name,date,season
EPI_ISL_406877,2020-01-04,2019-2020
EPI_ISL_407601,2020-01-04,2019-2020
EPI_ISL_408397,2020-01-04,2019-2020
EPI_ISL_410159,2020-01-04,2019-2020
EPI_ISL_480531,2020-01-04,2019-2020
EPI_ISL_4069930,2020-01-05,2019-2020
EPI_ISL_18651665,2020-01-05,2019-2020
EPI_ISL_18651666,2020-01-05,2019-2020
EPI_ISL_406846,2020-01-05,2019-2020
EPI_ISL_409035,2020-01-05,2019-2020
EPI_ISL_410000,2020-01-05,2019-2020
EPI_ISL_410029,2020-01-05,2019-2020
EPI_ISL_410773,2020-01-05,2019-2020
EPI_ISL_411133,2020-01-05,2019-2020
EPI_ISL_412179,2020-01-05,2019-2020
EPI_ISL_480451,2020-01-05,2019-2020
EPI_ISL_644649,2020-01-05,2019-2020
EPI_ISL_416267,2020-01-05,2019-2020
EPI_ISL_490900,2020-01-05,2019-2020
EPI_ISL_429216,2020-01-06,2019-2020
EPI_ISL_429849,2020-01-06,2019-2020
EPI_ISL_404277,2020-01-06,2019-2020
EPI_ISL_405283,2020-01-06,2019-2020
EPI_ISL_405292,2020-01-06,2019-2020
EPI_ISL_471051,2020-01-06,2019-2020
EPI_ISL_406870,2020-01-06,2019-2020
EPI_ISL_406878,2020-01-06,2019-2020
EPI_ISL_407196,2020-01-06,2019-2020
EPI_ISL_407197,2020-01-06,2019-2020
EPI_ISL_407463,2020-01-06,2019-2020
EPI_ISL_408463,2020-01-06,2019-2020
EPI_ISL_408458,2020-01-06,2019-2020
EPI_ISL_408457,2020-01-06,2019-2020
EPI_ISL_671404,2020-01-06,2019-2020
EPI_ISL_409386,2020-01-06,2019-2020
EPI_ISL_410014,2020-01-06,2019-2020
EPI_ISL_410018,2020-01-06,2019-2020
EPI_ISL_410038,2020-01-06,2019-2020
EPI_ISL_410427,2020-01-06,2019-2020
EPI_ISL_410612,2020-01-06,2019-2020
EPI_ISL_410616,2020-01-06,2019-2020
EPI_ISL_410724,2020-01-06,2019-2020
EPI_ISL_410732,2020-01-06,2019-2020
EPI_ISL_410729,2020-01-06,2019-2020
EPI_ISL_410762,2020-01-06,2019-2020
EPI_ISL_411562,2020-01-06,2019-2020
EPI_ISL_412117,2020-01-06,2019-2020
EPI_ISL_20173084,2020-01-06,2019-2020
EPI_ISL_414060,2020-01-06,2019-2020
EPI_ISL_479606,2020-01-06,2019-2020
EPI_ISL_414887,2020-01-06,2019-2020
EPI_ISL_414882,2020-01-06,2019-2020
