name,date,season
EPI_ISL_297338,2017-12-27,2017-2018
EPI_ISL_297351,2017-12-27,2017-2018
EPI_ISL_297726,2017-12-27,2017-2018
EPI_ISL_297804,2017-12-27,2017-2018
EPI_ISL_297805,2017-12-27,2017-2018
EPI_ISL_297806,2017-12-27,2017-2018
EPI_ISL_298564,2017-12-27,2017-2018
EPI_ISL_298574,2017-12-27,2017-2018
EPI_ISL_298583,2017-12-27,2017-2018
EPI_ISL_299040,2017-12-27,2017-2018
EPI_ISL_299933,2017-12-27,2017-2018
EPI_ISL_299934,2017-12-27,2017-2018
EPI_ISL_299935,2017-12-27,2017-2018
EPI_ISL_301368,2017-12-27,2017-2018
EPI_ISL_4069983,2017-12-27,2017-2018
EPI_ISL_20390690,2017-12-27,2017-2018
EPI_ISL_20390681,2017-12-27,2017-2018
EPI_ISL_20390766,2017-12-27,2017-2018
EPI_ISL_20390764,2017-12-27,2017-2018
EPI_ISL_305019,2017-12-27,2017-2018
EPI_ISL_309010,2017-12-27,2017-2018
EPI_ISL_14925534,2017-12-27,2017-2018
EPI_ISL_313742,2017-12-27,2017-2018
EPI_ISL_313947,2017-12-27,2017-2018
EPI_ISL_313954,2017-12-27,2017-2018
EPI_ISL_315087,2017-12-27,2017-2018
EPI_ISL_320120,2017-12-27,2017-2018
EPI_ISL_322065,2017-12-27,2017-2018
EPI_ISL_292071,2017-12-27,2017-2018
EPI_ISL_292581,2017-12-27,2017-2018
EPI_ISL_292583,2017-12-27,2017-2018
EPI_ISL_358221,2017-12-27,2017-2018
EPI_ISL_358220,2017-12-27,2017-2018
EPI_ISL_358222,2017-12-27,2017-2018
EPI_ISL_358323,2017-12-27,2017-2018
EPI_ISL_358349,2017-12-27,2017-2018
EPI_ISL_293660,2017-12-27,2017-2018
EPI_ISL_293657,2017-12-27,2017-2018
EPI_ISL_293659,2017-12-27,2017-2018
EPI_ISL_293665,2017-12-27,2017-2018
EPI_ISL_293685,2017-12-27,2017-2018
EPI_ISL_293726,2017-12-27,2017-2018
EPI_ISL_294211,2017-12-27,2017-2018
EPI_ISL_327212,2017-12-27,2017-2018
EPI_ISL_327213,2017-12-27,2017-2018
EPI_ISL_327262,2017-12-27,2017-2018
EPI_ISL_327287,2017-12-27,2017-2018
EPI_ISL_360242,2017-12-27,2017-2018
EPI_ISL_360251,2017-12-27,2017-2018
EPI_ISL_360348,2017-12-27,2017-2018
EPI_ISL_360344,2017-12-27,2017-2018
EPI_ISL_360346,2017-12-27,2017-2018
EPI_ISL_360387,2017-12-27,2017-2018
EPI_ISL_360395,2017-12-27,2017-2018
EPI_ISL_360400,2017-12-27,2017-2018
EPI_ISL_327664,2017-12-27,2017-2018
EPI_ISL_360435,2017-12-27,2017-2018
EPI_ISL_327697,2017-12-28,2017-2018
EPI_ISL_295825,2017-12-28,2017-2018
EPI_ISL_295827,2017-12-28,2017-2018
EPI_ISL_295836,2017-12-28,2017-2018
EPI_ISL_295832,2017-12-28,2017-2018
EPI_ISL_295844,2017-12-28,2017-2018
EPI_ISL_295842,2017-12-28,2017-2018
EPI_ISL_295855,2017-12-28,2017-2018
EPI_ISL_295857,2017-12-28,2017-2018
EPI_ISL_296099,2017-12-28,2017-2018
EPI_ISL_296109,2017-12-28,2017-2018
EPI_ISL_296557,2017-12-28,2017-2018
EPI_ISL_329347,2017-12-28,2017-2018
EPI_ISL_329381,2017-12-28,2017-2018
EPI_ISL_329380,2017-12-28,2017-2018
EPI_ISL_329377,2017-12-28,2017-2018
EPI_ISL_329376,2017-12-28,2017-2018
EPI_ISL_329379,2017-12-28,2017-2018
EPI_ISL_329378,2017-12-28,2017-2018
EPI_ISL_329439,2017-12-28,2017-2018
EPI_ISL_395979,2017-12-28,2017-2018
EPI_ISL_395996,2017-12-28,2017-2018
EPI_ISL_298293,2017-12-28,2017-2018
EPI_ISL_299660,2017-12-28,2017-2018
EPI_ISL_300194,2017-12-28,2017-2018
EPI_ISL_300210,2017-12-28,2017-2018
EPI_ISL_366198,2017-12-28,2017-2018
EPI_ISL_302175,2017-12-28,2017-2018
EPI_ISL_369223,2017-12-28,2017-2018
EPI_ISL_20390759,2017-12-28,2017-2018
EPI_ISL_20390758,2017-12-28,2017-2018
EPI_ISL_20390757,2017-12-28,2017-2018
EPI_ISL_20390755,2017-12-28,2017-2018
EPI_ISL_369260,2017-12-28,2017-2018
EPI_ISL_20390748,2017-12-28,2017-2018
EPI_ISL_20390747,2017-12-28,2017-2018
EPI_ISL_303920,2017-12-28,2017-2018
EPI_ISL_303946,2017-12-28,2017-2018
EPI_ISL_304485,2017-12-28,2017-2018
