name,date,season
EPI_ISL_287141,2017-02-21,2016-2017
EPI_ISL_287306,2017-02-21,2016-2017
EPI_ISL_287438,2017-02-21,2016-2017
EPI_ISL_287453,2017-02-21,2016-2017
EPI_ISL_287455,2017-02-21,2016-2017
EPI_ISL_287482,2017-02-21,2016-2017
EPI_ISL_288276,2017-02-21,2016-2017
EPI_ISL_288277,2017-02-21,2016-2017
EPI_ISL_288274,2017-02-21,2016-2017
EPI_ISL_288280,2017-02-21,2016-2017
EPI_ISL_288281,2017-02-21,2016-2017
EPI_ISL_288282,2017-02-21,2016-2017
EPI_ISL_255662,2017-02-21,2016-2017
EPI_ISL_255683,2017-02-21,2016-2017
EPI_ISL_255973,2017-02-21,2016-2017
EPI_ISL_256174,2017-02-21,2016-2017
EPI_ISL_256185,2017-02-21,2016-2017
EPI_ISL_256192,2017-02-21,2016-2017
EPI_ISL_289252,2017-02-21,2016-2017
EPI_ISL_289280,2017-02-21,2016-2017
EPI_ISL_257858,2017-02-21,2016-2017
EPI_ISL_389006,2017-02-21,2016-2017
EPI_ISL_258321,2017-02-21,2016-2017
EPI_ISL_258320,2017-02-21,2016-2017
EPI_ISL_258331,2017-02-21,2016-2017
EPI_ISL_258607,2017-02-21,2016-2017
EPI_ISL_259739,2017-02-21,2016-2017
EPI_ISL_260096,2017-02-21,2016-2017
EPI_ISL_293410,2017-02-21,2016-2017
EPI_ISL_14777318,2017-02-21,2016-2017
EPI_ISL_262286,2017-02-22,2016-2017
EPI_ISL_262287,2017-02-22,2016-2017
EPI_ISL_262288,2017-02-22,2016-2017
EPI_ISL_262613,2017-02-22,2016-2017
EPI_ISL_263357,2017-02-22,2016-2017
EPI_ISL_263358,2017-02-22,2016-2017
EPI_ISL_263915,2017-02-22,2016-2017
EPI_ISL_263920,2017-02-22,2016-2017
EPI_ISL_264441,2017-02-22,2016-2017
EPI_ISL_396765,2017-02-22,2016-2017
EPI_ISL_396768,2017-02-22,2016-2017
EPI_ISL_396769,2017-02-22,2016-2017
EPI_ISL_267068,2017-02-22,2016-2017
EPI_ISL_267745,2017-02-22,2016-2017
EPI_ISL_268059,2017-02-22,2016-2017
EPI_ISL_268390,2017-02-22,2016-2017
EPI_ISL_269318,2017-02-22,2016-2017
EPI_ISL_269323,2017-02-22,2016-2017
EPI_ISL_269361,2017-02-22,2016-2017
EPI_ISL_270553,2017-02-22,2016-2017
EPI_ISL_270698,2017-02-22,2016-2017
EPI_ISL_270963,2017-02-22,2016-2017
EPI_ISL_403406,2017-02-22,2016-2017
EPI_ISL_273186,2017-02-22,2016-2017
EPI_ISL_273656,2017-02-22,2016-2017
EPI_ISL_274553,2017-02-22,2016-2017
EPI_ISL_275142,2017-02-22,2016-2017
EPI_ISL_275363,2017-02-22,2016-2017
EPI_ISL_275384,2017-02-22,2016-2017
EPI_ISL_275823,2017-02-22,2016-2017
EPI_ISL_275918,2017-02-22,2016-2017
