name,date,season
EPI_ISL_330491,2018-07-20,2017-2018
EPI_ISL_347014,2018-07-20,2017-2018
EPI_ISL_320753,2018-07-20,2017-2018
EPI_ISL_330258,2018-07-21,2017-2018
EPI_ISL_396787,2018-07-21,2017-2018
EPI_ISL_321232,2018-07-21,2017-2018
EPI_ISL_322727,2018-07-21,2017-2018
EPI_ISL_330249,2018-07-22,2017-2018
EPI_ISL_347030,2018-07-22,2017-2018
EPI_ISL_330814,2018-07-22,2017-2018
EPI_ISL_330820,2018-07-22,2017-2018
EPI_ISL_321240,2018-07-22,2017-2018
EPI_ISL_355802,2018-07-22,2017-2018
EPI_ISL_20426707,2018-07-22,2017-2018
EPI_ISL_329847,2018-07-23,2017-2018
EPI_ISL_330287,2018-07-23,2017-2018
EPI_ISL_332308,2018-07-23,2017-2018
EPI_ISL_336502,2018-07-23,2017-2018
EPI_ISL_320748,2018-07-23,2017-2018
EPI_ISL_321221,2018-07-23,2017-2018
EPI_ISL_321904,2018-07-23,2017-2018
EPI_ISL_355803,2018-07-23,2017-2018
EPI_ISL_346062,2018-07-24,2017-2018
EPI_ISL_329846,2018-07-24,2017-2018
EPI_ISL_330248,2018-07-24,2017-2018
EPI_ISL_330271,2018-07-24,2017-2018
EPI_ISL_347022,2018-07-24,2017-2018
EPI_ISL_347031,2018-07-24,2017-2018
EPI_ISL_347025,2018-07-24,2017-2018
EPI_ISL_347024,2018-07-24,2017-2018
EPI_ISL_347027,2018-07-24,2017-2018
EPI_ISL_347026,2018-07-24,2017-2018
EPI_ISL_347032,2018-07-24,2017-2018
EPI_ISL_347034,2018-07-24,2017-2018
EPI_ISL_330729,2018-07-24,2017-2018
EPI_ISL_330941,2018-07-24,2017-2018
EPI_ISL_330965,2018-07-24,2017-2018
EPI_ISL_331079,2018-07-24,2017-2018
EPI_ISL_333439,2018-07-24,2017-2018
EPI_ISL_333856,2018-07-24,2017-2018
EPI_ISL_334144,2018-07-24,2017-2018
EPI_ISL_334924,2018-07-24,2017-2018
EPI_ISL_336503,2018-07-24,2017-2018
EPI_ISL_321218,2018-07-24,2017-2018
EPI_ISL_321227,2018-07-24,2017-2018
EPI_ISL_321864,2018-07-24,2017-2018
EPI_ISL_355804,2018-07-24,2017-2018
EPI_ISL_19460421,2018-07-24,2017-2018
EPI_ISL_347029,2018-07-25,2017-2018
EPI_ISL_347028,2018-07-25,2017-2018
EPI_ISL_347033,2018-07-25,2017-2018
EPI_ISL_396192,2018-07-25,2017-2018
EPI_ISL_332183,2018-07-25,2017-2018
EPI_ISL_332969,2018-07-25,2017-2018
EPI_ISL_367817,2018-07-25,2017-2018
EPI_ISL_322713,2018-07-25,2017-2018
EPI_ISL_355805,2018-07-25,2017-2018
EPI_ISL_355806,2018-07-25,2017-2018
EPI_ISL_20426474,2018-07-25,2017-2018
EPI_ISL_329732,2018-07-26,2017-2018
EPI_ISL_330018,2018-07-26,2017-2018
EPI_ISL_330273,2018-07-26,2017-2018
EPI_ISL_330283,2018-07-26,2017-2018
EPI_ISL_347023,2018-07-26,2017-2018
EPI_ISL_396198,2018-07-26,2017-2018
EPI_ISL_330733,2018-07-26,2017-2018
EPI_ISL_396391,2018-07-26,2017-2018
EPI_ISL_331536,2018-07-26,2017-2018
EPI_ISL_350567,2018-07-26,2017-2018
EPI_ISL_350566,2018-07-26,2017-2018
EPI_ISL_321231,2018-07-26,2017-2018
EPI_ISL_322726,2018-07-26,2017-2018
EPI_ISL_355808,2018-07-26,2017-2018
EPI_ISL_355819,2018-07-26,2017-2018
EPI_ISL_355836,2018-07-26,2017-2018
EPI_ISL_20426482,2018-07-26,2017-2018
EPI_ISL_396195,2018-07-27,2017-2018
EPI_ISL_322718,2018-07-27,2017-2018
EPI_ISL_323113,2018-07-28,2017-2018
EPI_ISL_330492,2018-07-29,2017-2018
EPI_ISL_321199,2018-07-29,2017-2018
EPI_ISL_20426480,2018-07-29,2017-2018
EPI_ISL_346223,2018-07-30,2017-2018
EPI_ISL_346222,2018-07-30,2017-2018
EPI_ISL_347036,2018-07-30,2017-2018
