name,date,season
EPI_ISL_305850,2018-01-16,2017-2018
EPI_ISL_306199,2018-01-16,2017-2018
EPI_ISL_306251,2018-01-16,2017-2018
EPI_ISL_306949,2018-01-16,2017-2018
EPI_ISL_308714,2018-01-16,2017-2018
EPI_ISL_308729,2018-01-16,2017-2018
EPI_ISL_309301,2018-01-16,2017-2018
EPI_ISL_310094,2018-01-16,2017-2018
EPI_ISL_310095,2018-01-16,2017-2018
EPI_ISL_327271,2018-01-16,2017-2018
EPI_ISL_376595,2018-01-16,2017-2018
EPI_ISL_376622,2018-01-16,2017-2018
EPI_ISL_376708,2018-01-16,2017-2018
EPI_ISL_376733,2018-01-16,2017-2018
EPI_ISL_376741,2018-01-16,2017-2018
EPI_ISL_376759,2018-01-16,2017-2018
EPI_ISL_376780,2018-01-16,2017-2018
EPI_ISL_14925584,2018-01-16,2017-2018
EPI_ISL_327695,2018-01-17,2017-2018
EPI_ISL_360563,2018-01-17,2017-2018
EPI_ISL_360575,2018-01-17,2017-2018
EPI_ISL_360570,2018-01-17,2017-2018
EPI_ISL_360581,2018-01-17,2017-2018
EPI_ISL_360591,2018-01-17,2017-2018
EPI_ISL_360585,2018-01-17,2017-2018
EPI_ISL_360910,2018-01-17,2017-2018
EPI_ISL_360906,2018-01-17,2017-2018
EPI_ISL_361213,2018-01-17,2017-2018
EPI_ISL_361215,2018-01-17,2017-2018
EPI_ISL_361209,2018-01-17,2017-2018
EPI_ISL_361211,2018-01-17,2017-2018
EPI_ISL_361220,2018-01-17,2017-2018
EPI_ISL_361222,2018-01-17,2017-2018
EPI_ISL_361224,2018-01-17,2017-2018
EPI_ISL_361226,2018-01-17,2017-2018
EPI_ISL_295864,2018-01-17,2017-2018
EPI_ISL_312317,2018-01-17,2017-2018
EPI_ISL_312312,2018-01-17,2017-2018
EPI_ISL_296596,2018-01-17,2017-2018
EPI_ISL_296595,2018-01-17,2017-2018
EPI_ISL_313691,2018-01-17,2017-2018
EPI_ISL_395727,2018-01-17,2017-2018
EPI_ISL_395740,2018-01-17,2017-2018
EPI_ISL_395798,2018-01-17,2017-2018
EPI_ISL_395799,2018-01-17,2017-2018
EPI_ISL_395938,2018-01-17,2017-2018
EPI_ISL_395959,2018-01-17,2017-2018
EPI_ISL_395999,2018-01-17,2017-2018
EPI_ISL_395993,2018-01-17,2017-2018
EPI_ISL_396002,2018-01-17,2017-2018
EPI_ISL_297728,2018-01-17,2017-2018
EPI_ISL_314389,2018-01-17,2017-2018
EPI_ISL_298322,2018-01-17,2017-2018
EPI_ISL_298328,2018-01-17,2017-2018
EPI_ISL_298343,2018-01-17,2017-2018
EPI_ISL_381225,2018-01-17,2017-2018
EPI_ISL_381243,2018-01-17,2017-2018
EPI_ISL_381300,2018-01-17,2017-2018
EPI_ISL_381298,2018-01-17,2017-2018
EPI_ISL_299734,2018-01-17,2017-2018
EPI_ISL_299939,2018-01-17,2017-2018
EPI_ISL_299977,2018-01-17,2017-2018
EPI_ISL_300202,2018-01-17,2017-2018
EPI_ISL_366053,2018-01-17,2017-2018
EPI_ISL_301375,2018-01-17,2017-2018
EPI_ISL_301371,2018-01-17,2017-2018
EPI_ISL_301397,2018-01-17,2017-2018
EPI_ISL_301429,2018-01-17,2017-2018
EPI_ISL_301430,2018-01-17,2017-2018
EPI_ISL_301431,2018-01-17,2017-2018
EPI_ISL_301432,2018-01-17,2017-2018
EPI_ISL_301433,2018-01-17,2017-2018
EPI_ISL_301434,2018-01-17,2017-2018
EPI_ISL_301435,2018-01-17,2017-2018
EPI_ISL_301462,2018-01-17,2017-2018
EPI_ISL_301463,2018-01-17,2017-2018
EPI_ISL_301470,2018-01-17,2017-2018
EPI_ISL_301465,2018-01-17,2017-2018
EPI_ISL_301480,2018-01-17,2017-2018
EPI_ISL_301505,2018-01-17,2017-2018
EPI_ISL_302032,2018-01-17,2017-2018
EPI_ISL_302094,2018-01-17,2017-2018
EPI_ISL_302644,2018-01-17,2017-2018
EPI_ISL_302686,2018-01-17,2017-2018
EPI_ISL_303321,2018-01-17,2017-2018
EPI_ISL_303353,2018-01-17,2017-2018
EPI_ISL_369266,2018-01-17,2017-2018
EPI_ISL_20391253,2018-01-17,2017-2018
EPI_ISL_20391252,2018-01-17,2017-2018
EPI_ISL_20391249,2018-01-17,2017-2018
EPI_ISL_20391261,2018-01-17,2017-2018
EPI_ISL_20391257,2018-01-17,2017-2018
EPI_ISL_20391256,2018-01-17,2017-2018
EPI_ISL_304844,2018-01-17,2017-2018
EPI_ISL_305066,2018-01-17,2017-2018
EPI_ISL_305295,2018-01-17,2017-2018
EPI_ISL_305418,2018-01-17,2017-2018
EPI_ISL_322072,2018-01-17,2017-2018
EPI_ISL_355086,2018-01-17,2017-2018
EPI_ISL_306950,2018-01-17,2017-2018
EPI_ISL_307878,2018-01-17,2017-2018
EPI_ISL_358243,2018-01-17,2017-2018
EPI_ISL_358266,2018-01-17,2017-2018
EPI_ISL_358351,2018-01-17,2017-2018
EPI_ISL_358420,2018-01-17,2017-2018
EPI_ISL_309317,2018-01-17,2017-2018
EPI_ISL_310096,2018-01-17,2017-2018
EPI_ISL_327196,2018-01-17,2017-2018
EPI_ISL_327251,2018-01-17,2017-2018
EPI_ISL_327270,2018-01-17,2017-2018
EPI_ISL_376567,2018-01-17,2017-2018
EPI_ISL_376587,2018-01-17,2017-2018
EPI_ISL_327648,2018-01-17,2017-2018
EPI_ISL_14925587,2018-01-17,2017-2018
EPI_ISL_14925586,2018-01-17,2017-2018
EPI_ISL_14925585,2018-01-17,2017-2018
EPI_ISL_360485,2018-01-18,2017-2018
EPI_ISL_360483,2018-01-18,2017-2018
EPI_ISL_360568,2018-01-18,2017-2018
EPI_ISL_360589,2018-01-18,2017-2018
EPI_ISL_360587,2018-01-18,2017-2018
EPI_ISL_360598,2018-01-18,2017-2018
EPI_ISL_360600,2018-01-18,2017-2018
EPI_ISL_360610,2018-01-18,2017-2018
EPI_ISL_360916,2018-01-18,2017-2018
EPI_ISL_360914,2018-01-18,2017-2018
EPI_ISL_361221,2018-01-18,2017-2018
EPI_ISL_361223,2018-01-18,2017-2018
EPI_ISL_361217,2018-01-18,2017-2018
EPI_ISL_361219,2018-01-18,2017-2018
EPI_ISL_361229,2018-01-18,2017-2018
EPI_ISL_361228,2018-01-18,2017-2018
EPI_ISL_361230,2018-01-18,2017-2018
EPI_ISL_361225,2018-01-18,2017-2018
EPI_ISL_361227,2018-01-18,2017-2018
EPI_ISL_312313,2018-01-18,2017-2018
EPI_ISL_312314,2018-01-18,2017-2018
EPI_ISL_312315,2018-01-18,2017-2018
EPI_ISL_296585,2018-01-18,2017-2018
EPI_ISL_395658,2018-01-18,2017-2018
EPI_ISL_395659,2018-01-18,2017-2018
EPI_ISL_395742,2018-01-18,2017-2018
EPI_ISL_395741,2018-01-18,2017-2018
EPI_ISL_395749,2018-01-18,2017-2018
EPI_ISL_395775,2018-01-18,2017-2018
EPI_ISL_395776,2018-01-18,2017-2018
EPI_ISL_395819,2018-01-18,2017-2018
EPI_ISL_395906,2018-01-18,2017-2018
EPI_ISL_395984,2018-01-18,2017-2018
EPI_ISL_395997,2018-01-18,2017-2018
EPI_ISL_18681143,2018-01-18,2017-2018
EPI_ISL_314597,2018-01-18,2017-2018
EPI_ISL_381229,2018-01-18,2017-2018
EPI_ISL_381226,2018-01-18,2017-2018
EPI_ISL_381251,2018-01-18,2017-2018
EPI_ISL_381259,2018-01-18,2017-2018
EPI_ISL_381289,2018-01-18,2017-2018
EPI_ISL_381297,2018-01-18,2017-2018
EPI_ISL_381296,2018-01-18,2017-2018
EPI_ISL_299917,2018-01-18,2017-2018
EPI_ISL_300431,2018-01-18,2017-2018
EPI_ISL_301398,2018-01-18,2017-2018
EPI_ISL_301428,2018-01-18,2017-2018
EPI_ISL_301424,2018-01-18,2017-2018
EPI_ISL_301492,2018-01-18,2017-2018
EPI_ISL_301491,2018-01-18,2017-2018
EPI_ISL_301503,2018-01-18,2017-2018
EPI_ISL_301506,2018-01-18,2017-2018
EPI_ISL_301512,2018-01-18,2017-2018
EPI_ISL_334631,2018-01-18,2017-2018
EPI_ISL_302088,2018-01-18,2017-2018
EPI_ISL_302687,2018-01-18,2017-2018
EPI_ISL_303328,2018-01-18,2017-2018
EPI_ISL_303359,2018-01-18,2017-2018
EPI_ISL_303426,2018-01-18,2017-2018
EPI_ISL_303455,2018-01-18,2017-2018
EPI_ISL_303464,2018-01-18,2017-2018
EPI_ISL_303508,2018-01-18,2017-2018
EPI_ISL_369255,2018-01-18,2017-2018
EPI_ISL_303793,2018-01-18,2017-2018
EPI_ISL_303914,2018-01-18,2017-2018
EPI_ISL_20391255,2018-01-18,2017-2018
EPI_ISL_304323,2018-01-18,2017-2018
EPI_ISL_320781,2018-01-18,2017-2018
EPI_ISL_304846,2018-01-18,2017-2018
EPI_ISL_304854,2018-01-18,2017-2018
EPI_ISL_305086,2018-01-18,2017-2018
EPI_ISL_305301,2018-01-18,2017-2018
EPI_ISL_305304,2018-01-18,2017-2018
EPI_ISL_322041,2018-01-18,2017-2018
EPI_ISL_322068,2018-01-18,2017-2018
EPI_ISL_306254,2018-01-18,2017-2018
EPI_ISL_306947,2018-01-18,2017-2018
EPI_ISL_308930,2018-01-18,2017-2018
EPI_ISL_358366,2018-01-18,2017-2018
EPI_ISL_358361,2018-01-18,2017-2018
EPI_ISL_310097,2018-01-18,2017-2018
EPI_ISL_327184,2018-01-18,2017-2018
EPI_ISL_327194,2018-01-18,2017-2018
EPI_ISL_327229,2018-01-18,2017-2018
EPI_ISL_327232,2018-01-18,2017-2018
EPI_ISL_14925588,2018-01-18,2017-2018
EPI_ISL_327675,2018-01-18,2017-2018
EPI_ISL_360487,2018-01-19,2017-2018
EPI_ISL_360488,2018-01-19,2017-2018
EPI_ISL_360602,2018-01-19,2017-2018
EPI_ISL_360612,2018-01-19,2017-2018
EPI_ISL_360615,2018-01-19,2017-2018
EPI_ISL_360617,2018-01-19,2017-2018
EPI_ISL_360619,2018-01-19,2017-2018
EPI_ISL_360618,2018-01-19,2017-2018
EPI_ISL_311678,2018-01-19,2017-2018
EPI_ISL_360912,2018-01-19,2017-2018
EPI_ISL_361231,2018-01-19,2017-2018
EPI_ISL_361236,2018-01-19,2017-2018
EPI_ISL_361233,2018-01-19,2017-2018
EPI_ISL_361232,2018-01-19,2017-2018
EPI_ISL_361235,2018-01-19,2017-2018
EPI_ISL_361234,2018-01-19,2017-2018
EPI_ISL_361241,2018-01-19,2017-2018
EPI_ISL_361242,2018-01-19,2017-2018
EPI_ISL_312166,2018-01-19,2017-2018
EPI_ISL_312163,2018-01-19,2017-2018
EPI_ISL_296570,2018-01-19,2017-2018
EPI_ISL_313523,2018-01-19,2017-2018
EPI_ISL_395670,2018-01-19,2017-2018
EPI_ISL_395907,2018-01-19,2017-2018
EPI_ISL_395954,2018-01-19,2017-2018
EPI_ISL_396593,2018-01-19,2017-2018
EPI_ISL_298317,2018-01-19,2017-2018
EPI_ISL_396740,2018-01-19,2017-2018
EPI_ISL_396812,2018-01-19,2017-2018
EPI_ISL_381267,2018-01-19,2017-2018
EPI_ISL_381279,2018-01-19,2017-2018
EPI_ISL_381292,2018-01-19,2017-2018
EPI_ISL_381325,2018-01-19,2017-2018
EPI_ISL_299918,2018-01-19,2017-2018
EPI_ISL_299919,2018-01-19,2017-2018
EPI_ISL_299922,2018-01-19,2017-2018
EPI_ISL_300207,2018-01-19,2017-2018
EPI_ISL_316758,2018-01-19,2017-2018
EPI_ISL_300837,2018-01-19,2017-2018
EPI_ISL_300834,2018-01-19,2017-2018
EPI_ISL_301374,2018-01-19,2017-2018
EPI_ISL_301399,2018-01-19,2017-2018
EPI_ISL_301490,2018-01-19,2017-2018
EPI_ISL_334682,2018-01-19,2017-2018
EPI_ISL_302093,2018-01-19,2017-2018
EPI_ISL_335031,2018-01-19,2017-2018
EPI_ISL_303226,2018-01-19,2017-2018
EPI_ISL_303329,2018-01-19,2017-2018
EPI_ISL_303340,2018-01-19,2017-2018
EPI_ISL_303452,2018-01-19,2017-2018
EPI_ISL_303481,2018-01-19,2017-2018
