name,date,season
EPI_ISL_296084,2017-10-01,2017-2018
EPI_ISL_329980,2017-10-01,2017-2018
EPI_ISL_299959,2017-10-01,2017-2018
EPI_ISL_300757,2017-10-01,2017-2018
EPI_ISL_300791,2017-10-01,2017-2018
EPI_ISL_308975,2017-10-01,2017-2018
EPI_ISL_314371,2017-10-01,2017-2018
EPI_ISL_282844,2017-10-01,2017-2018
EPI_ISL_283179,2017-10-01,2017-2018
EPI_ISL_284055,2017-10-01,2017-2018
EPI_ISL_284056,2017-10-01,2017-2018
EPI_ISL_20174685,2017-10-01,2017-2018
EPI_ISL_20174684,2017-10-01,2017-2018
EPI_ISL_284892,2017-10-01,2017-2018
EPI_ISL_285745,2017-10-01,2017-2018
EPI_ISL_320747,2017-10-01,2017-2018
EPI_ISL_291403,2017-10-01,2017-2018
EPI_ISL_19460991,2017-10-01,2017-2018
EPI_ISL_17037983,2017-10-01,2017-2018
EPI_ISL_296449,2017-10-02,2017-2018
EPI_ISL_329500,2017-10-02,2017-2018
EPI_ISL_299852,2017-10-02,2017-2018
EPI_ISL_299902,2017-10-02,2017-2018
EPI_ISL_300753,2017-10-02,2017-2018
EPI_ISL_300840,2017-10-02,2017-2018
EPI_ISL_305344,2017-10-02,2017-2018
EPI_ISL_306196,2017-10-02,2017-2018
EPI_ISL_311683,2017-10-02,2017-2018
EPI_ISL_313526,2017-10-02,2017-2018
EPI_ISL_313527,2017-10-02,2017-2018
EPI_ISL_313528,2017-10-02,2017-2018
EPI_ISL_313556,2017-10-02,2017-2018
EPI_ISL_315156,2017-10-02,2017-2018
EPI_ISL_315157,2017-10-02,2017-2018
EPI_ISL_315153,2017-10-02,2017-2018
EPI_ISL_315154,2017-10-02,2017-2018
EPI_ISL_315155,2017-10-02,2017-2018
EPI_ISL_282982,2017-10-02,2017-2018
EPI_ISL_315781,2017-10-02,2017-2018
EPI_ISL_20173050,2017-10-02,2017-2018
EPI_ISL_283152,2017-10-02,2017-2018
EPI_ISL_283174,2017-10-02,2017-2018
EPI_ISL_284043,2017-10-02,2017-2018
EPI_ISL_284052,2017-10-02,2017-2018
EPI_ISL_284166,2017-10-02,2017-2018
EPI_ISL_285701,2017-10-02,2017-2018
EPI_ISL_285747,2017-10-02,2017-2018
EPI_ISL_320735,2017-10-02,2017-2018
EPI_ISL_288508,2017-10-02,2017-2018
EPI_ISL_288548,2017-10-02,2017-2018
EPI_ISL_291407,2017-10-02,2017-2018
EPI_ISL_294439,2017-10-02,2017-2018
EPI_ISL_396446,2017-10-03,2017-2018
EPI_ISL_299408,2017-10-03,2017-2018
EPI_ISL_299600,2017-10-03,2017-2018
EPI_ISL_299894,2017-10-03,2017-2018
EPI_ISL_313779,2017-10-03,2017-2018
EPI_ISL_314589,2017-10-03,2017-2018
EPI_ISL_314591,2017-10-03,2017-2018
EPI_ISL_381140,2017-10-03,2017-2018
EPI_ISL_282981,2017-10-03,2017-2018
EPI_ISL_282983,2017-10-03,2017-2018
EPI_ISL_284021,2017-10-03,2017-2018
EPI_ISL_284029,2017-10-03,2017-2018
EPI_ISL_284030,2017-10-03,2017-2018
EPI_ISL_284051,2017-10-03,2017-2018
EPI_ISL_284907,2017-10-03,2017-2018
EPI_ISL_285700,2017-10-03,2017-2018
EPI_ISL_285716,2017-10-03,2017-2018
EPI_ISL_285712,2017-10-03,2017-2018
EPI_ISL_285715,2017-10-03,2017-2018
EPI_ISL_286855,2017-10-03,2017-2018
EPI_ISL_288091,2017-10-03,2017-2018
EPI_ISL_288484,2017-10-03,2017-2018
EPI_ISL_288507,2017-10-03,2017-2018
EPI_ISL_291360,2017-10-03,2017-2018
EPI_ISL_291361,2017-10-03,2017-2018
EPI_ISL_292535,2017-10-03,2017-2018
EPI_ISL_292924,2017-10-03,2017-2018
EPI_ISL_14776898,2017-10-03,2017-2018
EPI_ISL_293794,2017-10-03,2017-2018
EPI_ISL_293809,2017-10-03,2017-2018
EPI_ISL_329556,2017-10-04,2017-2018
EPI_ISL_396636,2017-10-04,2017-2018
EPI_ISL_396637,2017-10-04,2017-2018
EPI_ISL_396845,2017-10-04,2017-2018
EPI_ISL_299831,2017-10-04,2017-2018
EPI_ISL_300756,2017-10-04,2017-2018
EPI_ISL_300819,2017-10-04,2017-2018
EPI_ISL_301367,2017-10-04,2017-2018
