name,date,season
EPI_ISL_20425228,2015-07-16,2014-2015
EPI_ISL_20425224,2015-07-16,2014-2015
EPI_ISL_20428727,2015-07-16,2014-2015
EPI_ISL_213019,2015-07-16,2014-2015
EPI_ISL_214549,2015-07-16,2014-2015
EPI_ISL_287945,2015-07-16,2014-2015
EPI_ISL_263250,2015-07-17,2014-2015
EPI_ISL_197757,2015-07-17,2014-2015
EPI_ISL_202590,2015-07-17,2014-2015
EPI_ISL_206139,2015-07-17,2014-2015
EPI_ISL_206138,2015-07-17,2014-2015
EPI_ISL_20425215,2015-07-17,2014-2015
EPI_ISL_20425551,2015-07-17,2014-2015
EPI_ISL_20425237,2015-07-17,2014-2015
EPI_ISL_16854204,2015-07-17,2014-2015
EPI_ISL_213020,2015-07-17,2014-2015
EPI_ISL_214550,2015-07-17,2014-2015
EPI_ISL_287943,2015-07-17,2014-2015
EPI_ISL_195901,2015-07-17,2014-2015
EPI_ISL_197272,2015-07-18,2014-2015
EPI_ISL_200730,2015-07-18,2014-2015
EPI_ISL_200734,2015-07-18,2014-2015
EPI_ISL_206141,2015-07-18,2014-2015
EPI_ISL_206144,2015-07-18,2014-2015
EPI_ISL_20425227,2015-07-18,2014-2015
EPI_ISL_251814,2015-07-18,2014-2015
EPI_ISL_198043,2015-07-19,2014-2015
EPI_ISL_198215,2015-07-19,2014-2015
EPI_ISL_202584,2015-07-19,2014-2015
EPI_ISL_202830,2015-07-19,2014-2015
EPI_ISL_206137,2015-07-19,2014-2015
EPI_ISL_20425223,2015-07-19,2014-2015
EPI_ISL_20425222,2015-07-19,2014-2015
EPI_ISL_255113,2015-07-19,2014-2015
EPI_ISL_19460792,2015-07-19,2014-2015
EPI_ISL_195832,2015-07-19,2014-2015
EPI_ISL_195879,2015-07-19,2014-2015
EPI_ISL_263376,2015-07-20,2014-2015
EPI_ISL_264266,2015-07-20,2014-2015
EPI_ISL_199521,2015-07-20,2014-2015
EPI_ISL_200742,2015-07-20,2014-2015
EPI_ISL_205165,2015-07-20,2014-2015
EPI_ISL_205164,2015-07-20,2014-2015
EPI_ISL_20425239,2015-07-20,2014-2015
EPI_ISL_20425238,2015-07-20,2014-2015
