name,date,season
EPI_ISL_361846,2018-02-01,2017-2018
EPI_ISL_361842,2018-02-01,2017-2018
EPI_ISL_361849,2018-02-01,2017-2018
EPI_ISL_361848,2018-02-01,2017-2018
EPI_ISL_361850,2018-02-01,2017-2018
EPI_ISL_312869,2018-02-01,2017-2018
EPI_ISL_329833,2018-02-01,2017-2018
EPI_ISL_313505,2018-02-01,2017-2018
EPI_ISL_313507,2018-02-01,2017-2018
EPI_ISL_330027,2018-02-01,2017-2018
EPI_ISL_313693,2018-02-01,2017-2018
EPI_ISL_395759,2018-02-01,2017-2018
EPI_ISL_395805,2018-02-01,2017-2018
EPI_ISL_395861,2018-02-01,2017-2018
EPI_ISL_395901,2018-02-01,2017-2018
EPI_ISL_395926,2018-02-01,2017-2018
EPI_ISL_395927,2018-02-01,2017-2018
EPI_ISL_395934,2018-02-01,2017-2018
EPI_ISL_395933,2018-02-01,2017-2018
EPI_ISL_395936,2018-02-01,2017-2018
EPI_ISL_395974,2018-02-01,2017-2018
EPI_ISL_395990,2018-02-01,2017-2018
EPI_ISL_396000,2018-02-01,2017-2018
EPI_ISL_396213,2018-02-01,2017-2018
EPI_ISL_314310,2018-02-01,2017-2018
EPI_ISL_314314,2018-02-01,2017-2018
EPI_ISL_330902,2018-02-01,2017-2018
EPI_ISL_314994,2018-02-01,2017-2018
EPI_ISL_315097,2018-02-01,2017-2018
EPI_ISL_316103,2018-02-01,2017-2018
EPI_ISL_316602,2018-02-01,2017-2018
EPI_ISL_300778,2018-02-01,2017-2018
EPI_ISL_300799,2018-02-01,2017-2018
EPI_ISL_333863,2018-02-01,2017-2018
EPI_ISL_333862,2018-02-01,2017-2018
EPI_ISL_301287,2018-02-01,2017-2018
EPI_ISL_302287,2018-02-01,2017-2018
EPI_ISL_303100,2018-02-01,2017-2018
EPI_ISL_303155,2018-02-01,2017-2018
EPI_ISL_303229,2018-02-01,2017-2018
EPI_ISL_303380,2018-02-01,2017-2018
EPI_ISL_303396,2018-02-01,2017-2018
EPI_ISL_303394,2018-02-01,2017-2018
EPI_ISL_303395,2018-02-01,2017-2018
EPI_ISL_303408,2018-02-01,2017-2018
EPI_ISL_303436,2018-02-01,2017-2018
EPI_ISL_320028,2018-02-01,2017-2018
EPI_ISL_20391286,2018-02-01,2017-2018
EPI_ISL_20391279,2018-02-01,2017-2018
EPI_ISL_20391278,2018-02-01,2017-2018
EPI_ISL_20391277,2018-02-01,2017-2018
EPI_ISL_304317,2018-02-01,2017-2018
EPI_ISL_17049060,2018-02-01,2017-2018
EPI_ISL_320743,2018-02-01,2017-2018
EPI_ISL_320783,2018-02-01,2017-2018
EPI_ISL_304812,2018-02-01,2017-2018
EPI_ISL_304813,2018-02-01,2017-2018
EPI_ISL_321253,2018-02-01,2017-2018
EPI_ISL_305051,2018-02-01,2017-2018
EPI_ISL_322094,2018-02-01,2017-2018
EPI_ISL_322424,2018-02-01,2017-2018
EPI_ISL_306253,2018-02-01,2017-2018
EPI_ISL_306250,2018-02-01,2017-2018
EPI_ISL_322730,2018-02-01,2017-2018
EPI_ISL_503560,2018-02-01,2017-2018
EPI_ISL_307880,2018-02-01,2017-2018
EPI_ISL_373416,2018-02-01,2017-2018
EPI_ISL_505470,2018-02-01,2017-2018
EPI_ISL_505467,2018-02-01,2017-2018
EPI_ISL_17053628,2018-02-01,2017-2018
EPI_ISL_17053629,2018-02-01,2017-2018
EPI_ISL_17053630,2018-02-01,2017-2018
EPI_ISL_17053631,2018-02-01,2017-2018
EPI_ISL_17053636,2018-02-01,2017-2018
EPI_ISL_17053637,2018-02-01,2017-2018
EPI_ISL_17053633,2018-02-01,2017-2018
EPI_ISL_17053634,2018-02-01,2017-2018
EPI_ISL_358245,2018-02-01,2017-2018
EPI_ISL_358371,2018-02-01,2017-2018
EPI_ISL_358370,2018-02-01,2017-2018
EPI_ISL_4061617,2018-02-01,2017-2018
EPI_ISL_4061604,2018-02-01,2017-2018
EPI_ISL_4061599,2018-02-01,2017-2018
EPI_ISL_4061581,2018-02-01,2017-2018
EPI_ISL_4061575,2018-02-01,2017-2018
EPI_ISL_4061569,2018-02-01,2017-2018
EPI_ISL_4061695,2018-02-01,2017-2018
EPI_ISL_4061687,2018-02-01,2017-2018
EPI_ISL_16891347,2018-02-01,2017-2018
EPI_ISL_376609,2018-02-01,2017-2018
EPI_ISL_376651,2018-02-01,2017-2018
EPI_ISL_376657,2018-02-01,2017-2018
EPI_ISL_376709,2018-02-01,2017-2018
EPI_ISL_14925681,2018-02-01,2017-2018
EPI_ISL_14925680,2018-02-01,2017-2018
EPI_ISL_376769,2018-02-01,2017-2018
EPI_ISL_376785,2018-02-01,2017-2018
EPI_ISL_376796,2018-02-01,2017-2018
EPI_ISL_376795,2018-02-01,2017-2018
EPI_ISL_376814,2018-02-01,2017-2018
EPI_ISL_376822,2018-02-01,2017-2018
EPI_ISL_327709,2018-02-02,2017-2018
EPI_ISL_327722,2018-02-02,2017-2018
EPI_ISL_327732,2018-02-02,2017-2018
EPI_ISL_360504,2018-02-02,2017-2018
EPI_ISL_360679,2018-02-02,2017-2018
EPI_ISL_360691,2018-02-02,2017-2018
EPI_ISL_312008,2018-02-02,2017-2018
EPI_ISL_312063,2018-02-02,2017-2018
EPI_ISL_361364,2018-02-02,2017-2018
EPI_ISL_361366,2018-02-02,2017-2018
EPI_ISL_361360,2018-02-02,2017-2018
EPI_ISL_361362,2018-02-02,2017-2018
EPI_ISL_361368,2018-02-02,2017-2018
EPI_ISL_361370,2018-02-02,2017-2018
EPI_ISL_361381,2018-02-02,2017-2018
EPI_ISL_361380,2018-02-02,2017-2018
EPI_ISL_361379,2018-02-02,2017-2018
EPI_ISL_361388,2018-02-02,2017-2018
EPI_ISL_361385,2018-02-02,2017-2018
EPI_ISL_361387,2018-02-02,2017-2018
EPI_ISL_361386,2018-02-02,2017-2018
EPI_ISL_361685,2018-02-02,2017-2018
EPI_ISL_361853,2018-02-02,2017-2018
EPI_ISL_361854,2018-02-02,2017-2018
EPI_ISL_313697,2018-02-02,2017-2018
EPI_ISL_395806,2018-02-02,2017-2018
EPI_ISL_395903,2018-02-02,2017-2018
EPI_ISL_314317,2018-02-02,2017-2018
EPI_ISL_315759,2018-02-02,2017-2018
EPI_ISL_316437,2018-02-02,2017-2018
EPI_ISL_300772,2018-02-02,2017-2018
EPI_ISL_300777,2018-02-02,2017-2018
EPI_ISL_301286,2018-02-02,2017-2018
EPI_ISL_19029285,2018-02-02,2017-2018
EPI_ISL_302169,2018-02-02,2017-2018
EPI_ISL_302289,2018-02-02,2017-2018
EPI_ISL_303116,2018-02-02,2017-2018
EPI_ISL_303119,2018-02-02,2017-2018
EPI_ISL_303135,2018-02-02,2017-2018
EPI_ISL_303136,2018-02-02,2017-2018
EPI_ISL_303147,2018-02-02,2017-2018
EPI_ISL_303232,2018-02-02,2017-2018
EPI_ISL_303391,2018-02-02,2017-2018
EPI_ISL_303400,2018-02-02,2017-2018
EPI_ISL_319881,2018-02-02,2017-2018
EPI_ISL_320772,2018-02-02,2017-2018
EPI_ISL_305072,2018-02-02,2017-2018
EPI_ISL_305101,2018-02-02,2017-2018
EPI_ISL_305797,2018-02-02,2017-2018
EPI_ISL_305810,2018-02-02,2017-2018
EPI_ISL_306214,2018-02-02,2017-2018
EPI_ISL_322949,2018-02-02,2017-2018
EPI_ISL_358403,2018-02-02,2017-2018
