name,date,season
EPI_ISL_259746,2016-12-20,2016-2017
EPI_ISL_244170,2016-12-20,2016-2017
EPI_ISL_244222,2016-12-20,2016-2017
EPI_ISL_244221,2016-12-20,2016-2017
EPI_ISL_260714,2016-12-20,2016-2017
EPI_ISL_260719,2016-12-20,2016-2017
EPI_ISL_260717,2016-12-20,2016-2017
EPI_ISL_260720,2016-12-20,2016-2017
EPI_ISL_244790,2016-12-20,2016-2017
EPI_ISL_244897,2016-12-20,2016-2017
EPI_ISL_245175,2016-12-20,2016-2017
EPI_ISL_245230,2016-12-20,2016-2017
EPI_ISL_261750,2016-12-20,2016-2017
EPI_ISL_261749,2016-12-20,2016-2017
EPI_ISL_245520,2016-12-20,2016-2017
EPI_ISL_245547,2016-12-20,2016-2017
EPI_ISL_262245,2016-12-21,2016-2017
EPI_ISL_262250,2016-12-21,2016-2017
EPI_ISL_263408,2016-12-21,2016-2017
EPI_ISL_263473,2016-12-21,2016-2017
EPI_ISL_247501,2016-12-21,2016-2017
EPI_ISL_247500,2016-12-21,2016-2017
EPI_ISL_247954,2016-12-21,2016-2017
EPI_ISL_247958,2016-12-21,2016-2017
EPI_ISL_247978,2016-12-21,2016-2017
EPI_ISL_247977,2016-12-21,2016-2017
EPI_ISL_247976,2016-12-21,2016-2017
EPI_ISL_248121,2016-12-21,2016-2017
EPI_ISL_248398,2016-12-21,2016-2017
EPI_ISL_248446,2016-12-21,2016-2017
EPI_ISL_248458,2016-12-21,2016-2017
EPI_ISL_248465,2016-12-21,2016-2017
EPI_ISL_248517,2016-12-21,2016-2017
EPI_ISL_248523,2016-12-21,2016-2017
EPI_ISL_248522,2016-12-21,2016-2017
EPI_ISL_248793,2016-12-21,2016-2017
EPI_ISL_248842,2016-12-21,2016-2017
EPI_ISL_248841,2016-12-21,2016-2017
EPI_ISL_249086,2016-12-21,2016-2017
EPI_ISL_331709,2016-12-21,2016-2017
EPI_ISL_331708,2016-12-21,2016-2017
EPI_ISL_331711,2016-12-21,2016-2017
EPI_ISL_331710,2016-12-21,2016-2017
EPI_ISL_331707,2016-12-21,2016-2017
EPI_ISL_331712,2016-12-21,2016-2017
EPI_ISL_331734,2016-12-21,2016-2017
EPI_ISL_331737,2016-12-21,2016-2017
EPI_ISL_331736,2016-12-21,2016-2017
EPI_ISL_331763,2016-12-21,2016-2017
EPI_ISL_250239,2016-12-21,2016-2017
EPI_ISL_267089,2016-12-21,2016-2017
EPI_ISL_267090,2016-12-21,2016-2017
EPI_ISL_18043600,2016-12-21,2016-2017
EPI_ISL_382088,2016-12-21,2016-2017
EPI_ISL_267696,2016-12-21,2016-2017
EPI_ISL_267729,2016-12-21,2016-2017
EPI_ISL_267730,2016-12-21,2016-2017
EPI_ISL_267731,2016-12-21,2016-2017
EPI_ISL_267820,2016-12-21,2016-2017
EPI_ISL_267853,2016-12-21,2016-2017
EPI_ISL_382597,2016-12-21,2016-2017
EPI_ISL_382596,2016-12-21,2016-2017
EPI_ISL_382599,2016-12-21,2016-2017
EPI_ISL_382598,2016-12-21,2016-2017
EPI_ISL_382595,2016-12-21,2016-2017
EPI_ISL_382594,2016-12-21,2016-2017
EPI_ISL_267958,2016-12-21,2016-2017
EPI_ISL_267965,2016-12-21,2016-2017
EPI_ISL_267973,2016-12-21,2016-2017
EPI_ISL_267974,2016-12-21,2016-2017
EPI_ISL_268070,2016-12-21,2016-2017
EPI_ISL_252497,2016-12-21,2016-2017
EPI_ISL_253123,2016-12-21,2016-2017
EPI_ISL_253125,2016-12-21,2016-2017
EPI_ISL_253133,2016-12-21,2016-2017
EPI_ISL_253286,2016-12-21,2016-2017
EPI_ISL_253285,2016-12-21,2016-2017
EPI_ISL_269807,2016-12-21,2016-2017
EPI_ISL_269809,2016-12-21,2016-2017
EPI_ISL_269825,2016-12-21,2016-2017
EPI_ISL_286327,2016-12-21,2016-2017
EPI_ISL_286328,2016-12-21,2016-2017
EPI_ISL_253623,2016-12-21,2016-2017
EPI_ISL_270439,2016-12-21,2016-2017
EPI_ISL_270445,2016-12-21,2016-2017
EPI_ISL_270447,2016-12-21,2016-2017
EPI_ISL_270764,2016-12-21,2016-2017
EPI_ISL_270830,2016-12-21,2016-2017
EPI_ISL_270851,2016-12-21,2016-2017
EPI_ISL_270899,2016-12-21,2016-2017
EPI_ISL_270934,2016-12-21,2016-2017
EPI_ISL_254708,2016-12-21,2016-2017
EPI_ISL_15082358,2016-12-21,2016-2017
EPI_ISL_254929,2016-12-21,2016-2017
EPI_ISL_255035,2016-12-21,2016-2017
EPI_ISL_255037,2016-12-21,2016-2017
EPI_ISL_255067,2016-12-21,2016-2017
EPI_ISL_255082,2016-12-21,2016-2017
EPI_ISL_255080,2016-12-21,2016-2017
EPI_ISL_255671,2016-12-21,2016-2017
EPI_ISL_256083,2016-12-21,2016-2017
EPI_ISL_256082,2016-12-21,2016-2017
EPI_ISL_256084,2016-12-21,2016-2017
EPI_ISL_256130,2016-12-21,2016-2017
EPI_ISL_256150,2016-12-21,2016-2017
EPI_ISL_289005,2016-12-21,2016-2017
EPI_ISL_289191,2016-12-21,2016-2017
