name,date,season
EPI_ISL_382428,2017-01-28,2016-2017
EPI_ISL_382425,2017-01-28,2016-2017
EPI_ISL_382424,2017-01-28,2016-2017
EPI_ISL_382427,2017-01-28,2016-2017
EPI_ISL_382426,2017-01-28,2016-2017
EPI_ISL_252728,2017-01-28,2016-2017
EPI_ISL_253079,2017-01-28,2016-2017
EPI_ISL_286505,2017-01-28,2016-2017
EPI_ISL_287350,2017-01-28,2016-2017
EPI_ISL_287351,2017-01-28,2016-2017
EPI_ISL_289212,2017-01-28,2016-2017
EPI_ISL_289299,2017-01-28,2016-2017
EPI_ISL_289324,2017-01-28,2016-2017
EPI_ISL_257437,2017-01-28,2016-2017
EPI_ISL_258298,2017-01-28,2016-2017
EPI_ISL_258297,2017-01-28,2016-2017
EPI_ISL_258917,2017-01-28,2016-2017
EPI_ISL_263410,2017-01-29,2016-2017
EPI_ISL_396255,2017-01-29,2016-2017
EPI_ISL_299577,2017-01-29,2016-2017
EPI_ISL_268371,2017-01-29,2016-2017
EPI_ISL_269875,2017-01-29,2016-2017
EPI_ISL_270409,2017-01-29,2016-2017
EPI_ISL_270523,2017-01-29,2016-2017
EPI_ISL_15082404,2017-01-29,2016-2017
EPI_ISL_17673032,2017-01-29,2016-2017
EPI_ISL_274505,2017-01-29,2016-2017
EPI_ISL_274541,2017-01-29,2016-2017
EPI_ISL_275498,2017-01-29,2016-2017
EPI_ISL_309333,2017-01-29,2016-2017
EPI_ISL_15842341,2017-01-29,2016-2017
EPI_ISL_18988937,2017-01-29,2016-2017
EPI_ISL_280720,2017-01-29,2016-2017
EPI_ISL_248295,2017-01-29,2016-2017
EPI_ISL_250023,2017-01-29,2016-2017
EPI_ISL_18043704,2017-01-29,2016-2017
EPI_ISL_18043713,2017-01-29,2016-2017
EPI_ISL_18043574,2017-01-29,2016-2017
EPI_ISL_382431,2017-01-29,2016-2017
EPI_ISL_382430,2017-01-29,2016-2017
EPI_ISL_382432,2017-01-29,2016-2017
EPI_ISL_252492,2017-01-29,2016-2017
EPI_ISL_252739,2017-01-29,2016-2017
EPI_ISL_253458,2017-01-29,2016-2017
EPI_ISL_286502,2017-01-29,2016-2017
EPI_ISL_286799,2017-01-29,2016-2017
EPI_ISL_287485,2017-01-29,2016-2017
EPI_ISL_255326,2017-01-29,2016-2017
EPI_ISL_388093,2017-01-29,2016-2017
EPI_ISL_388095,2017-01-29,2016-2017
EPI_ISL_257861,2017-01-29,2016-2017
EPI_ISL_259221,2017-01-29,2016-2017
EPI_ISL_293389,2017-01-29,2016-2017
EPI_ISL_262604,2017-01-30,2016-2017
EPI_ISL_262743,2017-01-30,2016-2017
EPI_ISL_263426,2017-01-30,2016-2017
EPI_ISL_263459,2017-01-30,2016-2017
EPI_ISL_263853,2017-01-30,2016-2017
EPI_ISL_264332,2017-01-30,2016-2017
EPI_ISL_396611,2017-01-30,2016-2017
EPI_ISL_365390,2017-01-30,2016-2017
EPI_ISL_269865,2017-01-30,2016-2017
EPI_ISL_269866,2017-01-30,2016-2017
EPI_ISL_269867,2017-01-30,2016-2017
EPI_ISL_270201,2017-01-30,2016-2017
EPI_ISL_270520,2017-01-30,2016-2017
EPI_ISL_270521,2017-01-30,2016-2017
EPI_ISL_270799,2017-01-30,2016-2017
EPI_ISL_270800,2017-01-30,2016-2017
EPI_ISL_18981474,2017-01-30,2016-2017
EPI_ISL_273173,2017-01-30,2016-2017
EPI_ISL_273190,2017-01-30,2016-2017
EPI_ISL_273631,2017-01-30,2016-2017
EPI_ISL_274545,2017-01-30,2016-2017
EPI_ISL_275331,2017-01-30,2016-2017
EPI_ISL_275496,2017-01-30,2016-2017
EPI_ISL_275497,2017-01-30,2016-2017
EPI_ISL_247426,2017-01-30,2016-2017
EPI_ISL_280791,2017-01-30,2016-2017
EPI_ISL_280906,2017-01-30,2016-2017
EPI_ISL_280988,2017-01-30,2016-2017
EPI_ISL_280991,2017-01-30,2016-2017
EPI_ISL_281007,2017-01-30,2016-2017
EPI_ISL_281015,2017-01-30,2016-2017
EPI_ISL_281008,2017-01-30,2016-2017
EPI_ISL_281009,2017-01-30,2016-2017
EPI_ISL_281010,2017-01-30,2016-2017
EPI_ISL_281011,2017-01-30,2016-2017
EPI_ISL_281016,2017-01-30,2016-2017
EPI_ISL_281029,2017-01-30,2016-2017
EPI_ISL_281031,2017-01-30,2016-2017
EPI_ISL_281024,2017-01-30,2016-2017
EPI_ISL_281037,2017-01-30,2016-2017
EPI_ISL_281035,2017-01-30,2016-2017
EPI_ISL_281044,2017-01-30,2016-2017
EPI_ISL_281043,2017-01-30,2016-2017
EPI_ISL_281050,2017-01-30,2016-2017
EPI_ISL_248481,2017-01-30,2016-2017
EPI_ISL_248901,2017-01-30,2016-2017
EPI_ISL_248900,2017-01-30,2016-2017
EPI_ISL_249322,2017-01-30,2016-2017
EPI_ISL_249370,2017-01-30,2016-2017
EPI_ISL_249369,2017-01-30,2016-2017
EPI_ISL_249659,2017-01-30,2016-2017
EPI_ISL_249658,2017-01-30,2016-2017
EPI_ISL_250015,2017-01-30,2016-2017
EPI_ISL_250014,2017-01-30,2016-2017
EPI_ISL_250013,2017-01-30,2016-2017
EPI_ISL_250016,2017-01-30,2016-2017
EPI_ISL_250024,2017-01-30,2016-2017
EPI_ISL_250043,2017-01-30,2016-2017
EPI_ISL_250055,2017-01-30,2016-2017
EPI_ISL_250058,2017-01-30,2016-2017
EPI_ISL_283697,2017-01-30,2016-2017
EPI_ISL_382437,2017-01-30,2016-2017
EPI_ISL_382436,2017-01-30,2016-2017
EPI_ISL_382439,2017-01-30,2016-2017
EPI_ISL_382438,2017-01-30,2016-2017
EPI_ISL_382433,2017-01-30,2016-2017
EPI_ISL_382435,2017-01-30,2016-2017
EPI_ISL_382434,2017-01-30,2016-2017
EPI_ISL_382440,2017-01-30,2016-2017
EPI_ISL_284431,2017-01-30,2016-2017
EPI_ISL_252488,2017-01-30,2016-2017
EPI_ISL_252544,2017-01-30,2016-2017
EPI_ISL_253080,2017-01-30,2016-2017
EPI_ISL_286486,2017-01-30,2016-2017
EPI_ISL_286492,2017-01-30,2016-2017
EPI_ISL_286489,2017-01-30,2016-2017
EPI_ISL_286508,2017-01-30,2016-2017
EPI_ISL_286511,2017-01-30,2016-2017
EPI_ISL_286564,2017-01-30,2016-2017
EPI_ISL_286568,2017-01-30,2016-2017
EPI_ISL_286622,2017-01-30,2016-2017
EPI_ISL_286624,2017-01-30,2016-2017
EPI_ISL_286625,2017-01-30,2016-2017
EPI_ISL_286626,2017-01-30,2016-2017
EPI_ISL_253898,2017-01-30,2016-2017
EPI_ISL_287146,2017-01-30,2016-2017
EPI_ISL_287359,2017-01-30,2016-2017
EPI_ISL_287352,2017-01-30,2016-2017
EPI_ISL_287360,2017-01-30,2016-2017
EPI_ISL_255646,2017-01-30,2016-2017
EPI_ISL_255645,2017-01-30,2016-2017
EPI_ISL_255954,2017-01-30,2016-2017
EPI_ISL_256171,2017-01-30,2016-2017
EPI_ISL_256170,2017-01-30,2016-2017
EPI_ISL_256173,2017-01-30,2016-2017
EPI_ISL_289245,2017-01-30,2016-2017
EPI_ISL_289298,2017-01-30,2016-2017
EPI_ISL_289387,2017-01-30,2016-2017
EPI_ISL_289425,2017-01-30,2016-2017
EPI_ISL_256989,2017-01-30,2016-2017
EPI_ISL_256988,2017-01-30,2016-2017
EPI_ISL_388096,2017-01-30,2016-2017
EPI_ISL_257319,2017-01-30,2016-2017
EPI_ISL_257318,2017-01-30,2016-2017
EPI_ISL_257424,2017-01-30,2016-2017
EPI_ISL_257428,2017-01-30,2016-2017
EPI_ISL_257432,2017-01-30,2016-2017
EPI_ISL_257436,2017-01-30,2016-2017
EPI_ISL_388966,2017-01-30,2016-2017
EPI_ISL_388968,2017-01-30,2016-2017
EPI_ISL_292914,2017-01-30,2016-2017
EPI_ISL_293383,2017-01-30,2016-2017
EPI_ISL_261885,2017-01-30,2016-2017
EPI_ISL_263414,2017-01-31,2016-2017
EPI_ISL_263429,2017-01-31,2016-2017
EPI_ISL_264095,2017-01-31,2016-2017
EPI_ISL_331770,2017-01-31,2016-2017
EPI_ISL_365388,2017-01-31,2016-2017
EPI_ISL_268732,2017-01-31,2016-2017
EPI_ISL_268731,2017-01-31,2016-2017
EPI_ISL_269307,2017-01-31,2016-2017
EPI_ISL_269359,2017-01-31,2016-2017
EPI_ISL_302544,2017-01-31,2016-2017
EPI_ISL_269870,2017-01-31,2016-2017
EPI_ISL_269879,2017-01-31,2016-2017
EPI_ISL_270408,2017-01-31,2016-2017
EPI_ISL_270517,2017-01-31,2016-2017
EPI_ISL_270519,2017-01-31,2016-2017
EPI_ISL_270527,2017-01-31,2016-2017
EPI_ISL_270522,2017-01-31,2016-2017
EPI_ISL_270542,2017-01-31,2016-2017
EPI_ISL_270802,2017-01-31,2016-2017
EPI_ISL_18981475,2017-01-31,2016-2017
EPI_ISL_272933,2017-01-31,2016-2017
EPI_ISL_17673023,2017-01-31,2016-2017
EPI_ISL_273644,2017-01-31,2016-2017
EPI_ISL_273647,2017-01-31,2016-2017
EPI_ISL_273648,2017-01-31,2016-2017
EPI_ISL_274544,2017-01-31,2016-2017
EPI_ISL_275333,2017-01-31,2016-2017
EPI_ISL_275335,2017-01-31,2016-2017
EPI_ISL_275349,2017-01-31,2016-2017
EPI_ISL_275719,2017-01-31,2016-2017
EPI_ISL_275727,2017-01-31,2016-2017
EPI_ISL_275730,2017-01-31,2016-2017
EPI_ISL_275811,2017-01-31,2016-2017
EPI_ISL_276263,2017-01-31,2016-2017
EPI_ISL_276264,2017-01-31,2016-2017
EPI_ISL_276888,2017-01-31,2016-2017
EPI_ISL_15842270,2017-01-31,2016-2017
EPI_ISL_18988961,2017-01-31,2016-2017
EPI_ISL_18988946,2017-01-31,2016-2017
EPI_ISL_18988949,2017-01-31,2016-2017
EPI_ISL_18988952,2017-01-31,2016-2017
EPI_ISL_18988955,2017-01-31,2016-2017
EPI_ISL_18988958,2017-01-31,2016-2017
EPI_ISL_280471,2017-01-31,2016-2017
EPI_ISL_280915,2017-01-31,2016-2017
EPI_ISL_280931,2017-01-31,2016-2017
EPI_ISL_280936,2017-01-31,2016-2017
EPI_ISL_280937,2017-01-31,2016-2017
EPI_ISL_281038,2017-01-31,2016-2017
EPI_ISL_281046,2017-01-31,2016-2017
EPI_ISL_281047,2017-01-31,2016-2017
EPI_ISL_281729,2017-01-31,2016-2017
EPI_ISL_249317,2017-01-31,2016-2017
EPI_ISL_18043245,2017-01-31,2016-2017
EPI_ISL_18043244,2017-01-31,2016-2017
EPI_ISL_250007,2017-01-31,2016-2017
EPI_ISL_250008,2017-01-31,2016-2017
EPI_ISL_250026,2017-01-31,2016-2017
EPI_ISL_250030,2017-01-31,2016-2017
EPI_ISL_250033,2017-01-31,2016-2017
EPI_ISL_250044,2017-01-31,2016-2017
EPI_ISL_250051,2017-01-31,2016-2017
EPI_ISL_250048,2017-01-31,2016-2017
EPI_ISL_382445,2017-01-31,2016-2017
EPI_ISL_382444,2017-01-31,2016-2017
EPI_ISL_382447,2017-01-31,2016-2017
EPI_ISL_382446,2017-01-31,2016-2017
EPI_ISL_382443,2017-01-31,2016-2017
EPI_ISL_382442,2017-01-31,2016-2017
EPI_ISL_382453,2017-01-31,2016-2017
EPI_ISL_382452,2017-01-31,2016-2017
EPI_ISL_382455,2017-01-31,2016-2017
EPI_ISL_382454,2017-01-31,2016-2017
EPI_ISL_382449,2017-01-31,2016-2017
EPI_ISL_382448,2017-01-31,2016-2017
