name,date,season
EPI_ISL_459807,2019-12-17,2019-2020
EPI_ISL_459804,2019-12-17,2019-2020
EPI_ISL_459813,2019-12-17,2019-2020
EPI_ISL_459811,2019-12-17,2019-2020
EPI_ISL_459817,2019-12-17,2019-2020
EPI_ISL_459830,2019-12-17,2019-2020
EPI_ISL_459833,2019-12-17,2019-2020
EPI_ISL_459852,2019-12-17,2019-2020
EPI_ISL_428645,2019-12-17,2019-2020
EPI_ISL_428654,2019-12-17,2019-2020
EPI_ISL_428653,2019-12-17,2019-2020
EPI_ISL_428662,2019-12-17,2019-2020
EPI_ISL_428660,2019-12-17,2019-2020
EPI_ISL_428659,2019-12-17,2019-2020
EPI_ISL_428656,2019-12-17,2019-2020
EPI_ISL_428664,2019-12-17,2019-2020
EPI_ISL_18681210,2019-12-17,2019-2020
EPI_ISL_18681233,2019-12-17,2019-2020
EPI_ISL_401793,2019-12-17,2019-2020
EPI_ISL_402107,2019-12-17,2019-2020
EPI_ISL_402439,2019-12-17,2019-2020
EPI_ISL_403453,2019-12-17,2019-2020
EPI_ISL_404214,2019-12-17,2019-2020
EPI_ISL_404256,2019-12-17,2019-2020
EPI_ISL_404541,2019-12-17,2019-2020
EPI_ISL_404611,2019-12-17,2019-2020
EPI_ISL_404623,2019-12-17,2019-2020
EPI_ISL_405014,2019-12-17,2019-2020
EPI_ISL_405289,2019-12-17,2019-2020
EPI_ISL_405395,2019-12-17,2019-2020
EPI_ISL_406286,2019-12-17,2019-2020
EPI_ISL_406553,2019-12-17,2019-2020
EPI_ISL_407454,2019-12-17,2019-2020
EPI_ISL_407452,2019-12-17,2019-2020
EPI_ISL_409084,2019-12-17,2019-2020
EPI_ISL_409112,2019-12-17,2019-2020
EPI_ISL_409392,2019-12-17,2019-2020
EPI_ISL_409958,2019-12-17,2019-2020
EPI_ISL_409959,2019-12-17,2019-2020
EPI_ISL_410424,2019-12-17,2019-2020
EPI_ISL_410655,2019-12-17,2019-2020
EPI_ISL_411524,2019-12-17,2019-2020
EPI_ISL_411543,2019-12-17,2019-2020
EPI_ISL_411573,2019-12-17,2019-2020
EPI_ISL_411578,2019-12-17,2019-2020
EPI_ISL_412522,2019-12-17,2019-2020
EPI_ISL_479613,2019-12-17,2019-2020
EPI_ISL_414087,2019-12-17,2019-2020
EPI_ISL_414142,2019-12-17,2019-2020
EPI_ISL_480542,2019-12-17,2019-2020
EPI_ISL_480541,2019-12-17,2019-2020
EPI_ISL_480540,2019-12-17,2019-2020
EPI_ISL_480539,2019-12-17,2019-2020
EPI_ISL_416226,2019-12-17,2019-2020
EPI_ISL_517677,2019-12-17,2019-2020
EPI_ISL_419620,2019-12-17,2019-2020
EPI_ISL_487018,2019-12-17,2019-2020
EPI_ISL_487017,2019-12-17,2019-2020
EPI_ISL_459301,2019-12-18,2019-2020
EPI_ISL_459299,2019-12-18,2019-2020
EPI_ISL_459783,2019-12-18,2019-2020
EPI_ISL_459806,2019-12-18,2019-2020
EPI_ISL_459803,2019-12-18,2019-2020
EPI_ISL_459814,2019-12-18,2019-2020
EPI_ISL_459812,2019-12-18,2019-2020
EPI_ISL_459810,2019-12-18,2019-2020
EPI_ISL_459809,2019-12-18,2019-2020
EPI_ISL_459808,2019-12-18,2019-2020
EPI_ISL_459823,2019-12-18,2019-2020
EPI_ISL_459818,2019-12-18,2019-2020
EPI_ISL_459816,2019-12-18,2019-2020
EPI_ISL_459831,2019-12-18,2019-2020
EPI_ISL_459825,2019-12-18,2019-2020
EPI_ISL_459836,2019-12-18,2019-2020
EPI_ISL_459835,2019-12-18,2019-2020
EPI_ISL_459834,2019-12-18,2019-2020
EPI_ISL_459832,2019-12-18,2019-2020
EPI_ISL_427920,2019-12-18,2019-2020
EPI_ISL_19898134,2019-12-18,2019-2020
EPI_ISL_401794,2019-12-18,2019-2020
EPI_ISL_402104,2019-12-18,2019-2020
EPI_ISL_403749,2019-12-18,2019-2020
EPI_ISL_403752,2019-12-18,2019-2020
EPI_ISL_403941,2019-12-18,2019-2020
EPI_ISL_403967,2019-12-18,2019-2020
EPI_ISL_404543,2019-12-18,2019-2020
EPI_ISL_404600,2019-12-18,2019-2020
EPI_ISL_404608,2019-12-18,2019-2020
EPI_ISL_404620,2019-12-18,2019-2020
EPI_ISL_405012,2019-12-18,2019-2020
EPI_ISL_470911,2019-12-18,2019-2020
EPI_ISL_470909,2019-12-18,2019-2020
EPI_ISL_470914,2019-12-18,2019-2020
EPI_ISL_470925,2019-12-18,2019-2020
EPI_ISL_407455,2019-12-18,2019-2020
EPI_ISL_407453,2019-12-18,2019-2020
EPI_ISL_407502,2019-12-18,2019-2020
EPI_ISL_407500,2019-12-18,2019-2020
EPI_ISL_407501,2019-12-18,2019-2020
EPI_ISL_409044,2019-12-18,2019-2020
EPI_ISL_409042,2019-12-18,2019-2020
EPI_ISL_409113,2019-12-18,2019-2020
EPI_ISL_409374,2019-12-18,2019-2020
EPI_ISL_409373,2019-12-18,2019-2020
EPI_ISL_409390,2019-12-18,2019-2020
EPI_ISL_409388,2019-12-18,2019-2020
EPI_ISL_409394,2019-12-18,2019-2020
EPI_ISL_409683,2019-12-18,2019-2020
EPI_ISL_409990,2019-12-18,2019-2020
EPI_ISL_409991,2019-12-18,2019-2020
EPI_ISL_409989,2019-12-18,2019-2020
EPI_ISL_409992,2019-12-18,2019-2020
EPI_ISL_410162,2019-12-18,2019-2020
EPI_ISL_411533,2019-12-18,2019-2020
EPI_ISL_411574,2019-12-18,2019-2020
EPI_ISL_413633,2019-12-18,2019-2020
EPI_ISL_20173135,2019-12-18,2019-2020
EPI_ISL_479614,2019-12-18,2019-2020
EPI_ISL_414085,2019-12-18,2019-2020
EPI_ISL_480535,2019-12-18,2019-2020
EPI_ISL_416255,2019-12-18,2019-2020
EPI_ISL_418538,2019-12-18,2019-2020
EPI_ISL_487014,2019-12-18,2019-2020
EPI_ISL_487013,2019-12-18,2019-2020
EPI_ISL_487053,2019-12-18,2019-2020
EPI_ISL_487052,2019-12-18,2019-2020
EPI_ISL_487051,2019-12-18,2019-2020
EPI_ISL_487048,2019-12-18,2019-2020
