name,date,season
EPI_ISL_412150,2020-01-14,2019-2020
EPI_ISL_412185,2020-01-14,2019-2020
EPI_ISL_412876,2020-01-14,2019-2020
EPI_ISL_413681,2020-01-14,2019-2020
EPI_ISL_480511,2020-01-14,2019-2020
EPI_ISL_480522,2020-01-14,2019-2020
EPI_ISL_18012765,2020-01-14,2019-2020
EPI_ISL_485738,2020-01-14,2019-2020
EPI_ISL_486699,2020-01-14,2019-2020
EPI_ISL_717642,2020-01-14,2019-2020
EPI_ISL_717635,2020-01-14,2019-2020
EPI_ISL_717638,2020-01-14,2019-2020
EPI_ISL_717655,2020-01-14,2019-2020
EPI_ISL_717652,2020-01-14,2019-2020
EPI_ISL_717664,2020-01-14,2019-2020
EPI_ISL_718128,2020-01-14,2019-2020
EPI_ISL_493143,2020-01-15,2019-2020
EPI_ISL_493326,2020-01-15,2019-2020
EPI_ISL_2460881,2020-01-15,2019-2020
EPI_ISL_435293,2020-01-15,2019-2020
EPI_ISL_405719,2020-01-15,2019-2020
EPI_ISL_406559,2020-01-15,2019-2020
EPI_ISL_407440,2020-01-15,2019-2020
EPI_ISL_407942,2020-01-15,2019-2020
EPI_ISL_407943,2020-01-15,2019-2020
EPI_ISL_407940,2020-01-15,2019-2020
EPI_ISL_407959,2020-01-15,2019-2020
EPI_ISL_407956,2020-01-15,2019-2020
EPI_ISL_407957,2020-01-15,2019-2020
EPI_ISL_407955,2020-01-15,2019-2020
EPI_ISL_407963,2020-01-15,2019-2020
EPI_ISL_410385,2020-01-15,2019-2020
EPI_ISL_410393,2020-01-15,2019-2020
EPI_ISL_410740,2020-01-15,2019-2020
EPI_ISL_410746,2020-01-15,2019-2020
EPI_ISL_1296341,2020-01-15,2019-2020
EPI_ISL_477403,2020-01-15,2019-2020
EPI_ISL_477442,2020-01-15,2019-2020
EPI_ISL_411990,2020-01-15,2019-2020
EPI_ISL_412075,2020-01-15,2019-2020
EPI_ISL_412080,2020-01-15,2019-2020
EPI_ISL_412119,2020-01-15,2019-2020
EPI_ISL_412125,2020-01-15,2019-2020
EPI_ISL_412144,2020-01-15,2019-2020
EPI_ISL_412157,2020-01-15,2019-2020
EPI_ISL_412167,2020-01-15,2019-2020
EPI_ISL_412183,2020-01-15,2019-2020
EPI_ISL_412187,2020-01-15,2019-2020
EPI_ISL_413252,2020-01-15,2019-2020
EPI_ISL_545575,2020-01-15,2019-2020
EPI_ISL_414744,2020-01-15,2019-2020
EPI_ISL_480514,2020-01-15,2019-2020
EPI_ISL_480523,2020-01-15,2019-2020
EPI_ISL_514694,2020-01-15,2019-2020
EPI_ISL_449742,2020-01-15,2019-2020
EPI_ISL_1367572,2020-01-15,2019-2020
EPI_ISL_419611,2020-01-15,2019-2020
EPI_ISL_3372608,2020-01-15,2019-2020
EPI_ISL_428437,2020-01-16,2019-2020
EPI_ISL_2461777,2020-01-16,2019-2020
EPI_ISL_498348,2020-01-16,2019-2020
EPI_ISL_498347,2020-01-16,2019-2020
EPI_ISL_407061,2020-01-16,2019-2020
EPI_ISL_407441,2020-01-16,2019-2020
EPI_ISL_407469,2020-01-16,2019-2020
EPI_ISL_407874,2020-01-16,2019-2020
EPI_ISL_407932,2020-01-16,2019-2020
EPI_ISL_407964,2020-01-16,2019-2020
EPI_ISL_407962,2020-01-16,2019-2020
