name,date,season
EPI_ISL_280698,2017-02-10,2016-2017
EPI_ISL_280780,2017-02-10,2016-2017
EPI_ISL_280832,2017-02-10,2016-2017
EPI_ISL_280857,2017-02-10,2016-2017
EPI_ISL_280869,2017-02-10,2016-2017
EPI_ISL_280864,2017-02-10,2016-2017
EPI_ISL_280942,2017-02-10,2016-2017
EPI_ISL_280938,2017-02-10,2016-2017
EPI_ISL_280966,2017-02-10,2016-2017
EPI_ISL_249667,2017-02-10,2016-2017
EPI_ISL_18043561,2017-02-10,2016-2017
EPI_ISL_18043564,2017-02-10,2016-2017
EPI_ISL_382525,2017-02-10,2016-2017
EPI_ISL_382524,2017-02-10,2016-2017
EPI_ISL_253463,2017-02-10,2016-2017
EPI_ISL_286587,2017-02-10,2016-2017
EPI_ISL_286592,2017-02-10,2016-2017
EPI_ISL_286593,2017-02-10,2016-2017
EPI_ISL_286594,2017-02-10,2016-2017
EPI_ISL_286661,2017-02-10,2016-2017
EPI_ISL_286662,2017-02-10,2016-2017
EPI_ISL_287381,2017-02-10,2016-2017
EPI_ISL_287382,2017-02-10,2016-2017
EPI_ISL_287383,2017-02-10,2016-2017
EPI_ISL_287387,2017-02-10,2016-2017
EPI_ISL_287535,2017-02-10,2016-2017
EPI_ISL_255962,2017-02-10,2016-2017
EPI_ISL_289223,2017-02-10,2016-2017
EPI_ISL_289300,2017-02-10,2016-2017
EPI_ISL_256544,2017-02-10,2016-2017
EPI_ISL_289338,2017-02-10,2016-2017
EPI_ISL_289398,2017-02-10,2016-2017
EPI_ISL_289399,2017-02-10,2016-2017
EPI_ISL_289400,2017-02-10,2016-2017
EPI_ISL_289429,2017-02-10,2016-2017
EPI_ISL_256947,2017-02-10,2016-2017
EPI_ISL_257842,2017-02-10,2016-2017
EPI_ISL_388923,2017-02-10,2016-2017
EPI_ISL_388991,2017-02-10,2016-2017
EPI_ISL_388992,2017-02-10,2016-2017
EPI_ISL_258314,2017-02-10,2016-2017
EPI_ISL_258313,2017-02-10,2016-2017
EPI_ISL_258312,2017-02-10,2016-2017
EPI_ISL_261639,2017-02-10,2016-2017
EPI_ISL_261648,2017-02-10,2016-2017
EPI_ISL_261879,2017-02-10,2016-2017
EPI_ISL_261878,2017-02-10,2016-2017
EPI_ISL_263897,2017-02-11,2016-2017
EPI_ISL_396549,2017-02-11,2016-2017
EPI_ISL_396621,2017-02-11,2016-2017
EPI_ISL_396746,2017-02-11,2016-2017
EPI_ISL_268071,2017-02-11,2016-2017
EPI_ISL_268066,2017-02-11,2016-2017
EPI_ISL_268067,2017-02-11,2016-2017
EPI_ISL_18989066,2017-02-11,2016-2017
EPI_ISL_18989070,2017-02-11,2016-2017
EPI_ISL_18989073,2017-02-11,2016-2017
EPI_ISL_280792,2017-02-11,2016-2017
EPI_ISL_280876,2017-02-11,2016-2017
EPI_ISL_18043694,2017-02-11,2016-2017
EPI_ISL_382527,2017-02-11,2016-2017
EPI_ISL_382526,2017-02-11,2016-2017
EPI_ISL_382529,2017-02-11,2016-2017
EPI_ISL_382528,2017-02-11,2016-2017
EPI_ISL_382530,2017-02-11,2016-2017
EPI_ISL_253467,2017-02-11,2016-2017
EPI_ISL_286595,2017-02-11,2016-2017
EPI_ISL_287300,2017-02-11,2016-2017
EPI_ISL_287384,2017-02-11,2016-2017
EPI_ISL_287461,2017-02-11,2016-2017
EPI_ISL_255975,2017-02-11,2016-2017
EPI_ISL_289213,2017-02-11,2016-2017
EPI_ISL_289214,2017-02-11,2016-2017
EPI_ISL_256948,2017-02-11,2016-2017
EPI_ISL_256977,2017-02-11,2016-2017
EPI_ISL_257843,2017-02-11,2016-2017
EPI_ISL_257872,2017-02-11,2016-2017
EPI_ISL_388993,2017-02-11,2016-2017
EPI_ISL_259224,2017-02-11,2016-2017
EPI_ISL_293393,2017-02-11,2016-2017
EPI_ISL_263462,2017-02-12,2016-2017
EPI_ISL_264496,2017-02-12,2016-2017
EPI_ISL_264569,2017-02-12,2016-2017
EPI_ISL_396361,2017-02-12,2016-2017
EPI_ISL_396665,2017-02-12,2016-2017
EPI_ISL_396755,2017-02-12,2016-2017
EPI_ISL_331678,2017-02-12,2016-2017
EPI_ISL_266697,2017-02-12,2016-2017
EPI_ISL_267744,2017-02-12,2016-2017
EPI_ISL_403402,2017-02-12,2016-2017
EPI_ISL_275371,2017-02-12,2016-2017
EPI_ISL_275736,2017-02-12,2016-2017
EPI_ISL_18043255,2017-02-12,2016-2017
EPI_ISL_282862,2017-02-12,2016-2017
EPI_ISL_18043697,2017-02-12,2016-2017
EPI_ISL_382532,2017-02-12,2016-2017
EPI_ISL_382531,2017-02-12,2016-2017
EPI_ISL_253210,2017-02-12,2016-2017
EPI_ISL_286596,2017-02-12,2016-2017
EPI_ISL_286597,2017-02-12,2016-2017
EPI_ISL_286598,2017-02-12,2016-2017
EPI_ISL_286599,2017-02-12,2016-2017
EPI_ISL_287422,2017-02-12,2016-2017
EPI_ISL_287443,2017-02-12,2016-2017
EPI_ISL_287536,2017-02-12,2016-2017
EPI_ISL_255346,2017-02-12,2016-2017
EPI_ISL_256993,2017-02-12,2016-2017
EPI_ISL_257889,2017-02-12,2016-2017
EPI_ISL_388995,2017-02-12,2016-2017
EPI_ISL_388994,2017-02-12,2016-2017
EPI_ISL_19460387,2017-02-12,2016-2017
EPI_ISL_258344,2017-02-12,2016-2017
EPI_ISL_293395,2017-02-12,2016-2017
