name,date,season
EPI_ISL_277157,2017-06-24,2016-2017
EPI_ISL_278122,2017-06-24,2016-2017
EPI_ISL_280260,2017-06-24,2016-2017
EPI_ISL_282950,2017-06-24,2016-2017
EPI_ISL_283319,2017-06-24,2016-2017
EPI_ISL_285883,2017-06-24,2016-2017
EPI_ISL_288771,2017-06-24,2016-2017
EPI_ISL_288997,2017-06-24,2016-2017
EPI_ISL_396606,2017-06-25,2016-2017
EPI_ISL_396817,2017-06-25,2016-2017
EPI_ISL_272901,2017-06-25,2016-2017
EPI_ISL_20426012,2017-06-25,2016-2017
EPI_ISL_273718,2017-06-25,2016-2017
EPI_ISL_275265,2017-06-25,2016-2017
EPI_ISL_275749,2017-06-25,2016-2017
EPI_ISL_277844,2017-06-25,2016-2017
EPI_ISL_281461,2017-06-25,2016-2017
EPI_ISL_286018,2017-06-25,2016-2017
EPI_ISL_291369,2017-06-25,2016-2017
EPI_ISL_396455,2017-06-26,2016-2017
EPI_ISL_396500,2017-06-26,2016-2017
EPI_ISL_396511,2017-06-26,2016-2017
EPI_ISL_300393,2017-06-26,2016-2017
EPI_ISL_273328,2017-06-26,2016-2017
EPI_ISL_20426038,2017-06-26,2016-2017
EPI_ISL_20426033,2017-06-26,2016-2017
EPI_ISL_20426041,2017-06-26,2016-2017
EPI_ISL_20426018,2017-06-26,2016-2017
EPI_ISL_20426028,2017-06-26,2016-2017
EPI_ISL_20426002,2017-06-26,2016-2017
EPI_ISL_20426001,2017-06-26,2016-2017
EPI_ISL_20426000,2017-06-26,2016-2017
EPI_ISL_20426010,2017-06-26,2016-2017
EPI_ISL_274441,2017-06-26,2016-2017
EPI_ISL_275223,2017-06-26,2016-2017
EPI_ISL_275226,2017-06-26,2016-2017
EPI_ISL_275240,2017-06-26,2016-2017
EPI_ISL_275259,2017-06-26,2016-2017
EPI_ISL_275624,2017-06-26,2016-2017
EPI_ISL_275751,2017-06-26,2016-2017
EPI_ISL_277168,2017-06-26,2016-2017
EPI_ISL_277193,2017-06-26,2016-2017
EPI_ISL_277194,2017-06-26,2016-2017
EPI_ISL_277311,2017-06-26,2016-2017
EPI_ISL_277489,2017-06-26,2016-2017
EPI_ISL_278112,2017-06-26,2016-2017
EPI_ISL_278572,2017-06-26,2016-2017
EPI_ISL_278573,2017-06-26,2016-2017
EPI_ISL_278577,2017-06-26,2016-2017
EPI_ISL_278585,2017-06-26,2016-2017
EPI_ISL_278606,2017-06-26,2016-2017
EPI_ISL_279252,2017-06-26,2016-2017
EPI_ISL_279253,2017-06-26,2016-2017
EPI_ISL_279254,2017-06-26,2016-2017
EPI_ISL_279251,2017-06-26,2016-2017
EPI_ISL_281487,2017-06-26,2016-2017
EPI_ISL_281538,2017-06-26,2016-2017
EPI_ISL_281544,2017-06-26,2016-2017
EPI_ISL_282869,2017-06-26,2016-2017
EPI_ISL_396178,2017-06-27,2016-2017
EPI_ISL_396406,2017-06-27,2016-2017
EPI_ISL_396607,2017-06-27,2016-2017
EPI_ISL_365410,2017-06-27,2016-2017
EPI_ISL_365431,2017-06-27,2016-2017
EPI_ISL_273237,2017-06-27,2016-2017
EPI_ISL_273239,2017-06-27,2016-2017
EPI_ISL_273233,2017-06-27,2016-2017
EPI_ISL_273234,2017-06-27,2016-2017
EPI_ISL_273240,2017-06-27,2016-2017
EPI_ISL_20426042,2017-06-27,2016-2017
EPI_ISL_20426027,2017-06-27,2016-2017
EPI_ISL_20426006,2017-06-27,2016-2017
EPI_ISL_20426011,2017-06-27,2016-2017
EPI_ISL_20426008,2017-06-27,2016-2017
EPI_ISL_273726,2017-06-27,2016-2017
EPI_ISL_20426393,2017-06-27,2016-2017
EPI_ISL_274453,2017-06-27,2016-2017
EPI_ISL_274454,2017-06-27,2016-2017
EPI_ISL_274488,2017-06-27,2016-2017
