name,date,season
EPI_ISL_342100,2018-12-31,2018-2019
EPI_ISL_342232,2018-12-31,2018-2019
EPI_ISL_359020,2018-12-31,2018-2019
EPI_ISL_359023,2018-12-31,2018-2019
EPI_ISL_359026,2018-12-31,2018-2019
EPI_ISL_359037,2018-12-31,2018-2019
EPI_ISL_343207,2018-12-31,2018-2019
EPI_ISL_376953,2019-01-01,2018-2019
EPI_ISL_376952,2019-01-01,2018-2019
EPI_ISL_344241,2019-01-01,2018-2019
EPI_ISL_344646,2019-01-01,2018-2019
EPI_ISL_344652,2019-01-01,2018-2019
EPI_ISL_344664,2019-01-01,2018-2019
EPI_ISL_378549,2019-01-01,2018-2019
EPI_ISL_378551,2019-01-01,2018-2019
EPI_ISL_378550,2019-01-01,2018-2019
EPI_ISL_378552,2019-01-01,2018-2019
EPI_ISL_346023,2019-01-01,2018-2019
EPI_ISL_346028,2019-01-01,2018-2019
EPI_ISL_346031,2019-01-01,2018-2019
EPI_ISL_346030,2019-01-01,2018-2019
EPI_ISL_346025,2019-01-01,2018-2019
EPI_ISL_346026,2019-01-01,2018-2019
EPI_ISL_346033,2019-01-01,2018-2019
EPI_ISL_346034,2019-01-01,2018-2019
EPI_ISL_346298,2019-01-01,2018-2019
EPI_ISL_346646,2019-01-01,2018-2019
EPI_ISL_412379,2019-01-01,2018-2019
EPI_ISL_349695,2019-01-01,2018-2019
EPI_ISL_349866,2019-01-01,2018-2019
EPI_ISL_349896,2019-01-01,2018-2019
EPI_ISL_334417,2019-01-01,2018-2019
EPI_ISL_350951,2019-01-01,2018-2019
EPI_ISL_367725,2019-01-01,2018-2019
EPI_ISL_400886,2019-01-01,2018-2019
EPI_ISL_400884,2019-01-01,2018-2019
EPI_ISL_400885,2019-01-01,2018-2019
EPI_ISL_351880,2019-01-01,2018-2019
EPI_ISL_335665,2019-01-01,2018-2019
EPI_ISL_335666,2019-01-01,2018-2019
EPI_ISL_335732,2019-01-01,2018-2019
EPI_ISL_17195417,2019-01-01,2018-2019
EPI_ISL_17195436,2019-01-01,2018-2019
EPI_ISL_17195437,2019-01-01,2018-2019
EPI_ISL_17195461,2019-01-01,2018-2019
EPI_ISL_336152,2019-01-01,2018-2019
EPI_ISL_14770874,2019-01-01,2018-2019
EPI_ISL_336492,2019-01-01,2018-2019
EPI_ISL_336497,2019-01-01,2018-2019
EPI_ISL_336498,2019-01-01,2018-2019
EPI_ISL_336506,2019-01-01,2018-2019
EPI_ISL_336514,2019-01-01,2018-2019
EPI_ISL_418529,2019-01-01,2018-2019
EPI_ISL_418540,2019-01-01,2018-2019
EPI_ISL_336886,2019-01-01,2018-2019
EPI_ISL_337009,2019-01-01,2018-2019
EPI_ISL_959662,2019-01-01,2018-2019
EPI_ISL_959663,2019-01-01,2018-2019
EPI_ISL_959666,2019-01-01,2018-2019
EPI_ISL_959667,2019-01-01,2018-2019
EPI_ISL_959664,2019-01-01,2018-2019
EPI_ISL_959665,2019-01-01,2018-2019
EPI_ISL_337965,2019-01-01,2018-2019
EPI_ISL_337964,2019-01-01,2018-2019
EPI_ISL_337963,2019-01-01,2018-2019
EPI_ISL_337962,2019-01-01,2018-2019
EPI_ISL_338567,2019-01-01,2018-2019
EPI_ISL_338722,2019-01-01,2018-2019
EPI_ISL_16706704,2019-01-01,2018-2019
EPI_ISL_16706703,2019-01-01,2018-2019
EPI_ISL_339100,2019-01-01,2018-2019
EPI_ISL_486756,2019-01-01,2018-2019
EPI_ISL_339352,2019-01-01,2018-2019
EPI_ISL_339676,2019-01-01,2018-2019
EPI_ISL_339675,2019-01-01,2018-2019
EPI_ISL_339723,2019-01-01,2018-2019
EPI_ISL_339748,2019-01-01,2018-2019
EPI_ISL_339768,2019-01-01,2018-2019
EPI_ISL_356289,2019-01-01,2018-2019
EPI_ISL_389138,2019-01-01,2018-2019
EPI_ISL_356617,2019-01-01,2018-2019
EPI_ISL_356619,2019-01-01,2018-2019
EPI_ISL_356618,2019-01-01,2018-2019
EPI_ISL_356684,2019-01-01,2018-2019
EPI_ISL_389598,2019-01-01,2018-2019
EPI_ISL_390091,2019-01-01,2018-2019
EPI_ISL_390122,2019-01-01,2018-2019
EPI_ISL_341090,2019-01-01,2018-2019
EPI_ISL_406714,2019-01-01,2018-2019
EPI_ISL_406713,2019-01-01,2018-2019
EPI_ISL_357861,2019-01-01,2018-2019
EPI_ISL_505459,2019-01-01,2018-2019
EPI_ISL_505458,2019-01-01,2018-2019
EPI_ISL_16709534,2019-01-01,2018-2019
EPI_ISL_16709535,2019-01-01,2018-2019
EPI_ISL_16709533,2019-01-01,2018-2019
EPI_ISL_342024,2019-01-01,2018-2019
EPI_ISL_342173,2019-01-01,2018-2019
EPI_ISL_342174,2019-01-01,2018-2019
EPI_ISL_342169,2019-01-01,2018-2019
EPI_ISL_17054135,2019-01-01,2018-2019
EPI_ISL_17054136,2019-01-01,2018-2019
EPI_ISL_17054137,2019-01-01,2018-2019
EPI_ISL_17054138,2019-01-01,2018-2019
EPI_ISL_17053806,2019-01-01,2018-2019
EPI_ISL_17053803,2019-01-01,2018-2019
EPI_ISL_17053830,2019-01-01,2018-2019
EPI_ISL_17053834,2019-01-01,2018-2019
EPI_ISL_17053842,2019-01-01,2018-2019
EPI_ISL_17053855,2019-01-01,2018-2019
EPI_ISL_17053860,2019-01-01,2018-2019
EPI_ISL_17053861,2019-01-01,2018-2019
EPI_ISL_17053862,2019-01-01,2018-2019
EPI_ISL_17053866,2019-01-01,2018-2019
EPI_ISL_17053886,2019-01-01,2018-2019
EPI_ISL_17053880,2019-01-01,2018-2019
EPI_ISL_17053892,2019-01-01,2018-2019
EPI_ISL_17053888,2019-01-01,2018-2019
EPI_ISL_17053898,2019-01-01,2018-2019
EPI_ISL_17054487,2019-01-01,2018-2019
EPI_ISL_17054229,2019-01-01,2018-2019
EPI_ISL_17054230,2019-01-01,2018-2019
EPI_ISL_17037869,2019-01-01,2018-2019
EPI_ISL_17054263,2019-01-01,2018-2019
EPI_ISL_17054259,2019-01-01,2018-2019
EPI_ISL_17037923,2019-01-01,2018-2019
EPI_ISL_17037930,2019-01-01,2018-2019
EPI_ISL_17037932,2019-01-01,2018-2019
EPI_ISL_17054369,2019-01-01,2018-2019
EPI_ISL_343436,2019-01-01,2018-2019
EPI_ISL_392656,2019-01-01,2018-2019
EPI_ISL_394815,2019-01-02,2018-2019
EPI_ISL_362187,2019-01-02,2018-2019
EPI_ISL_364765,2019-01-02,2018-2019
EPI_ISL_367796,2019-01-02,2018-2019
EPI_ISL_335985,2019-01-02,2018-2019
EPI_ISL_336174,2019-01-02,2018-2019
EPI_ISL_336169,2019-01-02,2018-2019
