name,date,season
EPI_ISL_349910,2019-03-14,2018-2019
EPI_ISL_349954,2019-03-14,2018-2019
EPI_ISL_513978,2019-03-14,2018-2019
EPI_ISL_350550,2019-03-14,2018-2019
EPI_ISL_350657,2019-03-14,2018-2019
EPI_ISL_350676,2019-03-14,2018-2019
EPI_ISL_350709,2019-03-14,2018-2019
EPI_ISL_19028974,2019-03-14,2018-2019
EPI_ISL_19028932,2019-03-14,2018-2019
EPI_ISL_351426,2019-03-14,2018-2019
EPI_ISL_351938,2019-03-14,2018-2019
EPI_ISL_352016,2019-03-14,2018-2019
EPI_ISL_353491,2019-03-14,2018-2019
EPI_ISL_353804,2019-03-14,2018-2019
EPI_ISL_353961,2019-03-14,2018-2019
EPI_ISL_354018,2019-03-14,2018-2019
EPI_ISL_354128,2019-03-14,2018-2019
EPI_ISL_354162,2019-03-14,2018-2019
EPI_ISL_354234,2019-03-14,2018-2019
EPI_ISL_354245,2019-03-14,2018-2019
EPI_ISL_387447,2019-03-14,2018-2019
EPI_ISL_355533,2019-03-14,2018-2019
EPI_ISL_355532,2019-03-14,2018-2019
EPI_ISL_355717,2019-03-14,2018-2019
EPI_ISL_388685,2019-03-14,2018-2019
EPI_ISL_388772,2019-03-14,2018-2019
EPI_ISL_356542,2019-03-14,2018-2019
EPI_ISL_356623,2019-03-14,2018-2019
EPI_ISL_356644,2019-03-14,2018-2019
EPI_ISL_356641,2019-03-14,2018-2019
EPI_ISL_356672,2019-03-14,2018-2019
EPI_ISL_356675,2019-03-14,2018-2019
EPI_ISL_390029,2019-03-14,2018-2019
EPI_ISL_357885,2019-03-14,2018-2019
EPI_ISL_358045,2019-03-14,2018-2019
EPI_ISL_359437,2019-03-14,2018-2019
EPI_ISL_359436,2019-03-14,2018-2019
EPI_ISL_359439,2019-03-14,2018-2019
EPI_ISL_359438,2019-03-14,2018-2019
EPI_ISL_359440,2019-03-14,2018-2019
EPI_ISL_359531,2019-03-14,2018-2019
EPI_ISL_359652,2019-03-14,2018-2019
EPI_ISL_359654,2019-03-14,2018-2019
EPI_ISL_359656,2019-03-14,2018-2019
EPI_ISL_359658,2019-03-14,2018-2019
EPI_ISL_359917,2019-03-14,2018-2019
EPI_ISL_359916,2019-03-14,2018-2019
EPI_ISL_359919,2019-03-14,2018-2019
EPI_ISL_359918,2019-03-14,2018-2019
EPI_ISL_359915,2019-03-14,2018-2019
EPI_ISL_359921,2019-03-14,2018-2019
EPI_ISL_359920,2019-03-14,2018-2019
EPI_ISL_360063,2019-03-14,2018-2019
EPI_ISL_360077,2019-03-14,2018-2019
EPI_ISL_360079,2019-03-14,2018-2019
EPI_ISL_360073,2019-03-14,2018-2019
EPI_ISL_360075,2019-03-14,2018-2019
EPI_ISL_360093,2019-03-14,2018-2019
EPI_ISL_360095,2019-03-14,2018-2019
EPI_ISL_360097,2019-03-14,2018-2019
EPI_ISL_394021,2019-03-15,2018-2019
EPI_ISL_361874,2019-03-15,2018-2019
EPI_ISL_361986,2019-03-15,2018-2019
EPI_ISL_19596832,2019-03-15,2018-2019
EPI_ISL_19596822,2019-03-15,2018-2019
EPI_ISL_362378,2019-03-15,2018-2019
EPI_ISL_362417,2019-03-15,2018-2019
EPI_ISL_362431,2019-03-15,2018-2019
EPI_ISL_19597002,2019-03-15,2018-2019
EPI_ISL_19597011,2019-03-15,2018-2019
EPI_ISL_362618,2019-03-15,2018-2019
EPI_ISL_363454,2019-03-15,2018-2019
EPI_ISL_363449,2019-03-15,2018-2019
EPI_ISL_363845,2019-03-15,2018-2019
EPI_ISL_363894,2019-03-15,2018-2019
EPI_ISL_364351,2019-03-15,2018-2019
EPI_ISL_364350,2019-03-15,2018-2019
EPI_ISL_364790,2019-03-15,2018-2019
EPI_ISL_367764,2019-03-15,2018-2019
EPI_ISL_20488640,2019-03-15,2018-2019
EPI_ISL_20488644,2019-03-15,2018-2019
EPI_ISL_20488426,2019-03-15,2018-2019
EPI_ISL_369118,2019-03-15,2018-2019
EPI_ISL_20489215,2019-03-15,2018-2019
EPI_ISL_20488824,2019-03-15,2018-2019
EPI_ISL_20488822,2019-03-15,2018-2019
EPI_ISL_20488799,2019-03-15,2018-2019
EPI_ISL_20390637,2019-03-15,2018-2019
EPI_ISL_501943,2019-03-15,2018-2019
EPI_ISL_501974,2019-03-15,2018-2019
EPI_ISL_501982,2019-03-15,2018-2019
EPI_ISL_501977,2019-03-15,2018-2019
EPI_ISL_20492081,2019-03-15,2018-2019
EPI_ISL_20492076,2019-03-15,2018-2019
EPI_ISL_20492071,2019-03-15,2018-2019
EPI_ISL_20492145,2019-03-15,2018-2019
EPI_ISL_20492137,2019-03-15,2018-2019
EPI_ISL_20492139,2019-03-15,2018-2019
EPI_ISL_20492101,2019-03-15,2018-2019
EPI_ISL_20492217,2019-03-15,2018-2019
EPI_ISL_20492200,2019-03-15,2018-2019
EPI_ISL_20492277,2019-03-15,2018-2019
EPI_ISL_20492278,2019-03-15,2018-2019
EPI_ISL_20492260,2019-03-15,2018-2019
