name,date,season
EPI_ISL_395172,2019-10-16,2019-2020
EPI_ISL_395442,2019-10-16,2019-2020
EPI_ISL_396995,2019-10-16,2019-2020
EPI_ISL_398178,2019-10-16,2019-2020
EPI_ISL_399020,2019-10-16,2019-2020
EPI_ISL_399026,2019-10-16,2019-2020
EPI_ISL_19764819,2019-10-16,2019-2020
EPI_ISL_399823,2019-10-16,2019-2020
EPI_ISL_399820,2019-10-16,2019-2020
EPI_ISL_399826,2019-10-16,2019-2020
EPI_ISL_399825,2019-10-16,2019-2020
EPI_ISL_400744,2019-10-16,2019-2020
EPI_ISL_401547,2019-10-16,2019-2020
EPI_ISL_401572,2019-10-16,2019-2020
EPI_ISL_401576,2019-10-16,2019-2020
EPI_ISL_401612,2019-10-16,2019-2020
EPI_ISL_401784,2019-10-16,2019-2020
EPI_ISL_402256,2019-10-16,2019-2020
EPI_ISL_402780,2019-10-16,2019-2020
EPI_ISL_403093,2019-10-16,2019-2020
EPI_ISL_404079,2019-10-16,2019-2020
EPI_ISL_404536,2019-10-16,2019-2020
EPI_ISL_404568,2019-10-16,2019-2020
EPI_ISL_405850,2019-10-16,2019-2020
EPI_ISL_406263,2019-10-16,2019-2020
EPI_ISL_409058,2019-10-16,2019-2020
EPI_ISL_416277,2019-10-16,2019-2020
EPI_ISL_19882210,2019-10-16,2019-2020
EPI_ISL_491832,2019-10-17,2019-2020
EPI_ISL_395443,2019-10-17,2019-2020
EPI_ISL_396984,2019-10-17,2019-2020
EPI_ISL_397184,2019-10-17,2019-2020
EPI_ISL_397226,2019-10-17,2019-2020
EPI_ISL_397335,2019-10-17,2019-2020
EPI_ISL_398384,2019-10-17,2019-2020
EPI_ISL_398545,2019-10-17,2019-2020
EPI_ISL_398793,2019-10-17,2019-2020
EPI_ISL_398831,2019-10-17,2019-2020
EPI_ISL_19764823,2019-10-17,2019-2020
EPI_ISL_19764943,2019-10-17,2019-2020
EPI_ISL_399827,2019-10-17,2019-2020
EPI_ISL_400830,2019-10-17,2019-2020
EPI_ISL_400831,2019-10-17,2019-2020
EPI_ISL_400829,2019-10-17,2019-2020
EPI_ISL_400832,2019-10-17,2019-2020
EPI_ISL_400833,2019-10-17,2019-2020
EPI_ISL_401787,2019-10-17,2019-2020
EPI_ISL_403073,2019-10-17,2019-2020
EPI_ISL_403314,2019-10-17,2019-2020
EPI_ISL_404538,2019-10-17,2019-2020
EPI_ISL_404539,2019-10-17,2019-2020
EPI_ISL_412139,2019-10-17,2019-2020
EPI_ISL_418579,2019-10-17,2019-2020
EPI_ISL_525757,2019-10-18,2019-2020
EPI_ISL_428212,2019-10-18,2019-2020
EPI_ISL_398174,2019-10-18,2019-2020
EPI_ISL_398799,2019-10-18,2019-2020
EPI_ISL_398797,2019-10-18,2019-2020
EPI_ISL_19764795,2019-10-18,2019-2020
EPI_ISL_399832,2019-10-18,2019-2020
EPI_ISL_400836,2019-10-18,2019-2020
EPI_ISL_400834,2019-10-18,2019-2020
EPI_ISL_400835,2019-10-18,2019-2020
EPI_ISL_403319,2019-10-18,2019-2020
EPI_ISL_404061,2019-10-18,2019-2020
EPI_ISL_406195,2019-10-18,2019-2020
EPI_ISL_406207,2019-10-18,2019-2020
EPI_ISL_406208,2019-10-18,2019-2020
EPI_ISL_406209,2019-10-18,2019-2020
EPI_ISL_407483,2019-10-18,2019-2020
EPI_ISL_12995642,2019-10-18,2019-2020
EPI_ISL_12995850,2019-10-18,2019-2020
EPI_ISL_414161,2019-10-18,2019-2020
EPI_ISL_421117,2019-10-18,2019-2020
EPI_ISL_397181,2019-10-19,2019-2020
EPI_ISL_430749,2019-10-19,2019-2020
EPI_ISL_398316,2019-10-19,2019-2020
EPI_ISL_398317,2019-10-19,2019-2020
EPI_ISL_398333,2019-10-19,2019-2020
EPI_ISL_19764942,2019-10-19,2019-2020
EPI_ISL_400838,2019-10-19,2019-2020
EPI_ISL_400837,2019-10-19,2019-2020
EPI_ISL_400996,2019-10-19,2019-2020
EPI_ISL_402257,2019-10-19,2019-2020
EPI_ISL_402461,2019-10-19,2019-2020
EPI_ISL_402722,2019-10-19,2019-2020
EPI_ISL_402750,2019-10-19,2019-2020
EPI_ISL_404041,2019-10-19,2019-2020
EPI_ISL_405116,2019-10-19,2019-2020
EPI_ISL_12995459,2019-10-19,2019-2020
EPI_ISL_416163,2019-10-19,2019-2020
EPI_ISL_19882207,2019-10-19,2019-2020
EPI_ISL_397000,2019-10-20,2019-2020
EPI_ISL_399833,2019-10-20,2019-2020
EPI_ISL_401567,2019-10-20,2019-2020
EPI_ISL_401568,2019-10-20,2019-2020
EPI_ISL_402450,2019-10-20,2019-2020
EPI_ISL_405238,2019-10-20,2019-2020
EPI_ISL_406210,2019-10-20,2019-2020
EPI_ISL_2246161,2019-10-20,2019-2020
EPI_ISL_395173,2019-10-21,2019-2020
EPI_ISL_396998,2019-10-21,2019-2020
EPI_ISL_397217,2019-10-21,2019-2020
EPI_ISL_398777,2019-10-21,2019-2020
EPI_ISL_398796,2019-10-21,2019-2020
EPI_ISL_19764797,2019-10-21,2019-2020
