name,date,season
EPI_ISL_18681200,2019-11-23,2019-2020
EPI_ISL_399955,2019-11-23,2019-2020
EPI_ISL_399953,2019-11-23,2019-2020
EPI_ISL_399962,2019-11-23,2019-2020
EPI_ISL_400342,2019-11-23,2019-2020
EPI_ISL_400874,2019-11-23,2019-2020
EPI_ISL_401871,2019-11-23,2019-2020
EPI_ISL_402491,2019-11-23,2019-2020
EPI_ISL_402516,2019-11-23,2019-2020
EPI_ISL_402736,2019-11-23,2019-2020
EPI_ISL_403308,2019-11-23,2019-2020
EPI_ISL_501801,2019-11-23,2019-2020
EPI_ISL_403818,2019-11-23,2019-2020
EPI_ISL_404318,2019-11-23,2019-2020
EPI_ISL_404762,2019-11-23,2019-2020
EPI_ISL_405249,2019-11-23,2019-2020
EPI_ISL_405268,2019-11-23,2019-2020
EPI_ISL_405264,2019-11-23,2019-2020
EPI_ISL_405389,2019-11-23,2019-2020
EPI_ISL_408078,2019-11-23,2019-2020
EPI_ISL_408085,2019-11-23,2019-2020
EPI_ISL_408546,2019-11-23,2019-2020
EPI_ISL_18988901,2019-11-23,2019-2020
EPI_ISL_419328,2019-11-23,2019-2020
EPI_ISL_18681203,2019-11-24,2019-2020
EPI_ISL_18681189,2019-11-24,2019-2020
EPI_ISL_399975,2019-11-24,2019-2020
EPI_ISL_400875,2019-11-24,2019-2020
EPI_ISL_402154,2019-11-24,2019-2020
EPI_ISL_402214,2019-11-24,2019-2020
EPI_ISL_402451,2019-11-24,2019-2020
EPI_ISL_402456,2019-11-24,2019-2020
EPI_ISL_402479,2019-11-24,2019-2020
EPI_ISL_402475,2019-11-24,2019-2020
EPI_ISL_404574,2019-11-24,2019-2020
EPI_ISL_404575,2019-11-24,2019-2020
EPI_ISL_404572,2019-11-24,2019-2020
EPI_ISL_404573,2019-11-24,2019-2020
EPI_ISL_404570,2019-11-24,2019-2020
EPI_ISL_404571,2019-11-24,2019-2020
EPI_ISL_404569,2019-11-24,2019-2020
EPI_ISL_404578,2019-11-24,2019-2020
EPI_ISL_404576,2019-11-24,2019-2020
EPI_ISL_404577,2019-11-24,2019-2020
EPI_ISL_404630,2019-11-24,2019-2020
EPI_ISL_404748,2019-11-24,2019-2020
EPI_ISL_405244,2019-11-24,2019-2020
EPI_ISL_405242,2019-11-24,2019-2020
EPI_ISL_405243,2019-11-24,2019-2020
EPI_ISL_405260,2019-11-24,2019-2020
EPI_ISL_405261,2019-11-24,2019-2020
EPI_ISL_405265,2019-11-24,2019-2020
EPI_ISL_406312,2019-11-24,2019-2020
EPI_ISL_408063,2019-11-24,2019-2020
EPI_ISL_408084,2019-11-24,2019-2020
EPI_ISL_408090,2019-11-24,2019-2020
EPI_ISL_408089,2019-11-24,2019-2020
EPI_ISL_409349,2019-11-24,2019-2020
EPI_ISL_410600,2019-11-24,2019-2020
EPI_ISL_411134,2019-11-24,2019-2020
EPI_ISL_710500,2019-11-24,2019-2020
EPI_ISL_416204,2019-11-24,2019-2020
EPI_ISL_418551,2019-11-24,2019-2020
EPI_ISL_428210,2019-11-25,2019-2020
EPI_ISL_428494,2019-11-25,2019-2020
EPI_ISL_18681220,2019-11-25,2019-2020
EPI_ISL_594226,2019-11-25,2019-2020
EPI_ISL_400343,2019-11-25,2019-2020
EPI_ISL_400341,2019-11-25,2019-2020
EPI_ISL_400344,2019-11-25,2019-2020
EPI_ISL_400510,2019-11-25,2019-2020
EPI_ISL_400876,2019-11-25,2019-2020
EPI_ISL_401461,2019-11-25,2019-2020
EPI_ISL_401514,2019-11-25,2019-2020
EPI_ISL_402155,2019-11-25,2019-2020
EPI_ISL_402165,2019-11-25,2019-2020
EPI_ISL_402162,2019-11-25,2019-2020
EPI_ISL_402168,2019-11-25,2019-2020
EPI_ISL_402220,2019-11-25,2019-2020
EPI_ISL_467776,2019-11-25,2019-2020
EPI_ISL_402463,2019-11-25,2019-2020
EPI_ISL_402477,2019-11-25,2019-2020
EPI_ISL_402498,2019-11-25,2019-2020
EPI_ISL_402726,2019-11-25,2019-2020
EPI_ISL_402756,2019-11-25,2019-2020
EPI_ISL_403279,2019-11-25,2019-2020
EPI_ISL_403303,2019-11-25,2019-2020
EPI_ISL_403306,2019-11-25,2019-2020
EPI_ISL_403304,2019-11-25,2019-2020
EPI_ISL_404590,2019-11-25,2019-2020
EPI_ISL_404591,2019-11-25,2019-2020
EPI_ISL_404588,2019-11-25,2019-2020
EPI_ISL_404589,2019-11-25,2019-2020
EPI_ISL_404592,2019-11-25,2019-2020
EPI_ISL_404750,2019-11-25,2019-2020
EPI_ISL_404759,2019-11-25,2019-2020
EPI_ISL_405231,2019-11-25,2019-2020
EPI_ISL_405262,2019-11-25,2019-2020
EPI_ISL_405263,2019-11-25,2019-2020
EPI_ISL_405258,2019-11-25,2019-2020
EPI_ISL_405257,2019-11-25,2019-2020
EPI_ISL_405271,2019-11-25,2019-2020
EPI_ISL_405266,2019-11-25,2019-2020
EPI_ISL_405853,2019-11-25,2019-2020
EPI_ISL_405878,2019-11-25,2019-2020
EPI_ISL_406894,2019-11-25,2019-2020
EPI_ISL_407467,2019-11-25,2019-2020
EPI_ISL_407487,2019-11-25,2019-2020
EPI_ISL_407488,2019-11-25,2019-2020
EPI_ISL_407489,2019-11-25,2019-2020
EPI_ISL_407511,2019-11-25,2019-2020
EPI_ISL_407512,2019-11-25,2019-2020
EPI_ISL_407970,2019-11-25,2019-2020
EPI_ISL_408055,2019-11-25,2019-2020
EPI_ISL_408062,2019-11-25,2019-2020
EPI_ISL_408059,2019-11-25,2019-2020
EPI_ISL_408056,2019-11-25,2019-2020
EPI_ISL_408057,2019-11-25,2019-2020
EPI_ISL_408070,2019-11-25,2019-2020
EPI_ISL_408071,2019-11-25,2019-2020
EPI_ISL_408076,2019-11-25,2019-2020
EPI_ISL_408083,2019-11-25,2019-2020
EPI_ISL_408081,2019-11-25,2019-2020
EPI_ISL_408095,2019-11-25,2019-2020
EPI_ISL_408105,2019-11-25,2019-2020
EPI_ISL_408311,2019-11-25,2019-2020
EPI_ISL_408309,2019-11-25,2019-2020
EPI_ISL_408305,2019-11-25,2019-2020
EPI_ISL_409348,2019-11-25,2019-2020
EPI_ISL_409346,2019-11-25,2019-2020
EPI_ISL_409347,2019-11-25,2019-2020
EPI_ISL_409951,2019-11-25,2019-2020
EPI_ISL_410528,2019-11-25,2019-2020
EPI_ISL_410650,2019-11-25,2019-2020
EPI_ISL_410659,2019-11-25,2019-2020
EPI_ISL_410689,2019-11-25,2019-2020
EPI_ISL_411512,2019-11-25,2019-2020
EPI_ISL_411513,2019-11-25,2019-2020
EPI_ISL_510018,2019-11-25,2019-2020
EPI_ISL_477576,2019-11-25,2019-2020
EPI_ISL_415172,2019-11-25,2019-2020
EPI_ISL_416207,2019-11-25,2019-2020
EPI_ISL_416203,2019-11-25,2019-2020
EPI_ISL_416222,2019-11-25,2019-2020
EPI_ISL_416220,2019-11-25,2019-2020
EPI_ISL_418539,2019-11-25,2019-2020
EPI_ISL_418552,2019-11-25,2019-2020
EPI_ISL_418553,2019-11-25,2019-2020
EPI_ISL_418572,2019-11-25,2019-2020
EPI_ISL_458289,2019-11-25,2019-2020
EPI_ISL_493147,2019-11-26,2019-2020
EPI_ISL_428501,2019-11-26,2019-2020
EPI_ISL_18681187,2019-11-26,2019-2020
EPI_ISL_18681186,2019-11-26,2019-2020
EPI_ISL_400527,2019-11-26,2019-2020
EPI_ISL_400878,2019-11-26,2019-2020
EPI_ISL_400877,2019-11-26,2019-2020
EPI_ISL_400998,2019-11-26,2019-2020
EPI_ISL_401003,2019-11-26,2019-2020
EPI_ISL_402227,2019-11-26,2019-2020
EPI_ISL_402742,2019-11-26,2019-2020
EPI_ISL_404582,2019-11-26,2019-2020
EPI_ISL_404583,2019-11-26,2019-2020
EPI_ISL_404580,2019-11-26,2019-2020
EPI_ISL_404581,2019-11-26,2019-2020
EPI_ISL_404579,2019-11-26,2019-2020
EPI_ISL_404586,2019-11-26,2019-2020
EPI_ISL_404587,2019-11-26,2019-2020
EPI_ISL_404584,2019-11-26,2019-2020
EPI_ISL_404585,2019-11-26,2019-2020
EPI_ISL_405452,2019-11-26,2019-2020
EPI_ISL_405738,2019-11-26,2019-2020
EPI_ISL_406315,2019-11-26,2019-2020
EPI_ISL_408014,2019-11-26,2019-2020
EPI_ISL_408060,2019-11-26,2019-2020
EPI_ISL_408061,2019-11-26,2019-2020
EPI_ISL_408058,2019-11-26,2019-2020
EPI_ISL_408069,2019-11-26,2019-2020
EPI_ISL_408077,2019-11-26,2019-2020
EPI_ISL_408075,2019-11-26,2019-2020
EPI_ISL_408072,2019-11-26,2019-2020
EPI_ISL_408073,2019-11-26,2019-2020
EPI_ISL_408093,2019-11-26,2019-2020
EPI_ISL_408098,2019-11-26,2019-2020
EPI_ISL_408099,2019-11-26,2019-2020
EPI_ISL_408096,2019-11-26,2019-2020
EPI_ISL_408097,2019-11-26,2019-2020
EPI_ISL_408120,2019-11-26,2019-2020
EPI_ISL_408286,2019-11-26,2019-2020
EPI_ISL_408300,2019-11-26,2019-2020
EPI_ISL_408301,2019-11-26,2019-2020
EPI_ISL_408298,2019-11-26,2019-2020
EPI_ISL_408299,2019-11-26,2019-2020
EPI_ISL_408296,2019-11-26,2019-2020
EPI_ISL_408297,2019-11-26,2019-2020
EPI_ISL_408306,2019-11-26,2019-2020
EPI_ISL_410665,2019-11-26,2019-2020
EPI_ISL_410680,2019-11-26,2019-2020
EPI_ISL_410688,2019-11-26,2019-2020
EPI_ISL_480526,2019-11-26,2019-2020
EPI_ISL_416205,2019-11-26,2019-2020
EPI_ISL_399950,2019-11-27,2019-2020
EPI_ISL_399958,2019-11-27,2019-2020
EPI_ISL_399957,2019-11-27,2019-2020
EPI_ISL_399961,2019-11-27,2019-2020
EPI_ISL_400508,2019-11-27,2019-2020
EPI_ISL_400518,2019-11-27,2019-2020
EPI_ISL_400879,2019-11-27,2019-2020
EPI_ISL_400880,2019-11-27,2019-2020
EPI_ISL_400881,2019-11-27,2019-2020
EPI_ISL_401469,2019-11-27,2019-2020
EPI_ISL_401490,2019-11-27,2019-2020
EPI_ISL_401491,2019-11-27,2019-2020
EPI_ISL_401872,2019-11-27,2019-2020
EPI_ISL_402152,2019-11-27,2019-2020
EPI_ISL_402265,2019-11-27,2019-2020
EPI_ISL_402412,2019-11-27,2019-2020
EPI_ISL_403748,2019-11-27,2019-2020
EPI_ISL_404290,2019-11-27,2019-2020
EPI_ISL_404631,2019-11-27,2019-2020
EPI_ISL_404751,2019-11-27,2019-2020
EPI_ISL_404752,2019-11-27,2019-2020
EPI_ISL_406282,2019-11-27,2019-2020
EPI_ISL_408013,2019-11-27,2019-2020
EPI_ISL_408016,2019-11-27,2019-2020
EPI_ISL_408094,2019-11-27,2019-2020
EPI_ISL_408092,2019-11-27,2019-2020
EPI_ISL_408091,2019-11-27,2019-2020
EPI_ISL_408100,2019-11-27,2019-2020
EPI_ISL_408101,2019-11-27,2019-2020
EPI_ISL_408110,2019-11-27,2019-2020
EPI_ISL_408111,2019-11-27,2019-2020
EPI_ISL_408284,2019-11-27,2019-2020
EPI_ISL_408288,2019-11-27,2019-2020
EPI_ISL_408308,2019-11-27,2019-2020
EPI_ISL_408307,2019-11-27,2019-2020
EPI_ISL_408353,2019-11-27,2019-2020
EPI_ISL_18988844,2019-11-27,2019-2020
EPI_ISL_409344,2019-11-27,2019-2020
EPI_ISL_409345,2019-11-27,2019-2020
EPI_ISL_410153,2019-11-27,2019-2020
EPI_ISL_410686,2019-11-27,2019-2020
EPI_ISL_411523,2019-11-27,2019-2020
EPI_ISL_413639,2019-11-27,2019-2020
EPI_ISL_414382,2019-11-27,2019-2020
EPI_ISL_416183,2019-11-27,2019-2020
EPI_ISL_416273,2019-11-27,2019-2020
EPI_ISL_514717,2019-11-27,2019-2020
EPI_ISL_426196,2019-11-28,2019-2020
EPI_ISL_18681223,2019-11-28,2019-2020
EPI_ISL_399951,2019-11-28,2019-2020
EPI_ISL_399969,2019-11-28,2019-2020
EPI_ISL_400528,2019-11-28,2019-2020
EPI_ISL_400882,2019-11-28,2019-2020
EPI_ISL_401867,2019-11-28,2019-2020
EPI_ISL_401966,2019-11-28,2019-2020
EPI_ISL_401967,2019-11-28,2019-2020
EPI_ISL_402264,2019-11-28,2019-2020
EPI_ISL_402743,2019-11-28,2019-2020
EPI_ISL_404746,2019-11-28,2019-2020
