name,date,season
EPI_ISL_311693,2016-10-01,2016-2017
EPI_ISL_248470,2016-10-01,2016-2017
EPI_ISL_249227,2016-10-01,2016-2017
EPI_ISL_282638,2016-10-01,2016-2017
EPI_ISL_20174637,2016-10-01,2016-2017
EPI_ISL_20174636,2016-10-01,2016-2017
EPI_ISL_12949317,2016-10-01,2016-2017
EPI_ISL_20174583,2016-10-01,2016-2017
EPI_ISL_20174582,2016-10-01,2016-2017
EPI_ISL_20174584,2016-10-01,2016-2017
EPI_ISL_237335,2016-10-01,2016-2017
EPI_ISL_237471,2016-10-01,2016-2017
EPI_ISL_237972,2016-10-01,2016-2017
EPI_ISL_238676,2016-10-01,2016-2017
EPI_ISL_238682,2016-10-01,2016-2017
EPI_ISL_255340,2016-10-01,2016-2017
EPI_ISL_19162679,2016-10-01,2016-2017
EPI_ISL_255985,2016-10-01,2016-2017
EPI_ISL_239634,2016-10-01,2016-2017
EPI_ISL_239633,2016-10-01,2016-2017
EPI_ISL_240129,2016-10-01,2016-2017
EPI_ISL_240128,2016-10-01,2016-2017
EPI_ISL_259669,2016-10-01,2016-2017
EPI_ISL_243947,2016-10-01,2016-2017
EPI_ISL_245971,2016-10-02,2016-2017
EPI_ISL_248482,2016-10-02,2016-2017
EPI_ISL_237298,2016-10-02,2016-2017
EPI_ISL_237297,2016-10-02,2016-2017
EPI_ISL_237318,2016-10-02,2016-2017
EPI_ISL_237434,2016-10-02,2016-2017
EPI_ISL_237564,2016-10-02,2016-2017
EPI_ISL_238666,2016-10-02,2016-2017
EPI_ISL_238693,2016-10-02,2016-2017
EPI_ISL_239696,2016-10-02,2016-2017
EPI_ISL_244888,2016-10-02,2016-2017
EPI_ISL_248913,2016-10-03,2016-2017
EPI_ISL_249209,2016-10-03,2016-2017
EPI_ISL_237256,2016-10-03,2016-2017
EPI_ISL_237320,2016-10-03,2016-2017
EPI_ISL_237327,2016-10-03,2016-2017
EPI_ISL_237329,2016-10-03,2016-2017
EPI_ISL_237435,2016-10-03,2016-2017
EPI_ISL_237436,2016-10-03,2016-2017
EPI_ISL_237474,2016-10-03,2016-2017
EPI_ISL_270989,2016-10-03,2016-2017
EPI_ISL_238683,2016-10-03,2016-2017
EPI_ISL_238684,2016-10-03,2016-2017
EPI_ISL_239175,2016-10-03,2016-2017
EPI_ISL_239604,2016-10-03,2016-2017
EPI_ISL_239753,2016-10-03,2016-2017
EPI_ISL_239814,2016-10-03,2016-2017
EPI_ISL_239812,2016-10-03,2016-2017
EPI_ISL_239839,2016-10-03,2016-2017
EPI_ISL_239842,2016-10-03,2016-2017
EPI_ISL_239852,2016-10-03,2016-2017
EPI_ISL_240122,2016-10-03,2016-2017
EPI_ISL_240339,2016-10-03,2016-2017
EPI_ISL_240337,2016-10-03,2016-2017
EPI_ISL_240542,2016-10-03,2016-2017
EPI_ISL_240544,2016-10-03,2016-2017
EPI_ISL_240561,2016-10-03,2016-2017
EPI_ISL_20425772,2016-10-03,2016-2017
EPI_ISL_20425771,2016-10-03,2016-2017
EPI_ISL_242692,2016-10-03,2016-2017
EPI_ISL_249187,2016-10-04,2016-2017
EPI_ISL_249188,2016-10-04,2016-2017
EPI_ISL_249982,2016-10-04,2016-2017
EPI_ISL_237319,2016-10-04,2016-2017
EPI_ISL_237467,2016-10-04,2016-2017
EPI_ISL_237468,2016-10-04,2016-2017
EPI_ISL_237473,2016-10-04,2016-2017
EPI_ISL_237472,2016-10-04,2016-2017
EPI_ISL_237515,2016-10-04,2016-2017
EPI_ISL_237512,2016-10-04,2016-2017
EPI_ISL_238674,2016-10-04,2016-2017
EPI_ISL_238677,2016-10-04,2016-2017
EPI_ISL_238681,2016-10-04,2016-2017
EPI_ISL_288849,2016-10-04,2016-2017
EPI_ISL_240130,2016-10-04,2016-2017
EPI_ISL_240772,2016-10-04,2016-2017
EPI_ISL_290103,2016-10-04,2016-2017
EPI_ISL_242555,2016-10-04,2016-2017
EPI_ISL_242686,2016-10-04,2016-2017
EPI_ISL_244887,2016-10-04,2016-2017
EPI_ISL_244886,2016-10-04,2016-2017
EPI_ISL_249186,2016-10-05,2016-2017
EPI_ISL_237258,2016-10-05,2016-2017
EPI_ISL_237262,2016-10-05,2016-2017
EPI_ISL_237328,2016-10-05,2016-2017
EPI_ISL_237432,2016-10-05,2016-2017
EPI_ISL_237445,2016-10-05,2016-2017
EPI_ISL_238648,2016-10-05,2016-2017
EPI_ISL_238668,2016-10-05,2016-2017
EPI_ISL_239173,2016-10-05,2016-2017
EPI_ISL_403383,2016-10-05,2016-2017
EPI_ISL_239754,2016-10-05,2016-2017
EPI_ISL_240146,2016-10-05,2016-2017
EPI_ISL_240340,2016-10-05,2016-2017
EPI_ISL_242496,2016-10-05,2016-2017
EPI_ISL_244826,2016-10-05,2016-2017
EPI_ISL_14777687,2016-10-05,2016-2017
EPI_ISL_246750,2016-10-06,2016-2017
EPI_ISL_249226,2016-10-06,2016-2017
EPI_ISL_249983,2016-10-06,2016-2017
EPI_ISL_267798,2016-10-06,2016-2017
EPI_ISL_267812,2016-10-06,2016-2017
EPI_ISL_19764941,2016-10-06,2016-2017
EPI_ISL_237253,2016-10-06,2016-2017
EPI_ISL_237334,2016-10-06,2016-2017
EPI_ISL_237514,2016-10-06,2016-2017
EPI_ISL_237516,2016-10-06,2016-2017
EPI_ISL_238675,2016-10-06,2016-2017
EPI_ISL_239305,2016-10-06,2016-2017
EPI_ISL_239640,2016-10-06,2016-2017
EPI_ISL_288823,2016-10-06,2016-2017
EPI_ISL_272730,2016-10-06,2016-2017
EPI_ISL_240311,2016-10-06,2016-2017
EPI_ISL_240781,2016-10-06,2016-2017
EPI_ISL_20425775,2016-10-06,2016-2017
EPI_ISL_19460446,2016-10-06,2016-2017
EPI_ISL_244011,2016-10-06,2016-2017
EPI_ISL_244842,2016-10-06,2016-2017
EPI_ISL_247018,2016-10-07,2016-2017
EPI_ISL_249191,2016-10-07,2016-2017
EPI_ISL_267815,2016-10-07,2016-2017
EPI_ISL_237250,2016-10-07,2016-2017
EPI_ISL_237331,2016-10-07,2016-2017
EPI_ISL_237439,2016-10-07,2016-2017
EPI_ISL_237444,2016-10-07,2016-2017
EPI_ISL_238671,2016-10-07,2016-2017
EPI_ISL_238670,2016-10-07,2016-2017
EPI_ISL_239697,2016-10-07,2016-2017
EPI_ISL_272690,2016-10-07,2016-2017
EPI_ISL_240131,2016-10-07,2016-2017
EPI_ISL_1633275,2016-10-07,2016-2017
EPI_ISL_290121,2016-10-07,2016-2017
EPI_ISL_257381,2016-10-07,2016-2017
EPI_ISL_243968,2016-10-07,2016-2017
EPI_ISL_277144,2016-10-07,2016-2017
EPI_ISL_249225,2016-10-08,2016-2017
EPI_ISL_249293,2016-10-08,2016-2017
EPI_ISL_237255,2016-10-08,2016-2017
EPI_ISL_238715,2016-10-08,2016-2017
EPI_ISL_239166,2016-10-08,2016-2017
EPI_ISL_239752,2016-10-08,2016-2017
EPI_ISL_272731,2016-10-08,2016-2017
EPI_ISL_240168,2016-10-08,2016-2017
EPI_ISL_242510,2016-10-08,2016-2017
EPI_ISL_249190,2016-10-09,2016-2017
EPI_ISL_237437,2016-10-09,2016-2017
EPI_ISL_240132,2016-10-09,2016-2017
EPI_ISL_240163,2016-10-09,2016-2017
EPI_ISL_19460505,2016-10-09,2016-2017
EPI_ISL_242497,2016-10-09,2016-2017
EPI_ISL_19460817,2016-10-09,2016-2017
EPI_ISL_243955,2016-10-09,2016-2017
EPI_ISL_263381,2016-10-10,2016-2017
EPI_ISL_248308,2016-10-10,2016-2017
EPI_ISL_249189,2016-10-10,2016-2017
EPI_ISL_249192,2016-10-10,2016-2017
EPI_ISL_19764940,2016-10-10,2016-2017
EPI_ISL_237254,2016-10-10,2016-2017
EPI_ISL_237261,2016-10-10,2016-2017
EPI_ISL_237326,2016-10-10,2016-2017
EPI_ISL_237446,2016-10-10,2016-2017
EPI_ISL_238140,2016-10-10,2016-2017
EPI_ISL_238667,2016-10-10,2016-2017
EPI_ISL_239167,2016-10-10,2016-2017
EPI_ISL_239192,2016-10-10,2016-2017
EPI_ISL_288865,2016-10-10,2016-2017
EPI_ISL_240552,2016-10-10,2016-2017
EPI_ISL_240777,2016-10-10,2016-2017
EPI_ISL_19460974,2016-10-10,2016-2017
EPI_ISL_19460975,2016-10-10,2016-2017
EPI_ISL_259670,2016-10-10,2016-2017
EPI_ISL_244846,2016-10-10,2016-2017
EPI_ISL_244879,2016-10-10,2016-2017
EPI_ISL_249283,2016-10-11,2016-2017
EPI_ISL_249980,2016-10-11,2016-2017
EPI_ISL_237252,2016-10-11,2016-2017
EPI_ISL_237259,2016-10-11,2016-2017
EPI_ISL_237260,2016-10-11,2016-2017
EPI_ISL_237568,2016-10-11,2016-2017
EPI_ISL_255903,2016-10-11,2016-2017
EPI_ISL_240133,2016-10-11,2016-2017
EPI_ISL_240563,2016-10-11,2016-2017
EPI_ISL_19460373,2016-10-11,2016-2017
EPI_ISL_19460374,2016-10-11,2016-2017
EPI_ISL_19460375,2016-10-11,2016-2017
EPI_ISL_242550,2016-10-11,2016-2017
EPI_ISL_242560,2016-10-11,2016-2017
EPI_ISL_262193,2016-10-12,2016-2017
EPI_ISL_245972,2016-10-12,2016-2017
EPI_ISL_247963,2016-10-12,2016-2017
EPI_ISL_248427,2016-10-12,2016-2017
EPI_ISL_249242,2016-10-12,2016-2017
EPI_ISL_237251,2016-10-12,2016-2017
EPI_ISL_238686,2016-10-12,2016-2017
EPI_ISL_238701,2016-10-12,2016-2017
EPI_ISL_238725,2016-10-12,2016-2017
EPI_ISL_239445,2016-10-12,2016-2017
EPI_ISL_239444,2016-10-12,2016-2017
EPI_ISL_239774,2016-10-12,2016-2017
EPI_ISL_272732,2016-10-12,2016-2017
EPI_ISL_240123,2016-10-12,2016-2017
EPI_ISL_240134,2016-10-12,2016-2017
EPI_ISL_20425774,2016-10-12,2016-2017
EPI_ISL_242707,2016-10-12,2016-2017
EPI_ISL_242710,2016-10-12,2016-2017
EPI_ISL_20428735,2016-10-12,2016-2017
EPI_ISL_243710,2016-10-12,2016-2017
EPI_ISL_261481,2016-10-12,2016-2017
EPI_ISL_246060,2016-10-13,2016-2017
EPI_ISL_246751,2016-10-13,2016-2017
EPI_ISL_247979,2016-10-13,2016-2017
EPI_ISL_237263,2016-10-13,2016-2017
EPI_ISL_237264,2016-10-13,2016-2017
EPI_ISL_237475,2016-10-13,2016-2017
EPI_ISL_238678,2016-10-13,2016-2017
EPI_ISL_238687,2016-10-13,2016-2017
EPI_ISL_238743,2016-10-13,2016-2017
EPI_ISL_239180,2016-10-13,2016-2017
EPI_ISL_239446,2016-10-13,2016-2017
EPI_ISL_239567,2016-10-13,2016-2017
EPI_ISL_239622,2016-10-13,2016-2017
EPI_ISL_288852,2016-10-13,2016-2017
EPI_ISL_239755,2016-10-13,2016-2017
EPI_ISL_240135,2016-10-13,2016-2017
EPI_ISL_240543,2016-10-13,2016-2017
EPI_ISL_240773,2016-10-13,2016-2017
EPI_ISL_240779,2016-10-13,2016-2017
EPI_ISL_257347,2016-10-13,2016-2017
EPI_ISL_243966,2016-10-13,2016-2017
EPI_ISL_267799,2016-10-14,2016-2017
