name,date,season
EPI_ISL_268044,2017-01-24,2016-2017
EPI_ISL_268068,2017-01-24,2016-2017
EPI_ISL_268733,2017-01-24,2016-2017
EPI_ISL_268734,2017-01-24,2016-2017
EPI_ISL_18979454,2017-01-24,2016-2017
EPI_ISL_18979463,2017-01-24,2016-2017
EPI_ISL_269309,2017-01-24,2016-2017
EPI_ISL_269328,2017-01-24,2016-2017
EPI_ISL_269860,2017-01-24,2016-2017
EPI_ISL_269856,2017-01-24,2016-2017
EPI_ISL_270501,2017-01-24,2016-2017
EPI_ISL_270502,2017-01-24,2016-2017
EPI_ISL_270503,2017-01-24,2016-2017
EPI_ISL_270509,2017-01-24,2016-2017
EPI_ISL_270795,2017-01-24,2016-2017
EPI_ISL_270959,2017-01-24,2016-2017
EPI_ISL_18981470,2017-01-24,2016-2017
EPI_ISL_403397,2017-01-24,2016-2017
EPI_ISL_273195,2017-01-24,2016-2017
EPI_ISL_274100,2017-01-24,2016-2017
EPI_ISL_274099,2017-01-24,2016-2017
EPI_ISL_274535,2017-01-24,2016-2017
EPI_ISL_274536,2017-01-24,2016-2017
EPI_ISL_274537,2017-01-24,2016-2017
EPI_ISL_274538,2017-01-24,2016-2017
EPI_ISL_275131,2017-01-24,2016-2017
EPI_ISL_275332,2017-01-24,2016-2017
EPI_ISL_275499,2017-01-24,2016-2017
EPI_ISL_18988932,2017-01-24,2016-2017
EPI_ISL_247424,2017-01-24,2016-2017
EPI_ISL_280707,2017-01-24,2016-2017
EPI_ISL_280973,2017-01-24,2016-2017
EPI_ISL_281053,2017-01-24,2016-2017
EPI_ISL_248286,2017-01-24,2016-2017
EPI_ISL_281062,2017-01-24,2016-2017
EPI_ISL_281057,2017-01-24,2016-2017
EPI_ISL_248305,2017-01-24,2016-2017
EPI_ISL_281085,2017-01-24,2016-2017
EPI_ISL_281083,2017-01-24,2016-2017
EPI_ISL_281092,2017-01-24,2016-2017
EPI_ISL_281093,2017-01-24,2016-2017
EPI_ISL_281094,2017-01-24,2016-2017
EPI_ISL_281091,2017-01-24,2016-2017
EPI_ISL_281151,2017-01-24,2016-2017
EPI_ISL_248914,2017-01-24,2016-2017
EPI_ISL_249019,2017-01-24,2016-2017
EPI_ISL_249175,2017-01-24,2016-2017
EPI_ISL_249958,2017-01-24,2016-2017
EPI_ISL_18043240,2017-01-24,2016-2017
EPI_ISL_250018,2017-01-24,2016-2017
EPI_ISL_250020,2017-01-24,2016-2017
EPI_ISL_250036,2017-01-24,2016-2017
EPI_ISL_250045,2017-01-24,2016-2017
EPI_ISL_250057,2017-01-24,2016-2017
EPI_ISL_18043643,2017-01-24,2016-2017
EPI_ISL_382399,2017-01-24,2016-2017
EPI_ISL_382398,2017-01-24,2016-2017
EPI_ISL_382401,2017-01-24,2016-2017
EPI_ISL_382400,2017-01-24,2016-2017
EPI_ISL_252534,2017-01-24,2016-2017
EPI_ISL_252538,2017-01-24,2016-2017
EPI_ISL_253075,2017-01-24,2016-2017
EPI_ISL_253073,2017-01-24,2016-2017
EPI_ISL_253076,2017-01-24,2016-2017
EPI_ISL_253209,2017-01-24,2016-2017
EPI_ISL_253582,2017-01-24,2016-2017
EPI_ISL_253587,2017-01-24,2016-2017
EPI_ISL_253598,2017-01-24,2016-2017
EPI_ISL_286478,2017-01-24,2016-2017
EPI_ISL_286472,2017-01-24,2016-2017
EPI_ISL_286532,2017-01-24,2016-2017
EPI_ISL_286535,2017-01-24,2016-2017
EPI_ISL_286529,2017-01-24,2016-2017
EPI_ISL_286551,2017-01-24,2016-2017
EPI_ISL_286695,2017-01-24,2016-2017
EPI_ISL_286697,2017-01-24,2016-2017
EPI_ISL_286789,2017-01-24,2016-2017
EPI_ISL_287343,2017-01-24,2016-2017
EPI_ISL_287349,2017-01-24,2016-2017
EPI_ISL_287467,2017-01-24,2016-2017
EPI_ISL_255329,2017-01-24,2016-2017
EPI_ISL_255643,2017-01-24,2016-2017
EPI_ISL_255642,2017-01-24,2016-2017
EPI_ISL_256123,2017-01-24,2016-2017
EPI_ISL_256162,2017-01-24,2016-2017
EPI_ISL_289274,2017-01-24,2016-2017
EPI_ISL_289359,2017-01-24,2016-2017
EPI_ISL_289353,2017-01-24,2016-2017
EPI_ISL_289383,2017-01-24,2016-2017
EPI_ISL_289447,2017-01-24,2016-2017
EPI_ISL_256918,2017-01-24,2016-2017
EPI_ISL_256980,2017-01-24,2016-2017
EPI_ISL_256987,2017-01-24,2016-2017
EPI_ISL_257328,2017-01-24,2016-2017
EPI_ISL_257434,2017-01-24,2016-2017
EPI_ISL_257878,2017-01-24,2016-2017
EPI_ISL_258296,2017-01-24,2016-2017
EPI_ISL_293375,2017-01-24,2016-2017
EPI_ISL_14777587,2017-01-24,2016-2017
EPI_ISL_261850,2017-01-24,2016-2017
EPI_ISL_327444,2017-01-24,2016-2017
EPI_ISL_327446,2017-01-24,2016-2017
EPI_ISL_327450,2017-01-24,2016-2017
EPI_ISL_262082,2017-01-24,2016-2017
EPI_ISL_262305,2017-01-25,2016-2017
EPI_ISL_262306,2017-01-25,2016-2017
EPI_ISL_262986,2017-01-25,2016-2017
EPI_ISL_263409,2017-01-25,2016-2017
EPI_ISL_264571,2017-01-25,2016-2017
EPI_ISL_330301,2017-01-25,2016-2017
EPI_ISL_396657,2017-01-25,2016-2017
EPI_ISL_396811,2017-01-25,2016-2017
EPI_ISL_266689,2017-01-25,2016-2017
EPI_ISL_299561,2017-01-25,2016-2017
EPI_ISL_268045,2017-01-25,2016-2017
EPI_ISL_269308,2017-01-25,2016-2017
EPI_ISL_269374,2017-01-25,2016-2017
EPI_ISL_302541,2017-01-25,2016-2017
EPI_ISL_302542,2017-01-25,2016-2017
EPI_ISL_269854,2017-01-25,2016-2017
EPI_ISL_269863,2017-01-25,2016-2017
EPI_ISL_270180,2017-01-25,2016-2017
EPI_ISL_270407,2017-01-25,2016-2017
EPI_ISL_270508,2017-01-25,2016-2017
EPI_ISL_270510,2017-01-25,2016-2017
EPI_ISL_270512,2017-01-25,2016-2017
EPI_ISL_270797,2017-01-25,2016-2017
EPI_ISL_18981471,2017-01-25,2016-2017
EPI_ISL_4073067,2017-01-25,2016-2017
EPI_ISL_272931,2017-01-25,2016-2017
EPI_ISL_17673017,2017-01-25,2016-2017
EPI_ISL_273196,2017-01-25,2016-2017
EPI_ISL_273281,2017-01-25,2016-2017
EPI_ISL_273619,2017-01-25,2016-2017
EPI_ISL_273708,2017-01-25,2016-2017
EPI_ISL_274507,2017-01-25,2016-2017
EPI_ISL_275132,2017-01-25,2016-2017
EPI_ISL_275133,2017-01-25,2016-2017
EPI_ISL_275334,2017-01-25,2016-2017
EPI_ISL_275525,2017-01-25,2016-2017
EPI_ISL_275522,2017-01-25,2016-2017
EPI_ISL_275706,2017-01-25,2016-2017
EPI_ISL_275742,2017-01-25,2016-2017
EPI_ISL_15842142,2017-01-25,2016-2017
EPI_ISL_18988967,2017-01-25,2016-2017
EPI_ISL_18988934,2017-01-25,2016-2017
EPI_ISL_281012,2017-01-25,2016-2017
EPI_ISL_281030,2017-01-25,2016-2017
EPI_ISL_281063,2017-01-25,2016-2017
EPI_ISL_248288,2017-01-25,2016-2017
