name,date,season
EPI_ISL_477437,2020-02-09,2019-2020
EPI_ISL_413673,2020-02-09,2019-2020
EPI_ISL_413966,2020-02-09,2019-2020
EPI_ISL_18337934,2020-02-09,2019-2020
EPI_ISL_415717,2020-02-09,2019-2020
EPI_ISL_415755,2020-02-09,2019-2020
EPI_ISL_415753,2020-02-09,2019-2020
EPI_ISL_415760,2020-02-09,2019-2020
EPI_ISL_416771,2020-02-09,2019-2020
EPI_ISL_416768,2020-02-09,2019-2020
EPI_ISL_416812,2020-02-09,2019-2020
EPI_ISL_416816,2020-02-09,2019-2020
EPI_ISL_421106,2020-02-09,2019-2020
EPI_ISL_424740,2020-02-09,2019-2020
EPI_ISL_424753,2020-02-09,2019-2020
EPI_ISL_19596755,2020-02-10,2019-2020
EPI_ISL_462126,2020-02-10,2019-2020
EPI_ISL_628767,2020-02-10,2019-2020
EPI_ISL_628776,2020-02-10,2019-2020
EPI_ISL_498216,2020-02-10,2019-2020
EPI_ISL_498370,2020-02-10,2019-2020
EPI_ISL_498369,2020-02-10,2019-2020
EPI_ISL_434389,2020-02-10,2019-2020
EPI_ISL_19898948,2020-02-10,2019-2020
EPI_ISL_500728,2020-02-10,2019-2020
EPI_ISL_534019,2020-02-10,2019-2020
EPI_ISL_2245999,2020-02-10,2019-2020
EPI_ISL_477397,2020-02-10,2019-2020
EPI_ISL_477423,2020-02-10,2019-2020
EPI_ISL_477425,2020-02-10,2019-2020
EPI_ISL_477424,2020-02-10,2019-2020
EPI_ISL_411941,2020-02-10,2019-2020
EPI_ISL_477472,2020-02-10,2019-2020
EPI_ISL_411946,2020-02-10,2019-2020
EPI_ISL_477583,2020-02-10,2019-2020
EPI_ISL_477582,2020-02-10,2019-2020
EPI_ISL_477587,2020-02-10,2019-2020
EPI_ISL_413534,2020-02-10,2019-2020
EPI_ISL_413971,2020-02-10,2019-2020
EPI_ISL_415719,2020-02-10,2019-2020
EPI_ISL_415722,2020-02-10,2019-2020
EPI_ISL_645147,2020-02-10,2019-2020
EPI_ISL_481436,2020-02-10,2019-2020
EPI_ISL_416760,2020-02-10,2019-2020
EPI_ISL_416791,2020-02-10,2019-2020
EPI_ISL_416818,2020-02-10,2019-2020
EPI_ISL_515492,2020-02-10,2019-2020
EPI_ISL_515489,2020-02-10,2019-2020
EPI_ISL_515488,2020-02-10,2019-2020
EPI_ISL_515497,2020-02-10,2019-2020
EPI_ISL_515536,2020-02-10,2019-2020
EPI_ISL_482830,2020-02-10,2019-2020
EPI_ISL_482829,2020-02-10,2019-2020
EPI_ISL_482836,2020-02-10,2019-2020
EPI_ISL_419113,2020-02-10,2019-2020
EPI_ISL_485468,2020-02-10,2019-2020
EPI_ISL_485473,2020-02-10,2019-2020
EPI_ISL_485724,2020-02-10,2019-2020
EPI_ISL_485722,2020-02-10,2019-2020
EPI_ISL_485721,2020-02-10,2019-2020
EPI_ISL_485720,2020-02-10,2019-2020
EPI_ISL_485768,2020-02-10,2019-2020
EPI_ISL_421103,2020-02-10,2019-2020
EPI_ISL_486690,2020-02-10,2019-2020
EPI_ISL_486711,2020-02-10,2019-2020
EPI_ISL_486710,2020-02-10,2019-2020
EPI_ISL_486709,2020-02-10,2019-2020
EPI_ISL_486708,2020-02-10,2019-2020
EPI_ISL_486727,2020-02-10,2019-2020
EPI_ISL_486726,2020-02-10,2019-2020
EPI_ISL_486725,2020-02-10,2019-2020
EPI_ISL_486728,2020-02-10,2019-2020
EPI_ISL_486737,2020-02-10,2019-2020
EPI_ISL_486736,2020-02-10,2019-2020
EPI_ISL_487082,2020-02-10,2019-2020
EPI_ISL_454745,2020-02-10,2019-2020
EPI_ISL_717649,2020-02-10,2019-2020
EPI_ISL_455813,2020-02-10,2019-2020
EPI_ISL_424761,2020-02-10,2019-2020
EPI_ISL_426235,2020-02-11,2019-2020
EPI_ISL_426372,2020-02-11,2019-2020
EPI_ISL_628771,2020-02-11,2019-2020
EPI_ISL_498397,2020-02-11,2019-2020
EPI_ISL_498396,2020-02-11,2019-2020
EPI_ISL_434405,2020-02-11,2019-2020
EPI_ISL_435197,2020-02-11,2019-2020
EPI_ISL_637068,2020-02-11,2019-2020
EPI_ISL_411943,2020-02-11,2019-2020
EPI_ISL_477477,2020-02-11,2019-2020
EPI_ISL_411948,2020-02-11,2019-2020
EPI_ISL_477509,2020-02-11,2019-2020
EPI_ISL_477527,2020-02-11,2019-2020
EPI_ISL_445198,2020-02-11,2019-2020
EPI_ISL_445199,2020-02-11,2019-2020
EPI_ISL_412897,2020-02-11,2019-2020
EPI_ISL_413705,2020-02-11,2019-2020
EPI_ISL_413714,2020-02-11,2019-2020
EPI_ISL_413745,2020-02-11,2019-2020
EPI_ISL_480454,2020-02-11,2019-2020
EPI_ISL_415748,2020-02-11,2019-2020
EPI_ISL_415749,2020-02-11,2019-2020
EPI_ISL_415754,2020-02-11,2019-2020
EPI_ISL_415776,2020-02-11,2019-2020
EPI_ISL_514687,2020-02-11,2019-2020
EPI_ISL_514688,2020-02-11,2019-2020
EPI_ISL_514709,2020-02-11,2019-2020
EPI_ISL_416764,2020-02-11,2019-2020
