name,date,season
EPI_ISL_487034,2019-12-24,2019-2020
EPI_ISL_491770,2019-12-25,2019-2020
EPI_ISL_18681222,2019-12-25,2019-2020
EPI_ISL_18651661,2019-12-25,2019-2020
EPI_ISL_402952,2019-12-25,2019-2020
EPI_ISL_403762,2019-12-25,2019-2020
EPI_ISL_404599,2019-12-25,2019-2020
EPI_ISL_404609,2019-12-25,2019-2020
EPI_ISL_404621,2019-12-25,2019-2020
EPI_ISL_405729,2019-12-25,2019-2020
EPI_ISL_405821,2019-12-25,2019-2020
EPI_ISL_406291,2019-12-25,2019-2020
EPI_ISL_406289,2019-12-25,2019-2020
EPI_ISL_407470,2019-12-25,2019-2020
EPI_ISL_407473,2019-12-25,2019-2020
EPI_ISL_409030,2019-12-25,2019-2020
EPI_ISL_409445,2019-12-25,2019-2020
EPI_ISL_409997,2019-12-25,2019-2020
EPI_ISL_410140,2019-12-25,2019-2020
EPI_ISL_410146,2019-12-25,2019-2020
EPI_ISL_410145,2019-12-25,2019-2020
EPI_ISL_412124,2019-12-25,2019-2020
EPI_ISL_413268,2019-12-25,2019-2020
EPI_ISL_413274,2019-12-25,2019-2020
EPI_ISL_413718,2019-12-25,2019-2020
EPI_ISL_414058,2019-12-25,2019-2020
EPI_ISL_415182,2019-12-25,2019-2020
EPI_ISL_449736,2019-12-25,2019-2020
EPI_ISL_418537,2019-12-25,2019-2020
EPI_ISL_485460,2019-12-25,2019-2020
EPI_ISL_487022,2019-12-25,2019-2020
EPI_ISL_487026,2019-12-25,2019-2020
EPI_ISL_487024,2019-12-25,2019-2020
EPI_ISL_19596774,2019-12-26,2019-2020
EPI_ISL_2460152,2019-12-26,2019-2020
EPI_ISL_18681192,2019-12-26,2019-2020
EPI_ISL_402946,2019-12-26,2019-2020
EPI_ISL_404615,2019-12-26,2019-2020
EPI_ISL_405401,2019-12-26,2019-2020
EPI_ISL_470944,2019-12-26,2019-2020
EPI_ISL_471012,2019-12-26,2019-2020
EPI_ISL_406267,2019-12-26,2019-2020
EPI_ISL_406858,2019-12-26,2019-2020
EPI_ISL_406857,2019-12-26,2019-2020
EPI_ISL_407456,2019-12-26,2019-2020
EPI_ISL_409046,2019-12-26,2019-2020
EPI_ISL_409081,2019-12-26,2019-2020
EPI_ISL_409102,2019-12-26,2019-2020
EPI_ISL_409106,2019-12-26,2019-2020
EPI_ISL_409381,2019-12-26,2019-2020
EPI_ISL_409377,2019-12-26,2019-2020
EPI_ISL_409391,2019-12-26,2019-2020
EPI_ISL_409685,2019-12-26,2019-2020
EPI_ISL_410161,2019-12-26,2019-2020
EPI_ISL_410742,2019-12-26,2019-2020
EPI_ISL_412173,2019-12-26,2019-2020
EPI_ISL_20173086,2019-12-26,2019-2020
EPI_ISL_486998,2019-12-26,2019-2020
EPI_ISL_487054,2019-12-26,2019-2020
EPI_ISL_19596815,2019-12-27,2019-2020
EPI_ISL_18681164,2019-12-27,2019-2020
EPI_ISL_18681205,2019-12-27,2019-2020
EPI_ISL_628769,2019-12-27,2019-2020
EPI_ISL_19898135,2019-12-27,2019-2020
EPI_ISL_404268,2019-12-27,2019-2020
EPI_ISL_470927,2019-12-27,2019-2020
EPI_ISL_405399,2019-12-27,2019-2020
EPI_ISL_405393,2019-12-27,2019-2020
EPI_ISL_470938,2019-12-27,2019-2020
EPI_ISL_405403,2019-12-27,2019-2020
EPI_ISL_470945,2019-12-27,2019-2020
EPI_ISL_470996,2019-12-27,2019-2020
EPI_ISL_406292,2019-12-27,2019-2020
EPI_ISL_406290,2019-12-27,2019-2020
EPI_ISL_406557,2019-12-27,2019-2020
EPI_ISL_406852,2019-12-27,2019-2020
EPI_ISL_407471,2019-12-27,2019-2020
EPI_ISL_407474,2019-12-27,2019-2020
EPI_ISL_408452,2019-12-27,2019-2020
EPI_ISL_408462,2019-12-27,2019-2020
EPI_ISL_409104,2019-12-27,2019-2020
EPI_ISL_409383,2019-12-27,2019-2020
EPI_ISL_409399,2019-12-27,2019-2020
EPI_ISL_409396,2019-12-27,2019-2020
EPI_ISL_409679,2019-12-27,2019-2020
EPI_ISL_410028,2019-12-27,2019-2020
EPI_ISL_411551,2019-12-27,2019-2020
EPI_ISL_411545,2019-12-27,2019-2020
EPI_ISL_411558,2019-12-27,2019-2020
EPI_ISL_411577,2019-12-27,2019-2020
EPI_ISL_477435,2019-12-27,2019-2020
EPI_ISL_412178,2019-12-27,2019-2020
EPI_ISL_480461,2019-12-27,2019-2020
EPI_ISL_480460,2019-12-27,2019-2020
EPI_ISL_487001,2019-12-27,2019-2020
EPI_ISL_487046,2019-12-27,2019-2020
EPI_ISL_487044,2019-12-27,2019-2020
EPI_ISL_487043,2019-12-27,2019-2020
EPI_ISL_487042,2019-12-27,2019-2020
EPI_ISL_487055,2019-12-27,2019-2020
