name,date,season
EPI_ISL_305076,2017-12-11,2017-2018
EPI_ISL_305083,2017-12-11,2017-2018
EPI_ISL_306503,2017-12-11,2017-2018
EPI_ISL_306686,2017-12-11,2017-2018
EPI_ISL_308719,2017-12-11,2017-2018
EPI_ISL_308726,2017-12-11,2017-2018
EPI_ISL_310079,2017-12-11,2017-2018
EPI_ISL_14925217,2017-12-11,2017-2018
EPI_ISL_311642,2017-12-11,2017-2018
EPI_ISL_312146,2017-12-11,2017-2018
EPI_ISL_312772,2017-12-11,2017-2018
EPI_ISL_314315,2017-12-11,2017-2018
EPI_ISL_320557,2017-12-11,2017-2018
EPI_ISL_320555,2017-12-11,2017-2018
EPI_ISL_290685,2017-12-11,2017-2018
EPI_ISL_290682,2017-12-11,2017-2018
EPI_ISL_290701,2017-12-11,2017-2018
EPI_ISL_290697,2017-12-11,2017-2018
EPI_ISL_290708,2017-12-11,2017-2018
EPI_ISL_290709,2017-12-11,2017-2018
EPI_ISL_290723,2017-12-11,2017-2018
EPI_ISL_291054,2017-12-11,2017-2018
EPI_ISL_291063,2017-12-11,2017-2018
EPI_ISL_292256,2017-12-11,2017-2018
EPI_ISL_292257,2017-12-11,2017-2018
EPI_ISL_292589,2017-12-11,2017-2018
EPI_ISL_292591,2017-12-11,2017-2018
EPI_ISL_358328,2017-12-11,2017-2018
EPI_ISL_293070,2017-12-11,2017-2018
EPI_ISL_293072,2017-12-11,2017-2018
EPI_ISL_294225,2017-12-11,2017-2018
EPI_ISL_294233,2017-12-11,2017-2018
EPI_ISL_360408,2017-12-11,2017-2018
EPI_ISL_296134,2017-12-12,2017-2018
EPI_ISL_296556,2017-12-12,2017-2018
EPI_ISL_329415,2017-12-12,2017-2018
EPI_ISL_329414,2017-12-12,2017-2018
EPI_ISL_329411,2017-12-12,2017-2018
EPI_ISL_329410,2017-12-12,2017-2018
EPI_ISL_329420,2017-12-12,2017-2018
EPI_ISL_329427,2017-12-12,2017-2018
EPI_ISL_329453,2017-12-12,2017-2018
EPI_ISL_329452,2017-12-12,2017-2018
EPI_ISL_329462,2017-12-12,2017-2018
EPI_ISL_329465,2017-12-12,2017-2018
EPI_ISL_329464,2017-12-12,2017-2018
EPI_ISL_329486,2017-12-12,2017-2018
EPI_ISL_297331,2017-12-12,2017-2018
EPI_ISL_395947,2017-12-12,2017-2018
EPI_ISL_299442,2017-12-12,2017-2018
EPI_ISL_299605,2017-12-12,2017-2018
EPI_ISL_299656,2017-12-12,2017-2018
EPI_ISL_303131,2017-12-12,2017-2018
EPI_ISL_20390775,2017-12-12,2017-2018
EPI_ISL_20390774,2017-12-12,2017-2018
EPI_ISL_20390777,2017-12-12,2017-2018
EPI_ISL_20390776,2017-12-12,2017-2018
EPI_ISL_369257,2017-12-12,2017-2018
EPI_ISL_303910,2017-12-12,2017-2018
EPI_ISL_304558,2017-12-12,2017-2018
EPI_ISL_305081,2017-12-12,2017-2018
EPI_ISL_306945,2017-12-12,2017-2018
EPI_ISL_307861,2017-12-12,2017-2018
EPI_ISL_308730,2017-12-12,2017-2018
EPI_ISL_309968,2017-12-12,2017-2018
EPI_ISL_14925223,2017-12-12,2017-2018
EPI_ISL_312136,2017-12-12,2017-2018
EPI_ISL_314988,2017-12-12,2017-2018
EPI_ISL_315983,2017-12-12,2017-2018
EPI_ISL_316793,2017-12-12,2017-2018
EPI_ISL_319886,2017-12-12,2017-2018
EPI_ISL_290676,2017-12-12,2017-2018
EPI_ISL_290702,2017-12-12,2017-2018
EPI_ISL_290707,2017-12-12,2017-2018
EPI_ISL_291052,2017-12-12,2017-2018
EPI_ISL_291057,2017-12-12,2017-2018
EPI_ISL_291059,2017-12-12,2017-2018
EPI_ISL_19460989,2017-12-12,2017-2018
EPI_ISL_291650,2017-12-12,2017-2018
EPI_ISL_291685,2017-12-12,2017-2018
EPI_ISL_291686,2017-12-12,2017-2018
EPI_ISL_292252,2017-12-12,2017-2018
EPI_ISL_292267,2017-12-12,2017-2018
EPI_ISL_292443,2017-12-12,2017-2018
EPI_ISL_292585,2017-12-12,2017-2018
EPI_ISL_358341,2017-12-12,2017-2018
EPI_ISL_293042,2017-12-12,2017-2018
EPI_ISL_294207,2017-12-12,2017-2018
EPI_ISL_360237,2017-12-12,2017-2018
EPI_ISL_360236,2017-12-12,2017-2018
EPI_ISL_360235,2017-12-12,2017-2018
EPI_ISL_327763,2017-12-13,2017-2018
EPI_ISL_329324,2017-12-13,2017-2018
EPI_ISL_329341,2017-12-13,2017-2018
EPI_ISL_329403,2017-12-13,2017-2018
EPI_ISL_329402,2017-12-13,2017-2018
EPI_ISL_329454,2017-12-13,2017-2018
EPI_ISL_329463,2017-12-13,2017-2018
EPI_ISL_329456,2017-12-13,2017-2018
EPI_ISL_329469,2017-12-13,2017-2018
EPI_ISL_329474,2017-12-13,2017-2018
EPI_ISL_329483,2017-12-13,2017-2018
EPI_ISL_329482,2017-12-13,2017-2018
EPI_ISL_297341,2017-12-13,2017-2018
EPI_ISL_299406,2017-12-13,2017-2018
EPI_ISL_299427,2017-12-13,2017-2018
EPI_ISL_299432,2017-12-13,2017-2018
EPI_ISL_299830,2017-12-13,2017-2018
EPI_ISL_369233,2017-12-13,2017-2018
EPI_ISL_369258,2017-12-13,2017-2018
EPI_ISL_20390784,2017-12-13,2017-2018
EPI_ISL_20390798,2017-12-13,2017-2018
EPI_ISL_306684,2017-12-13,2017-2018
EPI_ISL_306687,2017-12-13,2017-2018
EPI_ISL_376608,2017-12-13,2017-2018
EPI_ISL_312770,2017-12-13,2017-2018
EPI_ISL_312784,2017-12-13,2017-2018
EPI_ISL_319884,2017-12-13,2017-2018
EPI_ISL_290112,2017-12-13,2017-2018
EPI_ISL_290671,2017-12-13,2017-2018
EPI_ISL_290683,2017-12-13,2017-2018
EPI_ISL_290691,2017-12-13,2017-2018
EPI_ISL_291697,2017-12-13,2017-2018
EPI_ISL_292040,2017-12-13,2017-2018
EPI_ISL_292574,2017-12-13,2017-2018
EPI_ISL_292607,2017-12-13,2017-2018
EPI_ISL_292612,2017-12-13,2017-2018
EPI_ISL_358217,2017-12-13,2017-2018
EPI_ISL_358218,2017-12-13,2017-2018
EPI_ISL_293620,2017-12-13,2017-2018
EPI_ISL_294229,2017-12-13,2017-2018
EPI_ISL_360238,2017-12-13,2017-2018
EPI_ISL_360398,2017-12-13,2017-2018
EPI_ISL_327643,2017-12-13,2017-2018
EPI_ISL_360416,2017-12-13,2017-2018
EPI_ISL_295839,2017-12-14,2017-2018
EPI_ISL_295835,2017-12-14,2017-2018
EPI_ISL_296128,2017-12-14,2017-2018
EPI_ISL_296140,2017-12-14,2017-2018
EPI_ISL_329404,2017-12-14,2017-2018
EPI_ISL_329408,2017-12-14,2017-2018
EPI_ISL_329426,2017-12-14,2017-2018
EPI_ISL_298013,2017-12-14,2017-2018
EPI_ISL_298309,2017-12-14,2017-2018
EPI_ISL_298310,2017-12-14,2017-2018
EPI_ISL_298314,2017-12-14,2017-2018
EPI_ISL_298383,2017-12-14,2017-2018
EPI_ISL_331213,2017-12-14,2017-2018
EPI_ISL_298565,2017-12-14,2017-2018
EPI_ISL_299052,2017-12-14,2017-2018
EPI_ISL_299502,2017-12-14,2017-2018
EPI_ISL_299505,2017-12-14,2017-2018
EPI_ISL_299685,2017-12-14,2017-2018
EPI_ISL_299686,2017-12-14,2017-2018
EPI_ISL_367352,2017-12-14,2017-2018
EPI_ISL_18291257,2017-12-14,2017-2018
EPI_ISL_20390687,2017-12-14,2017-2018
EPI_ISL_20390799,2017-12-14,2017-2018
EPI_ISL_20390904,2017-12-14,2017-2018
EPI_ISL_20391025,2017-12-14,2017-2018
EPI_ISL_20391038,2017-12-14,2017-2018
EPI_ISL_20391078,2017-12-14,2017-2018
EPI_ISL_403059,2017-12-14,2017-2018
EPI_ISL_305854,2017-12-14,2017-2018
EPI_ISL_306261,2017-12-14,2017-2018
EPI_ISL_308723,2017-12-14,2017-2018
EPI_ISL_410604,2017-12-14,2017-2018
EPI_ISL_410605,2017-12-14,2017-2018
EPI_ISL_312833,2017-12-14,2017-2018
EPI_ISL_313963,2017-12-14,2017-2018
EPI_ISL_314341,2017-12-14,2017-2018
