name,date,season
EPI_ISL_18043569,2017-02-15,2016-2017
EPI_ISL_18043598,2017-02-15,2016-2017
EPI_ISL_18043616,2017-02-15,2016-2017
EPI_ISL_382541,2017-02-15,2016-2017
EPI_ISL_382540,2017-02-15,2016-2017
EPI_ISL_253191,2017-02-15,2016-2017
EPI_ISL_253476,2017-02-15,2016-2017
EPI_ISL_286610,2017-02-15,2016-2017
EPI_ISL_286620,2017-02-15,2016-2017
EPI_ISL_286621,2017-02-15,2016-2017
EPI_ISL_253895,2017-02-15,2016-2017
EPI_ISL_286681,2017-02-15,2016-2017
EPI_ISL_287396,2017-02-15,2016-2017
EPI_ISL_287398,2017-02-15,2016-2017
EPI_ISL_287399,2017-02-15,2016-2017
EPI_ISL_287392,2017-02-15,2016-2017
EPI_ISL_287393,2017-02-15,2016-2017
EPI_ISL_287394,2017-02-15,2016-2017
EPI_ISL_255327,2017-02-15,2016-2017
EPI_ISL_255343,2017-02-15,2016-2017
EPI_ISL_255655,2017-02-15,2016-2017
EPI_ISL_255654,2017-02-15,2016-2017
EPI_ISL_255653,2017-02-15,2016-2017
EPI_ISL_255680,2017-02-15,2016-2017
EPI_ISL_289361,2017-02-15,2016-2017
EPI_ISL_289402,2017-02-15,2016-2017
EPI_ISL_256929,2017-02-15,2016-2017
EPI_ISL_256951,2017-02-15,2016-2017
EPI_ISL_256950,2017-02-15,2016-2017
EPI_ISL_256959,2017-02-15,2016-2017
EPI_ISL_256960,2017-02-15,2016-2017
EPI_ISL_256986,2017-02-15,2016-2017
EPI_ISL_1633359,2017-02-15,2016-2017
EPI_ISL_257846,2017-02-15,2016-2017
EPI_ISL_257845,2017-02-15,2016-2017
EPI_ISL_257877,2017-02-15,2016-2017
EPI_ISL_388999,2017-02-15,2016-2017
EPI_ISL_257925,2017-02-15,2016-2017
EPI_ISL_389000,2017-02-15,2016-2017
EPI_ISL_259690,2017-02-15,2016-2017
EPI_ISL_260520,2017-02-15,2016-2017
EPI_ISL_261640,2017-02-15,2016-2017
EPI_ISL_261654,2017-02-15,2016-2017
EPI_ISL_262284,2017-02-16,2016-2017
EPI_ISL_396674,2017-02-16,2016-2017
EPI_ISL_396672,2017-02-16,2016-2017
EPI_ISL_396791,2017-02-16,2016-2017
EPI_ISL_299732,2017-02-16,2016-2017
EPI_ISL_268344,2017-02-16,2016-2017
EPI_ISL_269346,2017-02-16,2016-2017
EPI_ISL_270551,2017-02-16,2016-2017
EPI_ISL_270748,2017-02-16,2016-2017
EPI_ISL_4072918,2017-02-16,2016-2017
EPI_ISL_17673022,2017-02-16,2016-2017
EPI_ISL_273148,2017-02-16,2016-2017
EPI_ISL_273147,2017-02-16,2016-2017
EPI_ISL_273177,2017-02-16,2016-2017
EPI_ISL_273622,2017-02-16,2016-2017
EPI_ISL_273668,2017-02-16,2016-2017
EPI_ISL_274265,2017-02-16,2016-2017
EPI_ISL_274496,2017-02-16,2016-2017
EPI_ISL_274499,2017-02-16,2016-2017
EPI_ISL_274568,2017-02-16,2016-2017
EPI_ISL_275348,2017-02-16,2016-2017
EPI_ISL_276892,2017-02-16,2016-2017
EPI_ISL_15842329,2017-02-16,2016-2017
EPI_ISL_18989081,2017-02-16,2016-2017
EPI_ISL_280691,2017-02-16,2016-2017
EPI_ISL_280798,2017-02-16,2016-2017
EPI_ISL_280830,2017-02-16,2016-2017
EPI_ISL_280858,2017-02-16,2016-2017
EPI_ISL_18043259,2017-02-16,2016-2017
EPI_ISL_18043567,2017-02-16,2016-2017
EPI_ISL_382542,2017-02-16,2016-2017
EPI_ISL_253205,2017-02-16,2016-2017
EPI_ISL_253477,2017-02-16,2016-2017
EPI_ISL_286612,2017-02-16,2016-2017
EPI_ISL_286614,2017-02-16,2016-2017
EPI_ISL_286615,2017-02-16,2016-2017
EPI_ISL_286611,2017-02-16,2016-2017
EPI_ISL_286616,2017-02-16,2016-2017
EPI_ISL_286617,2017-02-16,2016-2017
EPI_ISL_286618,2017-02-16,2016-2017
EPI_ISL_286619,2017-02-16,2016-2017
EPI_ISL_286667,2017-02-16,2016-2017
EPI_ISL_286676,2017-02-16,2016-2017
EPI_ISL_286684,2017-02-16,2016-2017
EPI_ISL_286686,2017-02-16,2016-2017
EPI_ISL_286689,2017-02-16,2016-2017
EPI_ISL_286691,2017-02-16,2016-2017
EPI_ISL_286794,2017-02-16,2016-2017
EPI_ISL_286795,2017-02-16,2016-2017
EPI_ISL_286879,2017-02-16,2016-2017
EPI_ISL_287136,2017-02-16,2016-2017
EPI_ISL_287397,2017-02-16,2016-2017
EPI_ISL_287401,2017-02-16,2016-2017
EPI_ISL_287402,2017-02-16,2016-2017
EPI_ISL_287403,2017-02-16,2016-2017
EPI_ISL_287430,2017-02-16,2016-2017
EPI_ISL_287521,2017-02-16,2016-2017
EPI_ISL_255344,2017-02-16,2016-2017
EPI_ISL_288271,2017-02-16,2016-2017
EPI_ISL_255656,2017-02-16,2016-2017
EPI_ISL_255971,2017-02-16,2016-2017
EPI_ISL_255969,2017-02-16,2016-2017
EPI_ISL_255987,2017-02-16,2016-2017
EPI_ISL_255986,2017-02-16,2016-2017
EPI_ISL_288787,2017-02-16,2016-2017
EPI_ISL_289329,2017-02-16,2016-2017
EPI_ISL_289360,2017-02-16,2016-2017
EPI_ISL_289404,2017-02-16,2016-2017
EPI_ISL_289403,2017-02-16,2016-2017
EPI_ISL_256930,2017-02-16,2016-2017
EPI_ISL_256963,2017-02-16,2016-2017
EPI_ISL_257854,2017-02-16,2016-2017
EPI_ISL_389001,2017-02-16,2016-2017
EPI_ISL_258301,2017-02-16,2016-2017
EPI_ISL_258300,2017-02-16,2016-2017
EPI_ISL_258912,2017-02-16,2016-2017
EPI_ISL_259099,2017-02-16,2016-2017
EPI_ISL_396675,2017-02-17,2016-2017
EPI_ISL_267739,2017-02-17,2016-2017
EPI_ISL_269321,2017-02-17,2016-2017
EPI_ISL_18981487,2017-02-17,2016-2017
EPI_ISL_273660,2017-02-17,2016-2017
EPI_ISL_273661,2017-02-17,2016-2017
EPI_ISL_274105,2017-02-17,2016-2017
EPI_ISL_274107,2017-02-17,2016-2017
EPI_ISL_274570,2017-02-17,2016-2017
EPI_ISL_275367,2017-02-17,2016-2017
EPI_ISL_275362,2017-02-17,2016-2017
EPI_ISL_15610665,2017-02-17,2016-2017
EPI_ISL_276909,2017-02-17,2016-2017
EPI_ISL_18989108,2017-02-17,2016-2017
EPI_ISL_280684,2017-02-17,2016-2017
EPI_ISL_280685,2017-02-17,2016-2017
EPI_ISL_280718,2017-02-17,2016-2017
EPI_ISL_280777,2017-02-17,2016-2017
EPI_ISL_280812,2017-02-17,2016-2017
EPI_ISL_280859,2017-02-17,2016-2017
EPI_ISL_280879,2017-02-17,2016-2017
EPI_ISL_18043260,2017-02-17,2016-2017
EPI_ISL_18043568,2017-02-17,2016-2017
EPI_ISL_18043592,2017-02-17,2016-2017
EPI_ISL_382543,2017-02-17,2016-2017
EPI_ISL_382545,2017-02-17,2016-2017
EPI_ISL_382544,2017-02-17,2016-2017
EPI_ISL_286613,2017-02-17,2016-2017
EPI_ISL_253894,2017-02-17,2016-2017
EPI_ISL_286666,2017-02-17,2016-2017
EPI_ISL_286677,2017-02-17,2016-2017
EPI_ISL_286674,2017-02-17,2016-2017
