name,date,season
EPI_ISL_239118,2016-07-19,2015-2016
EPI_ISL_239122,2016-07-19,2015-2016
EPI_ISL_20425649,2016-07-19,2015-2016
EPI_ISL_20425648,2016-07-19,2015-2016
EPI_ISL_19460431,2016-07-19,2015-2016
EPI_ISL_232533,2016-07-20,2015-2016
EPI_ISL_232537,2016-07-20,2015-2016
EPI_ISL_232871,2016-07-20,2015-2016
EPI_ISL_249259,2016-07-20,2015-2016
EPI_ISL_232941,2016-07-20,2015-2016
EPI_ISL_233286,2016-07-20,2015-2016
EPI_ISL_233295,2016-07-20,2015-2016
EPI_ISL_233294,2016-07-20,2015-2016
EPI_ISL_233311,2016-07-20,2015-2016
EPI_ISL_233322,2016-07-20,2015-2016
EPI_ISL_233341,2016-07-20,2015-2016
EPI_ISL_233345,2016-07-20,2015-2016
EPI_ISL_233357,2016-07-20,2015-2016
EPI_ISL_233356,2016-07-20,2015-2016
EPI_ISL_234063,2016-07-20,2015-2016
EPI_ISL_234139,2016-07-20,2015-2016
EPI_ISL_237659,2016-07-20,2015-2016
EPI_ISL_237838,2016-07-20,2015-2016
EPI_ISL_255553,2016-07-20,2015-2016
EPI_ISL_239676,2016-07-20,2015-2016
EPI_ISL_289092,2016-07-20,2015-2016
EPI_ISL_289089,2016-07-20,2015-2016
EPI_ISL_289101,2016-07-20,2015-2016
EPI_ISL_289112,2016-07-20,2015-2016
EPI_ISL_289120,2016-07-20,2015-2016
EPI_ISL_289121,2016-07-20,2015-2016
EPI_ISL_308716,2016-07-20,2015-2016
EPI_ISL_232873,2016-07-21,2015-2016
EPI_ISL_232872,2016-07-21,2015-2016
EPI_ISL_233342,2016-07-21,2015-2016
EPI_ISL_233408,2016-07-21,2015-2016
EPI_ISL_237831,2016-07-21,2015-2016
EPI_ISL_239119,2016-07-21,2015-2016
EPI_ISL_239131,2016-07-21,2015-2016
EPI_ISL_20425655,2016-07-21,2015-2016
EPI_ISL_290090,2016-07-21,2015-2016
EPI_ISL_232812,2016-07-22,2015-2016
EPI_ISL_233326,2016-07-22,2015-2016
EPI_ISL_233324,2016-07-22,2015-2016
EPI_ISL_233362,2016-07-22,2015-2016
EPI_ISL_237840,2016-07-22,2015-2016
EPI_ISL_239138,2016-07-22,2015-2016
EPI_ISL_239137,2016-07-22,2015-2016
EPI_ISL_289113,2016-07-22,2015-2016
EPI_ISL_20425653,2016-07-22,2015-2016
EPI_ISL_232805,2016-07-23,2015-2016
EPI_ISL_233445,2016-07-23,2015-2016
EPI_ISL_13046521,2016-07-23,2015-2016
EPI_ISL_234095,2016-07-23,2015-2016
EPI_ISL_237877,2016-07-23,2015-2016
EPI_ISL_289107,2016-07-23,2015-2016
EPI_ISL_20425654,2016-07-23,2015-2016
EPI_ISL_234034,2016-07-24,2015-2016
EPI_ISL_234101,2016-07-24,2015-2016
EPI_ISL_237832,2016-07-24,2015-2016
EPI_ISL_237881,2016-07-24,2015-2016
EPI_ISL_289065,2016-07-24,2015-2016
EPI_ISL_289094,2016-07-24,2015-2016
EPI_ISL_12944954,2016-07-25,2015-2016
EPI_ISL_12945455,2016-07-25,2015-2016
EPI_ISL_12945784,2016-07-25,2015-2016
EPI_ISL_232804,2016-07-25,2015-2016
EPI_ISL_233310,2016-07-25,2015-2016
EPI_ISL_233339,2016-07-25,2015-2016
EPI_ISL_233344,2016-07-25,2015-2016
EPI_ISL_233358,2016-07-25,2015-2016
EPI_ISL_233363,2016-07-25,2015-2016
EPI_ISL_234138,2016-07-25,2015-2016
EPI_ISL_234141,2016-07-25,2015-2016
EPI_ISL_234152,2016-07-25,2015-2016
EPI_ISL_237483,2016-07-25,2015-2016
EPI_ISL_237482,2016-07-25,2015-2016
EPI_ISL_237481,2016-07-25,2015-2016
EPI_ISL_237647,2016-07-25,2015-2016
EPI_ISL_237646,2016-07-25,2015-2016
EPI_ISL_237649,2016-07-25,2015-2016
EPI_ISL_237648,2016-07-25,2015-2016
EPI_ISL_237839,2016-07-25,2015-2016
EPI_ISL_237843,2016-07-25,2015-2016
EPI_ISL_237846,2016-07-25,2015-2016
EPI_ISL_255504,2016-07-25,2015-2016
EPI_ISL_239139,2016-07-25,2015-2016
EPI_ISL_239141,2016-07-25,2015-2016
EPI_ISL_239140,2016-07-25,2015-2016
EPI_ISL_289085,2016-07-25,2015-2016
EPI_ISL_289080,2016-07-25,2015-2016
EPI_ISL_289091,2016-07-25,2015-2016
EPI_ISL_20425656,2016-07-25,2015-2016
EPI_ISL_290091,2016-07-25,2015-2016
EPI_ISL_258908,2016-07-25,2015-2016
EPI_ISL_259155,2016-07-25,2015-2016
EPI_ISL_249258,2016-07-26,2015-2016
EPI_ISL_232944,2016-07-26,2015-2016
EPI_ISL_233287,2016-07-26,2015-2016
EPI_ISL_233288,2016-07-26,2015-2016
EPI_ISL_233325,2016-07-26,2015-2016
EPI_ISL_233340,2016-07-26,2015-2016
EPI_ISL_233359,2016-07-26,2015-2016
EPI_ISL_234038,2016-07-26,2015-2016
EPI_ISL_234067,2016-07-26,2015-2016
EPI_ISL_234072,2016-07-26,2015-2016
EPI_ISL_499013,2016-07-26,2015-2016
EPI_ISL_255503,2016-07-26,2015-2016
EPI_ISL_239249,2016-07-26,2015-2016
EPI_ISL_289099,2016-07-26,2015-2016
EPI_ISL_20425659,2016-07-26,2015-2016
EPI_ISL_20425658,2016-07-26,2015-2016
EPI_ISL_19460427,2016-07-26,2015-2016
EPI_ISL_259157,2016-07-26,2015-2016
EPI_ISL_259156,2016-07-26,2015-2016
EPI_ISL_244937,2016-07-26,2015-2016
EPI_ISL_261866,2016-07-26,2015-2016
EPI_ISL_234073,2016-07-27,2015-2016
EPI_ISL_234133,2016-07-27,2015-2016
EPI_ISL_235535,2016-07-27,2015-2016
EPI_ISL_237370,2016-07-27,2015-2016
EPI_ISL_237880,2016-07-27,2015-2016
EPI_ISL_255525,2016-07-27,2015-2016
EPI_ISL_255557,2016-07-27,2015-2016
EPI_ISL_20425661,2016-07-27,2015-2016
EPI_ISL_244938,2016-07-27,2015-2016
EPI_ISL_12943928,2016-07-28,2015-2016
EPI_ISL_233469,2016-07-28,2015-2016
EPI_ISL_234173,2016-07-28,2015-2016
EPI_ISL_237575,2016-07-28,2015-2016
EPI_ISL_237574,2016-07-28,2015-2016
EPI_ISL_239120,2016-07-28,2015-2016
EPI_ISL_239296,2016-07-28,2015-2016
EPI_ISL_290092,2016-07-28,2015-2016
EPI_ISL_258903,2016-07-28,2015-2016
EPI_ISL_259158,2016-07-28,2015-2016
EPI_ISL_249257,2016-07-29,2015-2016
EPI_ISL_233278,2016-07-29,2015-2016
EPI_ISL_233283,2016-07-29,2015-2016
EPI_ISL_234042,2016-07-29,2015-2016
EPI_ISL_234110,2016-07-29,2015-2016
EPI_ISL_234114,2016-07-29,2015-2016
EPI_ISL_499015,2016-07-29,2015-2016
EPI_ISL_499014,2016-07-29,2015-2016
EPI_ISL_237356,2016-07-29,2015-2016
EPI_ISL_237572,2016-07-29,2015-2016
EPI_ISL_237844,2016-07-29,2015-2016
EPI_ISL_288822,2016-07-29,2015-2016
EPI_ISL_289098,2016-07-29,2015-2016
EPI_ISL_20425665,2016-07-29,2015-2016
EPI_ISL_259079,2016-07-29,2015-2016
EPI_ISL_259159,2016-07-29,2015-2016
EPI_ISL_244939,2016-07-29,2015-2016
EPI_ISL_232044,2016-07-30,2015-2016
EPI_ISL_249039,2016-07-30,2015-2016
EPI_ISL_233323,2016-07-30,2015-2016
EPI_ISL_234041,2016-07-30,2015-2016
EPI_ISL_234074,2016-07-30,2015-2016
EPI_ISL_234153,2016-07-30,2015-2016
EPI_ISL_289086,2016-07-30,2015-2016
EPI_ISL_289093,2016-07-30,2015-2016
EPI_ISL_258904,2016-07-30,2015-2016
EPI_ISL_249262,2016-07-31,2015-2016
EPI_ISL_233360,2016-07-31,2015-2016
EPI_ISL_234039,2016-07-31,2015-2016
EPI_ISL_234112,2016-07-31,2015-2016
EPI_ISL_234150,2016-07-31,2015-2016
EPI_ISL_234156,2016-07-31,2015-2016
EPI_ISL_289083,2016-07-31,2015-2016
EPI_ISL_289095,2016-07-31,2015-2016
EPI_ISL_241846,2016-07-31,2015-2016
EPI_ISL_233361,2016-08-01,2015-2016
EPI_ISL_234064,2016-08-01,2015-2016
EPI_ISL_234069,2016-08-01,2015-2016
EPI_ISL_234075,2016-08-01,2015-2016
EPI_ISL_234083,2016-08-01,2015-2016
EPI_ISL_234097,2016-08-01,2015-2016
EPI_ISL_234096,2016-08-01,2015-2016
EPI_ISL_234102,2016-08-01,2015-2016
EPI_ISL_234111,2016-08-01,2015-2016
EPI_ISL_234151,2016-08-01,2015-2016
EPI_ISL_20174112,2016-08-01,2015-2016
EPI_ISL_20174099,2016-08-01,2015-2016
EPI_ISL_20174098,2016-08-01,2015-2016
EPI_ISL_20174097,2016-08-01,2015-2016
EPI_ISL_20174096,2016-08-01,2015-2016
EPI_ISL_20174103,2016-08-01,2015-2016
EPI_ISL_20174102,2016-08-01,2015-2016
EPI_ISL_20174101,2016-08-01,2015-2016
EPI_ISL_20174100,2016-08-01,2015-2016
EPI_ISL_20174107,2016-08-01,2015-2016
EPI_ISL_20174106,2016-08-01,2015-2016
EPI_ISL_20174105,2016-08-01,2015-2016
EPI_ISL_20174104,2016-08-01,2015-2016
EPI_ISL_20174111,2016-08-01,2015-2016
EPI_ISL_20174110,2016-08-01,2015-2016
EPI_ISL_20174109,2016-08-01,2015-2016
EPI_ISL_20174108,2016-08-01,2015-2016
EPI_ISL_20174083,2016-08-01,2015-2016
EPI_ISL_20174082,2016-08-01,2015-2016
