name,date,season
EPI_ISL_8636644,2021-08-20,2020-2021
EPI_ISL_5069995,2021-08-20,2020-2021
EPI_ISL_11105867,2021-08-20,2020-2021
EPI_ISL_9401965,2021-08-20,2020-2021
EPI_ISL_5743010,2021-08-21,2020-2021
EPI_ISL_9402241,2021-08-21,2020-2021
EPI_ISL_10626779,2021-08-23,2020-2021
EPI_ISL_10626780,2021-08-23,2020-2021
EPI_ISL_16201212,2021-08-23,2020-2021
EPI_ISL_16201044,2021-08-23,2020-2021
EPI_ISL_16201055,2021-08-23,2020-2021
EPI_ISL_3988302,2021-08-23,2020-2021
EPI_ISL_5135311,2021-08-23,2020-2021
EPI_ISL_5056474,2021-08-24,2020-2021
EPI_ISL_5056427,2021-08-24,2020-2021
EPI_ISL_16201200,2021-08-24,2020-2021
EPI_ISL_16201213,2021-08-24,2020-2021
EPI_ISL_16201184,2021-08-24,2020-2021
EPI_ISL_9388922,2021-08-24,2020-2021
EPI_ISL_6915292,2021-08-25,2020-2021
EPI_ISL_4105833,2021-08-25,2020-2021
EPI_ISL_16201183,2021-08-25,2020-2021
EPI_ISL_10828529,2021-08-25,2020-2021
EPI_ISL_13951194,2021-08-25,2020-2021
EPI_ISL_4105989,2021-08-26,2020-2021
EPI_ISL_9388929,2021-08-26,2020-2021
EPI_ISL_12240190,2021-08-26,2020-2021
EPI_ISL_8808680,2021-08-26,2020-2021
EPI_ISL_16201051,2021-08-27,2020-2021
EPI_ISL_9402251,2021-08-27,2020-2021
EPI_ISL_11140793,2021-08-27,2020-2021
EPI_ISL_11140792,2021-08-27,2020-2021
EPI_ISL_5135324,2021-08-28,2020-2021
EPI_ISL_12240193,2021-08-29,2020-2021
EPI_ISL_8808668,2021-08-29,2020-2021
EPI_ISL_16201056,2021-08-30,2020-2021
EPI_ISL_16201358,2021-08-30,2020-2021
EPI_ISL_12240192,2021-08-30,2020-2021
EPI_ISL_8808667,2021-08-30,2020-2021
EPI_ISL_16201058,2021-08-31,2020-2021
EPI_ISL_9533464,2021-08-31,2020-2021
EPI_ISL_6915273,2021-09-01,2020-2021
EPI_ISL_6915272,2021-09-01,2020-2021
EPI_ISL_6915274,2021-09-01,2020-2021
EPI_ISL_6915271,2021-09-01,2020-2021
EPI_ISL_14854647,2021-09-01,2020-2021
EPI_ISL_9390624,2021-09-01,2020-2021
EPI_ISL_8808666,2021-09-01,2020-2021
EPI_ISL_11303034,2021-09-01,2020-2021
EPI_ISL_6915277,2021-09-02,2020-2021
EPI_ISL_5935288,2021-09-02,2020-2021
EPI_ISL_4199173,2021-09-02,2020-2021
EPI_ISL_4237003,2021-09-02,2020-2021
EPI_ISL_16200944,2021-09-02,2020-2021
EPI_ISL_16201196,2021-09-02,2020-2021
EPI_ISL_7257594,2021-09-02,2020-2021
EPI_ISL_14466305,2021-09-02,2020-2021
