name,date,season
EPI_ISL_249234,2016-11-20,2016-2017
EPI_ISL_239588,2016-11-20,2016-2017
EPI_ISL_239616,2016-11-20,2016-2017
EPI_ISL_239637,2016-11-20,2016-2017
EPI_ISL_239680,2016-11-20,2016-2017
EPI_ISL_240209,2016-11-20,2016-2017
EPI_ISL_240331,2016-11-20,2016-2017
EPI_ISL_241686,2016-11-20,2016-2017
EPI_ISL_19460407,2016-11-20,2016-2017
EPI_ISL_242786,2016-11-20,2016-2017
EPI_ISL_261874,2016-11-20,2016-2017
EPI_ISL_20300071,2016-11-21,2016-2017
EPI_ISL_20300070,2016-11-21,2016-2017
EPI_ISL_262207,2016-11-21,2016-2017
EPI_ISL_262202,2016-11-21,2016-2017
EPI_ISL_262203,2016-11-21,2016-2017
EPI_ISL_248411,2016-11-21,2016-2017
EPI_ISL_248906,2016-11-21,2016-2017
EPI_ISL_248921,2016-11-21,2016-2017
EPI_ISL_249010,2016-11-21,2016-2017
EPI_ISL_249219,2016-11-21,2016-2017
EPI_ISL_249240,2016-11-21,2016-2017
EPI_ISL_19189489,2016-11-21,2016-2017
EPI_ISL_249995,2016-11-21,2016-2017
EPI_ISL_381111,2016-11-21,2016-2017
EPI_ISL_381136,2016-11-21,2016-2017
EPI_ISL_268001,2016-11-21,2016-2017
EPI_ISL_268002,2016-11-21,2016-2017
EPI_ISL_252848,2016-11-21,2016-2017
EPI_ISL_254900,2016-11-21,2016-2017
EPI_ISL_254906,2016-11-21,2016-2017
EPI_ISL_239545,2016-11-21,2016-2017
EPI_ISL_239566,2016-11-21,2016-2017
EPI_ISL_239589,2016-11-21,2016-2017
EPI_ISL_239617,2016-11-21,2016-2017
EPI_ISL_256007,2016-11-21,2016-2017
EPI_ISL_256065,2016-11-21,2016-2017
EPI_ISL_256137,2016-11-21,2016-2017
EPI_ISL_240198,2016-11-21,2016-2017
EPI_ISL_19262401,2016-11-21,2016-2017
EPI_ISL_240724,2016-11-21,2016-2017
EPI_ISL_240786,2016-11-21,2016-2017
EPI_ISL_240848,2016-11-21,2016-2017
EPI_ISL_257382,2016-11-21,2016-2017
EPI_ISL_241683,2016-11-21,2016-2017
EPI_ISL_242475,2016-11-21,2016-2017
EPI_ISL_242697,2016-11-21,2016-2017
EPI_ISL_259117,2016-11-21,2016-2017
EPI_ISL_242782,2016-11-21,2016-2017
EPI_ISL_242788,2016-11-21,2016-2017
EPI_ISL_259560,2016-11-21,2016-2017
EPI_ISL_259567,2016-11-21,2016-2017
EPI_ISL_243699,2016-11-21,2016-2017
EPI_ISL_243707,2016-11-21,2016-2017
EPI_ISL_243709,2016-11-21,2016-2017
EPI_ISL_243718,2016-11-21,2016-2017
EPI_ISL_244192,2016-11-21,2016-2017
EPI_ISL_245190,2016-11-21,2016-2017
EPI_ISL_262208,2016-11-22,2016-2017
EPI_ISL_262209,2016-11-22,2016-2017
EPI_ISL_262309,2016-11-22,2016-2017
EPI_ISL_262310,2016-11-22,2016-2017
EPI_ISL_262311,2016-11-22,2016-2017
EPI_ISL_247454,2016-11-22,2016-2017
EPI_ISL_264046,2016-11-22,2016-2017
EPI_ISL_264055,2016-11-22,2016-2017
EPI_ISL_247992,2016-11-22,2016-2017
EPI_ISL_248417,2016-11-22,2016-2017
EPI_ISL_331650,2016-11-22,2016-2017
EPI_ISL_331716,2016-11-22,2016-2017
EPI_ISL_249994,2016-11-22,2016-2017
EPI_ISL_250000,2016-11-22,2016-2017
EPI_ISL_382574,2016-11-22,2016-2017
EPI_ISL_267949,2016-11-22,2016-2017
EPI_ISL_252853,2016-11-22,2016-2017
EPI_ISL_254884,2016-11-22,2016-2017
EPI_ISL_254953,2016-11-22,2016-2017
EPI_ISL_239542,2016-11-22,2016-2017
EPI_ISL_239546,2016-11-22,2016-2017
EPI_ISL_239559,2016-11-22,2016-2017
EPI_ISL_239558,2016-11-22,2016-2017
EPI_ISL_256006,2016-11-22,2016-2017
EPI_ISL_239626,2016-11-22,2016-2017
EPI_ISL_239656,2016-11-22,2016-2017
EPI_ISL_256139,2016-11-22,2016-2017
EPI_ISL_256136,2016-11-22,2016-2017
EPI_ISL_240032,2016-11-22,2016-2017
EPI_ISL_240184,2016-11-22,2016-2017
EPI_ISL_240196,2016-11-22,2016-2017
EPI_ISL_240682,2016-11-22,2016-2017
EPI_ISL_240801,2016-11-22,2016-2017
EPI_ISL_241505,2016-11-22,2016-2017
EPI_ISL_19460360,2016-11-22,2016-2017
EPI_ISL_19460359,2016-11-22,2016-2017
EPI_ISL_241839,2016-11-22,2016-2017
EPI_ISL_258606,2016-11-22,2016-2017
EPI_ISL_259135,2016-11-22,2016-2017
EPI_ISL_259558,2016-11-22,2016-2017
EPI_ISL_244153,2016-11-22,2016-2017
EPI_ISL_244191,2016-11-22,2016-2017
EPI_ISL_244188,2016-11-22,2016-2017
EPI_ISL_244196,2016-11-22,2016-2017
EPI_ISL_244723,2016-11-22,2016-2017
EPI_ISL_244725,2016-11-22,2016-2017
EPI_ISL_244899,2016-11-22,2016-2017
EPI_ISL_245191,2016-11-22,2016-2017
EPI_ISL_245204,2016-11-22,2016-2017
EPI_ISL_245212,2016-11-22,2016-2017
EPI_ISL_261761,2016-11-22,2016-2017
EPI_ISL_262189,2016-11-23,2016-2017
EPI_ISL_262307,2016-11-23,2016-2017
EPI_ISL_393717,2016-11-23,2016-2017
EPI_ISL_393751,2016-11-23,2016-2017
EPI_ISL_247467,2016-11-23,2016-2017
EPI_ISL_247957,2016-11-23,2016-2017
EPI_ISL_248405,2016-11-23,2016-2017
EPI_ISL_248412,2016-11-23,2016-2017
EPI_ISL_249011,2016-11-23,2016-2017
EPI_ISL_249030,2016-11-23,2016-2017
EPI_ISL_249238,2016-11-23,2016-2017
