name,date,season
EPI_ISL_285898,2016-06-14,2015-2016
EPI_ISL_335173,2016-06-14,2015-2016
EPI_ISL_335174,2016-06-14,2015-2016
EPI_ISL_239673,2016-06-14,2015-2016
EPI_ISL_239803,2016-06-14,2015-2016
EPI_ISL_257001,2016-06-14,2015-2016
EPI_ISL_291274,2016-06-14,2015-2016
EPI_ISL_225834,2016-06-14,2015-2016
EPI_ISL_225941,2016-06-14,2015-2016
EPI_ISL_275709,2016-06-14,2015-2016
EPI_ISL_230330,2016-06-15,2015-2016
EPI_ISL_230299,2016-06-16,2015-2016
EPI_ISL_232863,2016-06-16,2015-2016
EPI_ISL_232864,2016-06-16,2015-2016
EPI_ISL_233003,2016-06-16,2015-2016
EPI_ISL_235042,2016-06-16,2015-2016
EPI_ISL_237369,2016-06-16,2015-2016
EPI_ISL_290086,2016-06-16,2015-2016
EPI_ISL_224623,2016-06-16,2015-2016
EPI_ISL_225837,2016-06-16,2015-2016
EPI_ISL_225855,2016-06-16,2015-2016
EPI_ISL_231819,2016-06-17,2015-2016
EPI_ISL_233272,2016-06-17,2015-2016
EPI_ISL_225853,2016-06-17,2015-2016
EPI_ISL_225856,2016-06-17,2015-2016
EPI_ISL_233226,2016-06-18,2015-2016
EPI_ISL_255455,2016-06-18,2015-2016
EPI_ISL_289127,2016-06-18,2015-2016
EPI_ISL_232531,2016-06-19,2015-2016
EPI_ISL_236849,2016-06-19,2015-2016
EPI_ISL_239675,2016-06-19,2015-2016
EPI_ISL_12943607,2016-06-20,2015-2016
EPI_ISL_230300,2016-06-20,2015-2016
EPI_ISL_230323,2016-06-20,2015-2016
EPI_ISL_233234,2016-06-20,2015-2016
EPI_ISL_233446,2016-06-20,2015-2016
EPI_ISL_233453,2016-06-20,2015-2016
EPI_ISL_237610,2016-06-20,2015-2016
EPI_ISL_239654,2016-06-20,2015-2016
EPI_ISL_289114,2016-06-20,2015-2016
EPI_ISL_20425622,2016-06-20,2015-2016
EPI_ISL_290087,2016-06-20,2015-2016
EPI_ISL_225857,2016-06-20,2015-2016
EPI_ISL_12942858,2016-06-20,2015-2016
EPI_ISL_393716,2016-06-21,2015-2016
EPI_ISL_233472,2016-06-21,2015-2016
EPI_ISL_234145,2016-06-21,2015-2016
EPI_ISL_19191082,2016-06-21,2015-2016
EPI_ISL_274167,2016-06-21,2015-2016
EPI_ISL_225854,2016-06-21,2015-2016
EPI_ISL_230316,2016-06-22,2015-2016
EPI_ISL_233474,2016-06-22,2015-2016
EPI_ISL_237585,2016-06-22,2015-2016
EPI_ISL_239678,2016-06-22,2015-2016
EPI_ISL_20425625,2016-06-22,2015-2016
EPI_ISL_242778,2016-06-22,2015-2016
EPI_ISL_230331,2016-06-23,2015-2016
EPI_ISL_230347,2016-06-23,2015-2016
EPI_ISL_232540,2016-06-23,2015-2016
EPI_ISL_232817,2016-06-23,2015-2016
EPI_ISL_233300,2016-06-23,2015-2016
EPI_ISL_233454,2016-06-23,2015-2016
