name,date,season
EPI_ISL_290626,2017-09-18,2016-2017
EPI_ISL_291290,2017-09-18,2016-2017
EPI_ISL_291314,2017-09-18,2016-2017
EPI_ISL_291740,2017-09-18,2016-2017
EPI_ISL_292386,2017-09-18,2016-2017
EPI_ISL_292531,2017-09-18,2016-2017
EPI_ISL_292816,2017-09-18,2016-2017
EPI_ISL_293759,2017-09-18,2016-2017
EPI_ISL_293798,2017-09-18,2016-2017
EPI_ISL_296459,2017-09-19,2016-2017
EPI_ISL_296511,2017-09-19,2016-2017
EPI_ISL_396734,2017-09-19,2016-2017
EPI_ISL_396763,2017-09-19,2016-2017
EPI_ISL_301381,2017-09-19,2016-2017
EPI_ISL_301383,2017-09-19,2016-2017
EPI_ISL_501531,2017-09-19,2016-2017
EPI_ISL_306941,2017-09-19,2016-2017
EPI_ISL_20426359,2017-09-19,2016-2017
EPI_ISL_20426363,2017-09-19,2016-2017
EPI_ISL_309286,2017-09-19,2016-2017
EPI_ISL_313404,2017-09-19,2016-2017
EPI_ISL_313416,2017-09-19,2016-2017
EPI_ISL_281275,2017-09-19,2016-2017
EPI_ISL_282821,2017-09-19,2016-2017
EPI_ISL_282822,2017-09-19,2016-2017
EPI_ISL_282825,2017-09-19,2016-2017
EPI_ISL_282832,2017-09-19,2016-2017
EPI_ISL_282970,2017-09-19,2016-2017
EPI_ISL_283123,2017-09-19,2016-2017
EPI_ISL_284861,2017-09-19,2016-2017
EPI_ISL_286064,2017-09-19,2016-2017
EPI_ISL_286067,2017-09-19,2016-2017
EPI_ISL_388924,2017-09-19,2016-2017
EPI_ISL_19460370,2017-09-19,2016-2017
EPI_ISL_291138,2017-09-19,2016-2017
EPI_ISL_291325,2017-09-19,2016-2017
EPI_ISL_291322,2017-09-19,2016-2017
EPI_ISL_291323,2017-09-19,2016-2017
EPI_ISL_293761,2017-09-19,2016-2017
EPI_ISL_293774,2017-09-19,2016-2017
EPI_ISL_293814,2017-09-19,2016-2017
EPI_ISL_294259,2017-09-19,2016-2017
EPI_ISL_294285,2017-09-19,2016-2017
EPI_ISL_294286,2017-09-19,2016-2017
EPI_ISL_294287,2017-09-19,2016-2017
EPI_ISL_294294,2017-09-19,2016-2017
EPI_ISL_294288,2017-09-19,2016-2017
EPI_ISL_294289,2017-09-19,2016-2017
EPI_ISL_294291,2017-09-19,2016-2017
EPI_ISL_328900,2017-09-20,2016-2017
EPI_ISL_296454,2017-09-20,2016-2017
EPI_ISL_296448,2017-09-20,2016-2017
EPI_ISL_296458,2017-09-20,2016-2017
EPI_ISL_329979,2017-09-20,2016-2017
EPI_ISL_18681114,2017-09-20,2016-2017
EPI_ISL_396626,2017-09-20,2016-2017
EPI_ISL_396764,2017-09-20,2016-2017
EPI_ISL_299690,2017-09-20,2016-2017
EPI_ISL_365304,2017-09-20,2016-2017
EPI_ISL_19764916,2017-09-20,2016-2017
EPI_ISL_301382,2017-09-20,2016-2017
EPI_ISL_18751336,2017-09-20,2016-2017
EPI_ISL_501533,2017-09-20,2016-2017
EPI_ISL_501532,2017-09-20,2016-2017
EPI_ISL_306935,2017-09-20,2016-2017
EPI_ISL_306940,2017-09-20,2016-2017
EPI_ISL_306936,2017-09-20,2016-2017
EPI_ISL_20426362,2017-09-20,2016-2017
EPI_ISL_308973,2017-09-20,2016-2017
EPI_ISL_309284,2017-09-20,2016-2017
EPI_ISL_313414,2017-09-20,2016-2017
EPI_ISL_313415,2017-09-20,2016-2017
EPI_ISL_313410,2017-09-20,2016-2017
EPI_ISL_313422,2017-09-20,2016-2017
EPI_ISL_313418,2017-09-20,2016-2017
EPI_ISL_313774,2017-09-20,2016-2017
EPI_ISL_281267,2017-09-20,2016-2017
EPI_ISL_282146,2017-09-20,2016-2017
EPI_ISL_282842,2017-09-20,2016-2017
EPI_ISL_283008,2017-09-20,2016-2017
EPI_ISL_283011,2017-09-20,2016-2017
EPI_ISL_284882,2017-09-20,2016-2017
EPI_ISL_285740,2017-09-20,2016-2017
EPI_ISL_290635,2017-09-20,2016-2017
EPI_ISL_291324,2017-09-20,2016-2017
EPI_ISL_291321,2017-09-20,2016-2017
EPI_ISL_291356,2017-09-20,2016-2017
EPI_ISL_293305,2017-09-20,2016-2017
EPI_ISL_293762,2017-09-20,2016-2017
EPI_ISL_293763,2017-09-20,2016-2017
EPI_ISL_293773,2017-09-20,2016-2017
EPI_ISL_294217,2017-09-20,2016-2017
EPI_ISL_294260,2017-09-20,2016-2017
EPI_ISL_294261,2017-09-20,2016-2017
EPI_ISL_294257,2017-09-20,2016-2017
EPI_ISL_295105,2017-09-21,2016-2017
EPI_ISL_295117,2017-09-21,2016-2017
EPI_ISL_296452,2017-09-21,2016-2017
EPI_ISL_296455,2017-09-21,2016-2017
EPI_ISL_296495,2017-09-21,2016-2017
EPI_ISL_296496,2017-09-21,2016-2017
EPI_ISL_296499,2017-09-21,2016-2017
EPI_ISL_329505,2017-09-21,2016-2017
EPI_ISL_329555,2017-09-21,2016-2017
EPI_ISL_302530,2017-09-21,2016-2017
EPI_ISL_303222,2017-09-21,2016-2017
EPI_ISL_501535,2017-09-21,2016-2017
EPI_ISL_501534,2017-09-21,2016-2017
EPI_ISL_501536,2017-09-21,2016-2017
EPI_ISL_306932,2017-09-21,2016-2017
EPI_ISL_306931,2017-09-21,2016-2017
EPI_ISL_306937,2017-09-21,2016-2017
EPI_ISL_306938,2017-09-21,2016-2017
EPI_ISL_20426366,2017-09-21,2016-2017
EPI_ISL_20426364,2017-09-21,2016-2017
EPI_ISL_308728,2017-09-21,2016-2017
EPI_ISL_312769,2017-09-21,2016-2017
EPI_ISL_314359,2017-09-21,2016-2017
EPI_ISL_282487,2017-09-21,2016-2017
EPI_ISL_282845,2017-09-21,2016-2017
EPI_ISL_322334,2017-09-21,2016-2017
EPI_ISL_291316,2017-09-21,2016-2017
EPI_ISL_291317,2017-09-21,2016-2017
EPI_ISL_291326,2017-09-21,2016-2017
EPI_ISL_291327,2017-09-21,2016-2017
EPI_ISL_291333,2017-09-21,2016-2017
EPI_ISL_291328,2017-09-21,2016-2017
EPI_ISL_291329,2017-09-21,2016-2017
EPI_ISL_291350,2017-09-21,2016-2017
EPI_ISL_291354,2017-09-21,2016-2017
EPI_ISL_293135,2017-09-21,2016-2017
EPI_ISL_293758,2017-09-21,2016-2017
EPI_ISL_293764,2017-09-21,2016-2017
EPI_ISL_293760,2017-09-21,2016-2017
EPI_ISL_294262,2017-09-21,2016-2017
EPI_ISL_294263,2017-09-21,2016-2017
EPI_ISL_294273,2017-09-21,2016-2017
EPI_ISL_294303,2017-09-21,2016-2017
EPI_ISL_296069,2017-09-22,2016-2017
EPI_ISL_296433,2017-09-22,2016-2017
EPI_ISL_296451,2017-09-22,2016-2017
EPI_ISL_396625,2017-09-22,2016-2017
EPI_ISL_365301,2017-09-22,2016-2017
EPI_ISL_365313,2017-09-22,2016-2017
EPI_ISL_299943,2017-09-22,2016-2017
EPI_ISL_299944,2017-09-22,2016-2017
EPI_ISL_302469,2017-09-22,2016-2017
EPI_ISL_302471,2017-09-22,2016-2017
EPI_ISL_302532,2017-09-22,2016-2017
EPI_ISL_303218,2017-09-22,2016-2017
