name,date
AB558293.1,2009-09-03
AB558294.1,2009-09-04
AB558295.1,2009-09-04
AB558296.1,2009-09-05
AB558297.1,2009-09-07
AB558298.1,2009-09-07
AB558299.1,2009-09-08
AB558300.1,2009-09-09
AB558301.1,2009-09-09
AB558308.1,2009-09-10
AB558309.1,2009-09-10
AB558313.1,2009-09-10
AB558314.1,2009-09-10
AB558310.1,2009-09-11
AB558315.1,2009-09-11
AB558302.1,2009-09-14
AB558303.1,2009-09-14
AB558304.1,2009-09-15
AB558305.1,2009-09-15
AB558306.1,2009-09-15
AB558311.1,2009-09-15
AB558316.1,2009-09-16
AB558317.1,2009-09-16
AB558307.1,2009-09-18
AB558322.1,2009-09-18
AB558312.1,2009-09-25
AB558321.1,2009-09-28
AB558324.1,2009-09-28
AB558318.1,2009-09-29
AB558320.1,2009-09-30
AB558319.1,2009-10-01
AB558323.1,2009-10-05
AB558330.1,2009-10-05
AB558332.1,2009-10-05
AB558325.1,2009-10-06
AB558326.1,2009-10-08
AB558334.1,2009-10-13
AB558327.1,2009-10-14
AB558331.1,2009-10-14
AB558328.1,2009-10-15
AB558335.1,2009-10-15
AB558329.1,2009-10-16
AB558336.1,2009-10-16
AB558337.1,2009-10-19
AB558338.1,2009-10-19
AB558339.1,2009-10-19
AB558340.1,2009-10-19
AB558341.1,2009-10-19
AB558348.1,2009-10-19
AB558349.1,2009-10-19
AB558333.1,2009-10-20
AB558342.1,2009-10-20
AB558350.1,2009-10-20
AB558343.1,2009-10-21
AB558344.1,2009-10-21
AB558345.1,2009-10-21
AB558346.1,2009-10-21
AB558347.1,2009-10-21
AB558351.1,2009-10-21
AB558402.1,2009-10-21
AB558352.1,2009-10-22
AB558354.1,2009-10-22
AB558355.1,2009-10-22
AB558363.1,2009-10-22
AB558403.1,2009-10-22
AB558353.1,2009-10-23
AB558356.1,2009-10-23
AB558357.1,2009-10-23
AB558358.1,2009-10-23
AB558364.1,2009-10-23
AB558365.1,2009-10-23
AB558359.1,2009-10-26
AB558360.1,2009-10-26
AB558361.1,2009-10-27
AB558366.1,2009-10-27
AB558367.1,2009-10-27
AB558368.1,2009-10-27
AB558362.1,2009-10-28
AB558405.1,2009-10-28
AB558407.1,2009-10-28
AB558369.1,2009-10-29
AB558370.1,2009-10-29
AB558404.1,2009-10-29
AB558406.1,2009-10-29
AB558378.1,2009-10-30
AB558380.1,2009-10-30
AB558372.1,2009-11-02
AB558373.1,2009-11-02
AB558379.1,2009-11-02
AB558371.1,2009-11-04
AB558374.1,2009-11-04
AB558375.1,2009-11-04
AB558376.1,2009-11-04
AB558377.1,2009-11-04
AB558391.1,2009-11-04
AB558408.1,2009-11-04
AB558382.1,2009-11-05
AB558381.1,2009-11-06
AB558383.1,2009-11-07
AB558384.1,2009-11-12
AB558385.1,2009-11-17
AB558386.1,2009-11-17
AB558387.1,2009-11-17
AB558388.1,2009-11-17
AB558389.1,2009-11-17
AB558390.1,2009-11-17
AB558398.1,2009-12-07
AB558392.1,2009-12-08
AB558393.1,2009-12-08
AB558394.1,2009-12-09
AB558395.1,2009-12-09
AB558397.1,2009-12-09
AB558399.1,2009-12-09
AB558400.1,2009-12-10
AB558401.1,2009-12-17
