name,date
KX983759.1,2007-04-28
KX983810.1,2007-05-12
KX983811.1,2007-05-12
KX983812.1,2007-05-12
KX983813.1,2007-05-12
KX983814.1,2007-05-12
KX983815.1,2007-05-12
KX983816.1,2007-05-12
KX983817.1,2007-05-12
KX983818.1,2007-05-12
KX983777.1,2007-05-23
KX983778.1,2007-05-23
KX983779.1,2007-05-23
KX983780.1,2007-05-23
KX983781.1,2007-05-23
KX983782.1,2007-05-23
KX983783.1,2007-05-23
KX983784.1,2007-05-23
KX983785.1,2007-05-23
KX983786.1,2007-05-23
KX983787.1,2007-05-23
KX983788.1,2007-05-23
KX983760.1,2007-05-30
KX983761.1,2007-05-30
KX983762.1,2007-05-30
KX983763.1,2007-05-30
KX983764.1,2007-05-30
KX983905.1,2007-06-26
KX983906.1,2007-06-26
KX983907.1,2007-06-26
KX983908.1,2007-06-26
KX983909.1,2007-06-26
KX983910.1,2007-06-26
KX983911.1,2007-06-26
KX983912.1,2007-06-26
KX983913.1,2007-06-26
KX983914.1,2007-06-26
KX983915.1,2007-06-26
KX983916.1,2007-06-26
KX983917.1,2007-06-26
MK749246.1,2007-07-21
MK749247.1,2007-07-21
MK749248.1,2007-07-21
MK749249.1,2007-07-21
KX983891.1,2007-07-21
KX983892.1,2007-07-21
KX983893.1,2007-07-21
KX983894.1,2007-07-21
KX983895.1,2007-07-21
KX983896.1,2007-07-21
KX983897.1,2007-07-21
KX983898.1,2007-07-21
KX983899.1,2007-07-21
KX983900.1,2007-07-21
KX983901.1,2007-07-21
KX983902.1,2007-07-21
KX983903.1,2007-07-21
KX983904.1,2007-07-21
KX983789.1,2007-07-27
KX983790.1,2007-07-27
KX983791.1,2007-07-27
KX983792.1,2007-07-27
KX983793.1,2007-07-27
KX983794.1,2007-07-27
KX983795.1,2007-07-27
KX983796.1,2007-07-27
KX983831.1,2007-08-24
KX983832.1,2007-08-24
KX983833.1,2007-08-24
KX983834.1,2007-08-24
KX983835.1,2007-08-24
KX983836.1,2007-08-24
KX983837.1,2007-08-24
KX983838.1,2007-08-24
KX983839.1,2007-08-24
KX983840.1,2007-08-24
KX983765.1,2007-10-19
KX983766.1,2007-10-19
KX983767.1,2007-10-19
KX983768.1,2007-10-19
KX983769.1,2007-10-19
KX983770.1,2007-10-19
KX983771.1,2007-10-19
KX983772.1,2007-10-19
KX983773.1,2007-10-19
KX983774.1,2007-10-19
KX983775.1,2007-10-19
KX983776.1,2007-10-19
KX983841.1,2007-10-26
KX983842.1,2007-10-26
KX983843.1,2007-10-26
KX983844.1,2007-10-26
KX983845.1,2007-10-26
KX983846.1,2007-10-26
KX983847.1,2007-10-26
KX983848.1,2007-10-26
KX983849.1,2007-10-26
KX983850.1,2007-10-26
