name,date
MK501565.1,1985-XX-XX
HM368238.1,1986-XX-XX
HM368239.1,1986-XX-XX
HM368240.1,1986-XX-XX
HM368241.1,1986-XX-XX
HM368242.1,1986-XX-XX
HM368243.1,1986-XX-XX
JQ609961.1,1988-06-20
JQ609962.1,1988-06-20
JQ609963.1,1988-06-20
JQ609964.1,1988-06-20
JQ609965.1,1988-06-20
JQ609966.1,1988-06-20
JQ609967.1,1988-06-20
JQ609968.1,1988-06-20
JQ609969.1,1988-06-20
JQ609970.1,1988-06-20
JQ609971.1,1988-06-20
JQ609972.1,1988-06-20
HM368230.1,1988-XX-XX
HM368231.1,1988-XX-XX
HM368232.1,1988-XX-XX
HM368233.1,1988-XX-XX
HM368234.1,1988-XX-XX
HM368235.1,1988-XX-XX
HM368236.1,1988-XX-XX
HM368237.1,1988-XX-XX
GU331748.1,1990-03-15
GU331749.1,1990-03-15
GU331751.1,1990-03-15
GU331752.1,1990-03-15
GU331754.1,1990-03-15
GU331755.1,1990-03-15
GU331756.1,1990-03-15
GU331757.1,1990-03-15
GU331758.1,1990-03-15
GU331759.1,1990-03-15
GU331760.1,1990-03-15
GU331761.1,1990-03-15
GU331762.1,1990-03-15
GU331763.1,1990-03-15
GU331764.1,1990-03-15
GU331765.1,1990-03-15
GU331766.1,1990-03-15
GU331767.1,1990-03-15
GU331768.1,1990-03-15
GU331770.1,1990-03-15
EU577344.1,1990-05-30
EU577345.1,1990-05-30
EU577346.1,1990-05-30
EU577347.1,1990-05-30
EU577348.1,1990-05-30
EU577349.1,1990-05-30
EU577350.1,1990-05-30
EU577351.1,1990-05-30
EU577352.1,1990-05-30
EU577354.1,1990-05-30
EU577355.1,1990-05-30
EU577356.1,1990-05-30
EU577358.1,1990-05-30
EU577360.1,1990-05-30
EU577361.1,1990-05-30
EU577362.1,1990-05-30
EU577363.1,1990-05-30
EU577364.1,1990-05-30
EU577366.1,1990-05-30
EU577367.1,1990-05-30
EU577368.1,1990-05-30
EU577369.1,1990-05-30
EU577370.1,1990-05-30
EU577371.1,1990-05-30
EU577372.1,1990-05-30
EU577373.1,1990-05-30
EU577374.1,1990-05-30
EU577375.1,1990-05-30
EU577376.1,1990-05-30
EU577377.1,1990-05-30
EU577378.1,1990-05-30
EU577379.1,1990-05-30
EU577381.1,1990-05-30
EU577382.1,1990-05-30
EU577383.1,1990-05-30
EU577384.1,1990-05-30
EU577386.1,1990-05-30
EU577387.1,1990-05-30
EF593278.1,1990-05-30
EU579162.1,1990-06-07
EU579163.1,1990-06-07
EU579164.1,1990-06-07
EU579165.1,1990-06-07
EU579166.1,1990-06-07
EU579167.1,1990-06-07
EU579168.1,1990-06-07
EU579169.1,1990-06-07
EU579170.1,1990-06-07
EU579171.1,1990-06-07
EU579172.1,1990-06-07
EU579173.1,1990-06-07
EU579174.1,1990-06-07
EU579175.1,1990-06-07
EU579176.1,1990-06-07
EU579177.1,1990-06-07
EU579178.1,1990-06-07
EU579179.1,1990-06-07
EU579180.1,1990-06-07
EU579181.1,1990-06-07
EU579182.1,1990-06-07
EU579183.1,1990-06-07
EU579184.1,1990-06-07
EU579185.1,1990-06-07
EU579187.1,1990-06-07
EU579188.1,1990-06-07
EU579189.1,1990-06-07
EU579190.1,1990-06-07
EU579192.1,1990-06-07
EU579193.1,1990-06-07
EU579195.1,1990-06-07
EU579196.1,1990-06-07
EU579197.1,1990-06-07
EU579198.1,1990-06-07
EU579199.1,1990-06-07
EU579200.1,1990-06-07
EU579201.1,1990-06-07
EU579202.1,1990-06-07
EU579203.1,1990-06-07
EU579204.1,1990-06-07
EU579205.1,1990-06-07
EU579206.1,1990-06-14
EU579207.1,1990-06-14
EU579208.1,1990-06-14
EU579209.1,1990-06-14
EU579210.1,1990-06-14
EU579211.1,1990-06-14
EU579213.1,1990-06-14
EU579214.1,1990-06-14
EU579215.1,1990-06-14
EU579216.1,1990-06-14
EU579217.1,1990-06-14
EU579218.1,1990-06-14
EU579219.1,1990-06-14
EU579220.1,1990-06-14
EU579221.1,1990-06-14
EU579222.1,1990-06-14
EU579223.1,1990-06-14
EU579224.1,1990-06-14
EU579225.1,1990-06-14
EU579226.1,1990-06-14
EU579227.1,1990-06-14
EU579228.1,1990-06-14
EU579229.1,1990-06-14
EU579230.1,1990-06-14
EU579231.1,1990-06-14
EU579232.1,1990-06-14
EU579233.1,1990-06-14
EU579235.1,1990-06-14
EU579236.1,1990-06-14
EU579238.1,1990-06-14
EU579239.1,1990-06-14
EU579240.1,1990-06-14
EU579241.1,1990-06-14
EU579242.1,1990-06-14
EU579243.1,1990-06-14
EU579244.1,1990-06-14
EU579245.1,1990-06-14
EU579246.1,1990-06-14
EU579248.1,1990-06-14
EU579249.1,1990-06-14
EU579250.1,1990-06-14
EU579251.1,1990-06-14
EU579252.1,1990-06-14
EU579254.1,1990-06-14
EU579257.1,1990-06-14
EU579259.1,1990-06-14
EU579260.1,1990-06-14
EU579261.1,1990-06-14
EU579262.1,1990-06-14
EU579263.1,1990-06-14
EU579264.1,1990-06-28
EU579265.1,1990-06-28
EU579266.1,1990-06-28
EU579267.1,1990-06-28
EU579268.1,1990-06-28
EU579269.1,1990-06-28
EU579270.1,1990-06-28
EU579271.1,1990-06-28
EU579272.1,1990-06-28
EU579273.1,1990-06-28
EU579274.1,1990-06-28
EU579275.1,1990-06-28
EU579276.1,1990-06-28
EU579277.1,1990-06-28
EU579278.1,1990-06-28
EU579279.1,1990-06-28
EU579280.1,1990-06-28
EU579281.1,1990-06-28
EU579282.1,1990-06-28
EU579283.1,1990-06-28
EU579284.1,1990-06-28
EU579285.1,1990-06-28
EU579286.1,1990-06-28
