name,date,country,epidemic_key
ON578359.1,2021-08-05,Brazil,brazil_y2021
ON578360.1,2021-08-05,Brazil,brazil_y2021
ON578355.1,2021-08-05,Brazil,brazil_y2021
ON578394.1,2021-08-05,Brazil,brazil_y2021
ON578391.1,2021-08-05,Brazil,brazil_y2021
ON578393.1,2021-08-05,Brazil,brazil_y2021
ON578403.1,2021-08-05,Brazil,brazil_y2021
ON578406.1,2021-08-05,Brazil,brazil_y2021
ON578422.1,2021-08-05,Brazil,brazil_y2021
ON578438.1,2021-08-05,Brazil,brazil_y2021
ON578443.1,2021-08-05,Brazil,brazil_y2021
ON578446.1,2021-08-05,Brazil,brazil_y2021
ON578470.1,2021-08-05,Brazil,brazil_y2021
ON578485.1,2021-08-05,Brazil,brazil_y2021
ON578493.1,2021-08-05,Brazil,brazil_y2021
ON578500.1,2021-08-05,Brazil,brazil_y2021
ON578499.1,2021-08-05,Brazil,brazil_y2021
ON578510.1,2021-08-05,Brazil,brazil_y2021
ON578524.1,2021-08-05,Brazil,brazil_y2021
ON578522.1,2021-08-05,Brazil,brazil_y2021
ON578531.1,2021-08-05,Brazil,brazil_y2021
ON578529.1,2021-08-05,Brazil,brazil_y2021
ON578607.1,2021-08-05,Brazil,brazil_y2021
ON578614.1,2021-08-05,Brazil,brazil_y2021
ON578617.1,2021-08-05,Brazil,brazil_y2021
ON578626.1,2021-08-05,Brazil,brazil_y2021
ON578642.1,2021-08-05,Brazil,brazil_y2021
ON578645.1,2021-08-05,Brazil,brazil_y2021
ON578675.1,2021-08-05,Brazil,brazil_y2021
ON578676.1,2021-08-05,Brazil,brazil_y2021
ON578729.1,2021-08-05,Brazil,brazil_y2021
ON578727.1,2021-08-05,Brazil,brazil_y2021
ON583711.1,2021-08-05,Brazil,brazil_y2021
ON583741.1,2021-08-05,Brazil,brazil_y2021
OR539168.1,2021-08-06,Brazil,brazil_y2021
OR539177.1,2021-08-06,Brazil,brazil_y2021
OQ522206.1,2021-08-06,Brazil,brazil_y2021
OQ522207.1,2021-08-06,Brazil,brazil_y2021
OQ522222.1,2021-08-06,Brazil,brazil_y2021
OQ522281.1,2021-08-06,Brazil,brazil_y2021
OQ522289.1,2021-08-06,Brazil,brazil_y2021
OQ522302.1,2021-08-06,Brazil,brazil_y2021
OQ522353.1,2021-08-06,Brazil,brazil_y2021
OQ522354.1,2021-08-06,Brazil,brazil_y2021
OQ522369.1,2021-08-06,Brazil,brazil_y2021
OQ522409.1,2021-08-06,Brazil,brazil_y2021
OQ522455.1,2021-08-06,Brazil,brazil_y2021
OQ522477.1,2021-08-06,Brazil,brazil_y2021
OQ522535.1,2021-08-06,Brazil,brazil_y2021
OQ522534.1,2021-08-06,Brazil,brazil_y2021
OQ522566.1,2021-08-06,Brazil,brazil_y2021
OQ522565.1,2021-08-06,Brazil,brazil_y2021
OQ522567.1,2021-08-06,Brazil,brazil_y2021
OQ522643.1,2021-08-06,Brazil,brazil_y2021
OP898566.1,2021-08-06,Brazil,brazil_y2021
OP898570.1,2021-08-06,Brazil,brazil_y2021
OP898610.1,2021-08-06,Brazil,brazil_y2021
OP898672.1,2021-08-06,Brazil,brazil_y2021
OP898703.1,2021-08-06,Brazil,brazil_y2021
OP898689.1,2021-08-06,Brazil,brazil_y2021
OM188337.1,2021-08-06,Brazil,brazil_y2021
ON575125.1,2021-08-06,Brazil,brazil_y2021
ON575119.1,2021-08-06,Brazil,brazil_y2021
ON575147.1,2021-08-06,Brazil,brazil_y2021
ON575191.1,2021-08-06,Brazil,brazil_y2021
ON575199.1,2021-08-06,Brazil,brazil_y2021
ON575205.1,2021-08-06,Brazil,brazil_y2021
ON575207.1,2021-08-06,Brazil,brazil_y2021
ON575246.1,2021-08-06,Brazil,brazil_y2021
ON575260.1,2021-08-06,Brazil,brazil_y2021
ON575266.1,2021-08-06,Brazil,brazil_y2021
ON575297.1,2021-08-06,Brazil,brazil_y2021
ON575298.1,2021-08-06,Brazil,brazil_y2021
ON575300.1,2021-08-06,Brazil,brazil_y2021
ON575304.1,2021-08-06,Brazil,brazil_y2021
ON575301.1,2021-08-06,Brazil,brazil_y2021
ON575317.1,2021-08-06,Brazil,brazil_y2021
ON575314.1,2021-08-06,Brazil,brazil_y2021
ON575275.1,2021-08-06,Brazil,brazil_y2021
ON575341.1,2021-08-06,Brazil,brazil_y2021
ON575354.1,2021-08-06,Brazil,brazil_y2021
ON575395.1,2021-08-06,Brazil,brazil_y2021
ON575475.1,2021-08-06,Brazil,brazil_y2021
ON575490.1,2021-08-06,Brazil,brazil_y2021
ON575497.1,2021-08-06,Brazil,brazil_y2021
ON575511.1,2021-08-06,Brazil,brazil_y2021
ON575516.1,2021-08-06,Brazil,brazil_y2021
ON575524.1,2021-08-06,Brazil,brazil_y2021
ON575530.1,2021-08-06,Brazil,brazil_y2021
ON575627.1,2021-08-06,Brazil,brazil_y2021
ON575626.1,2021-08-06,Brazil,brazil_y2021
ON578030.1,2021-08-06,Brazil,brazil_y2021
ON578070.1,2021-08-06,Brazil,brazil_y2021
ON578087.1,2021-08-06,Brazil,brazil_y2021
ON578192.1,2021-08-06,Brazil,brazil_y2021
ON578193.1,2021-08-06,Brazil,brazil_y2021
ON578318.1,2021-08-06,Brazil,brazil_y2021
ON578328.1,2021-08-06,Brazil,brazil_y2021
ON578332.1,2021-08-06,Brazil,brazil_y2021
ON578331.1,2021-08-06,Brazil,brazil_y2021
ON578343.1,2021-08-06,Brazil,brazil_y2021
ON578344.1,2021-08-06,Brazil,brazil_y2021
ON578357.1,2021-08-06,Brazil,brazil_y2021
ON578407.1,2021-08-06,Brazil,brazil_y2021
ON578420.1,2021-08-06,Brazil,brazil_y2021
ON578431.1,2021-08-06,Brazil,brazil_y2021
ON578474.1,2021-08-06,Brazil,brazil_y2021
ON578475.1,2021-08-06,Brazil,brazil_y2021
ON578478.1,2021-08-06,Brazil,brazil_y2021
ON578492.1,2021-08-06,Brazil,brazil_y2021
ON578518.1,2021-08-06,Brazil,brazil_y2021
ON578521.1,2021-08-06,Brazil,brazil_y2021
ON578625.1,2021-08-06,Brazil,brazil_y2021
ON578732.1,2021-08-06,Brazil,brazil_y2021
ON578736.1,2021-08-06,Brazil,brazil_y2021
ON583710.1,2021-08-06,Brazil,brazil_y2021
OQ522323.1,2021-08-07,Brazil,brazil_y2021
OQ522355.1,2021-08-07,Brazil,brazil_y2021
OQ522385.1,2021-08-07,Brazil,brazil_y2021
OQ522458.1,2021-08-07,Brazil,brazil_y2021
OQ522460.1,2021-08-07,Brazil,brazil_y2021
OQ522459.1,2021-08-07,Brazil,brazil_y2021
OQ522479.1,2021-08-07,Brazil,brazil_y2021
OQ522478.1,2021-08-07,Brazil,brazil_y2021
OQ522506.1,2021-08-07,Brazil,brazil_y2021
OQ522505.1,2021-08-07,Brazil,brazil_y2021
OQ522569.1,2021-08-07,Brazil,brazil_y2021
OQ522568.1,2021-08-07,Brazil,brazil_y2021
OQ522570.1,2021-08-07,Brazil,brazil_y2021
OP898656.1,2021-08-07,Brazil,brazil_y2021
ON575127.1,2021-08-07,Brazil,brazil_y2021
ON575204.1,2021-08-07,Brazil,brazil_y2021
ON575241.1,2021-08-07,Brazil,brazil_y2021
ON575270.1,2021-08-07,Brazil,brazil_y2021
ON575276.1,2021-08-07,Brazil,brazil_y2021
ON575320.1,2021-08-07,Brazil,brazil_y2021
ON575328.1,2021-08-07,Brazil,brazil_y2021
ON575332.1,2021-08-07,Brazil,brazil_y2021
ON575353.1,2021-08-07,Brazil,brazil_y2021
ON575372.1,2021-08-07,Brazil,brazil_y2021
ON575380.1,2021-08-07,Brazil,brazil_y2021
ON575389.1,2021-08-07,Brazil,brazil_y2021
ON575407.1,2021-08-07,Brazil,brazil_y2021
ON575452.1,2021-08-07,Brazil,brazil_y2021
ON575451.1,2021-08-07,Brazil,brazil_y2021
ON575467.1,2021-08-07,Brazil,brazil_y2021
ON575496.1,2021-08-07,Brazil,brazil_y2021
ON575498.1,2021-08-07,Brazil,brazil_y2021
ON575500.1,2021-08-07,Brazil,brazil_y2021
ON577662.1,2021-08-07,Brazil,brazil_y2021
ON577683.1,2021-08-07,Brazil,brazil_y2021
ON578043.1,2021-08-07,Brazil,brazil_y2021
ON578050.1,2021-08-07,Brazil,brazil_y2021
ON578068.1,2021-08-07,Brazil,brazil_y2021
ON578058.1,2021-08-07,Brazil,brazil_y2021
ON578108.1,2021-08-07,Brazil,brazil_y2021
ON578171.1,2021-08-07,Brazil,brazil_y2021
ON578311.1,2021-08-07,Brazil,brazil_y2021
ON578456.1,2021-08-07,Brazil,brazil_y2021
ON578473.1,2021-08-07,Brazil,brazil_y2021
ON578503.1,2021-08-07,Brazil,brazil_y2021
ON578634.1,2021-08-07,Brazil,brazil_y2021
ON578638.1,2021-08-07,Brazil,brazil_y2021
ON578637.1,2021-08-07,Brazil,brazil_y2021
ON578643.1,2021-08-07,Brazil,brazil_y2021
OQ522304.1,2021-08-08,Brazil,brazil_y2021
OQ522312.1,2021-08-08,Brazil,brazil_y2021
OQ522325.1,2021-08-08,Brazil,brazil_y2021
OQ522324.1,2021-08-08,Brazil,brazil_y2021
OQ522326.1,2021-08-08,Brazil,brazil_y2021
OQ522357.1,2021-08-08,Brazil,brazil_y2021
OQ522386.1,2021-08-08,Brazil,brazil_y2021
OQ522410.1,2021-08-08,Brazil,brazil_y2021
OQ522572.1,2021-08-08,Brazil,brazil_y2021
OQ522571.1,2021-08-08,Brazil,brazil_y2021
OP898565.1,2021-08-08,Brazil,brazil_y2021
OP898594.1,2021-08-08,Brazil,brazil_y2021
OP898653.1,2021-08-08,Brazil,brazil_y2021
ON575146.1,2021-08-08,Brazil,brazil_y2021
ON575282.1,2021-08-08,Brazil,brazil_y2021
ON575345.1,2021-08-08,Brazil,brazil_y2021
ON575388.1,2021-08-08,Brazil,brazil_y2021
ON575437.1,2021-08-08,Brazil,brazil_y2021
ON575501.1,2021-08-08,Brazil,brazil_y2021
ON575519.1,2021-08-08,Brazil,brazil_y2021
ON575522.1,2021-08-08,Brazil,brazil_y2021
ON575955.1,2021-08-08,Brazil,brazil_y2021
ON578040.1,2021-08-08,Brazil,brazil_y2021
ON578312.1,2021-08-08,Brazil,brazil_y2021
ON578347.1,2021-08-08,Brazil,brazil_y2021
ON578553.1,2021-08-08,Brazil,brazil_y2021
ON578649.1,2021-08-08,Brazil,brazil_y2021
ON578669.1,2021-08-08,Brazil,brazil_y2021
OR539171.1,2021-08-09,Brazil,brazil_y2021
OR539173.1,2021-08-09,Brazil,brazil_y2021
OR539181.1,2021-08-09,Brazil,brazil_y2021
OR539175.1,2021-08-09,Brazil,brazil_y2021
OQ522223.1,2021-08-09,Brazil,brazil_y2021
OQ522226.1,2021-08-09,Brazil,brazil_y2021
OQ522225.1,2021-08-09,Brazil,brazil_y2021
OQ522282.1,2021-08-09,Brazil,brazil_y2021
OQ522305.1,2021-08-09,Brazil,brazil_y2021
