name,date,country,epidemic_key
OL675863.1,2020-02-27,Switzerland,switzerland_y2020
ON209782.1,2020-03-11,Switzerland,switzerland_y2020
ON209827.1,2020-03-11,Switzerland,switzerland_y2020
ON209758.1,2020-03-12,Switzerland,switzerland_y2020
ON209783.1,2020-03-12,Switzerland,switzerland_y2020
ON209828.1,2020-03-12,Switzerland,switzerland_y2020
ON209803.1,2020-03-13,Switzerland,switzerland_y2020
ON209859.1,2020-03-15,Switzerland,switzerland_y2020
ON209750.1,2020-03-16,Switzerland,switzerland_y2020
ON159859.1,2020-03-16,Switzerland,switzerland_y2020
ON159864.1,2020-03-16,Switzerland,switzerland_y2020
ON159882.1,2020-03-16,Switzerland,switzerland_y2020
ON209784.1,2020-03-17,Switzerland,switzerland_y2020
ON209818.1,2020-03-17,Switzerland,switzerland_y2020
ON203142.1,2020-03-17,Switzerland,switzerland_y2020
ON159865.1,2020-03-17,Switzerland,switzerland_y2020
ON209763.1,2020-03-18,Switzerland,switzerland_y2020
ON203139.1,2020-03-18,Switzerland,switzerland_y2020
ON159874.1,2020-03-18,Switzerland,switzerland_y2020
ON159884.1,2020-03-18,Switzerland,switzerland_y2020
ON159885.1,2020-03-18,Switzerland,switzerland_y2020
ON209791.1,2020-03-19,Switzerland,switzerland_y2020
ON203156.1,2020-03-19,Switzerland,switzerland_y2020
ON203150.1,2020-03-19,Switzerland,switzerland_y2020
ON159881.1,2020-03-19,Switzerland,switzerland_y2020
ON159867.1,2020-03-19,Switzerland,switzerland_y2020
ON159866.1,2020-03-19,Switzerland,switzerland_y2020
ON159875.1,2020-03-19,Switzerland,switzerland_y2020
ON159863.1,2020-03-19,Switzerland,switzerland_y2020
ON203133.1,2020-03-20,Switzerland,switzerland_y2020
ON203164.1,2020-03-20,Switzerland,switzerland_y2020
ON209732.1,2020-03-21,Switzerland,switzerland_y2020
ON209785.1,2020-03-21,Switzerland,switzerland_y2020
ON203148.1,2020-03-21,Switzerland,switzerland_y2020
ON203145.1,2020-03-22,Switzerland,switzerland_y2020
ON203157.1,2020-03-22,Switzerland,switzerland_y2020
ON203162.1,2020-03-22,Switzerland,switzerland_y2020
ON203166.1,2020-03-22,Switzerland,switzerland_y2020
ON209731.1,2020-03-23,Switzerland,switzerland_y2020
ON209745.1,2020-03-23,Switzerland,switzerland_y2020
ON209826.1,2020-03-23,Switzerland,switzerland_y2020
ON203129.1,2020-03-23,Switzerland,switzerland_y2020
ON203135.1,2020-03-23,Switzerland,switzerland_y2020
ON203137.1,2020-03-23,Switzerland,switzerland_y2020
ON203138.1,2020-03-23,Switzerland,switzerland_y2020
ON203146.1,2020-03-23,Switzerland,switzerland_y2020
ON203153.1,2020-03-23,Switzerland,switzerland_y2020
ON203158.1,2020-03-23,Switzerland,switzerland_y2020
ON159861.1,2020-03-24,Switzerland,switzerland_y2020
ON159871.1,2020-03-24,Switzerland,switzerland_y2020
ON209736.1,2020-03-25,Switzerland,switzerland_y2020
ON209734.1,2020-03-25,Switzerland,switzerland_y2020
ON203134.1,2020-03-25,Switzerland,switzerland_y2020
ON159872.1,2020-03-25,Switzerland,switzerland_y2020
