name,date,country,epidemic_key
OR324225.1,2022-03-XX,France,france_y2022
OR324232.1,2022-03-XX,France,france_y2022
OR324228.1,2022-03-XX,France,france_y2022
OR324238.1,2022-03-XX,France,france_y2022
OR324237.1,2022-03-XX,France,france_y2022
OR324240.1,2022-03-XX,France,france_y2022
OR324248.1,2022-03-XX,France,france_y2022
OR324245.1,2022-03-XX,France,france_y2022
OR324235.1,2022-03-XX,France,france_y2022
OR324265.1,2022-03-XX,France,france_y2022
OR324250.1,2022-03-XX,France,france_y2022
OR324257.1,2022-03-XX,France,france_y2022
OR324258.1,2022-03-XX,France,france_y2022
OR324251.1,2022-03-XX,France,france_y2022
OR324282.1,2022-03-XX,France,france_y2022
OR324188.1,2022-03-XX,France,france_y2022
OR324266.1,2022-03-XX,France,france_y2022
OR324212.1,2022-03-XX,France,france_y2022
OR324270.1,2022-03-XX,France,france_y2022
OR324267.1,2022-03-XX,France,france_y2022
OR324259.1,2022-03-XX,France,france_y2022
OR324192.1,2022-03-XX,France,france_y2022
OR324227.1,2022-03-XX,France,france_y2022
OR324323.1,2022-03-XX,France,france_y2022
OR324310.1,2022-03-XX,France,france_y2022
OR324322.1,2022-03-XX,France,france_y2022
OR324299.1,2022-03-XX,France,france_y2022
OR324302.1,2022-03-XX,France,france_y2022
OR324305.1,2022-03-XX,France,france_y2022
OR324324.1,2022-03-XX,France,france_y2022
OR324325.1,2022-03-XX,France,france_y2022
OR324329.1,2022-03-XX,France,france_y2022
OR324328.1,2022-03-XX,France,france_y2022
OR324337.1,2022-03-XX,France,france_y2022
OR324330.1,2022-03-XX,France,france_y2022
OR324339.1,2022-03-XX,France,france_y2022
OR324332.1,2022-03-XX,France,france_y2022
OR324340.1,2022-03-XX,France,france_y2022
OR324336.1,2022-03-XX,France,france_y2022
OR324244.1,2022-03-XX,France,france_y2022
OR324350.1,2022-03-XX,France,france_y2022
OR324347.1,2022-03-XX,France,france_y2022
OR324344.1,2022-03-XX,France,france_y2022
OR324346.1,2022-03-XX,France,france_y2022
OR324335.1,2022-03-XX,France,france_y2022
OR324349.1,2022-03-XX,France,france_y2022
OR324356.1,2022-03-XX,France,france_y2022
OR324357.1,2022-03-XX,France,france_y2022
OR324359.1,2022-03-XX,France,france_y2022
OR324352.1,2022-03-XX,France,france_y2022
OR324363.1,2022-03-XX,France,france_y2022
OR324364.1,2022-03-XX,France,france_y2022
OR324365.1,2022-03-XX,France,france_y2022
OR324366.1,2022-03-XX,France,france_y2022
OR324367.1,2022-03-XX,France,france_y2022
OR324368.1,2022-03-XX,France,france_y2022
OR324361.1,2022-03-XX,France,france_y2022
OR324278.1,2022-03-XX,France,france_y2022
OR324371.1,2022-03-XX,France,france_y2022
OR324372.1,2022-03-XX,France,france_y2022
