name,date,country,epidemic_key
PQ995984.1,2021-12-20,France,france_y2021
PQ783514.1,2021-12-20,France,france_y2021
PQ783513.1,2021-12-20,France,france_y2021
OP160115.1,2021-12-20,France,france_y2021
OP160091.1,2021-12-20,France,france_y2021
ON443156.1,2021-12-20,France,france_y2021
ON443173.1,2021-12-20,France,france_y2021
ON443297.1,2021-12-20,France,france_y2021
ON444823.1,2021-12-20,France,france_y2021
ON444829.1,2021-12-20,France,france_y2021
ON444828.1,2021-12-20,France,france_y2021
ON444830.1,2021-12-20,France,france_y2021
ON444833.1,2021-12-20,France,france_y2021
ON444834.1,2021-12-20,France,france_y2021
ON444848.1,2021-12-20,France,france_y2021
ON444847.1,2021-12-20,France,france_y2021
ON444881.1,2021-12-20,France,france_y2021
ON444879.1,2021-12-20,France,france_y2021
ON444890.1,2021-12-20,France,france_y2021
ON444888.1,2021-12-20,France,france_y2021
ON444892.1,2021-12-20,France,france_y2021
ON444891.1,2021-12-20,France,france_y2021
ON444893.1,2021-12-20,France,france_y2021
ON444894.1,2021-12-20,France,france_y2021
ON444897.1,2021-12-20,France,france_y2021
ON444895.1,2021-12-20,France,france_y2021
ON444867.1,2021-12-20,France,france_y2021
ON444991.1,2021-12-20,France,france_y2021
ON445035.1,2021-12-20,France,france_y2021
ON445068.1,2021-12-20,France,france_y2021
ON445173.1,2021-12-20,France,france_y2021
ON445174.1,2021-12-20,France,france_y2021
ON445190.1,2021-12-20,France,france_y2021
ON445192.1,2021-12-20,France,france_y2021
ON445202.1,2021-12-20,France,france_y2021
ON445205.1,2021-12-20,France,france_y2021
ON445209.1,2021-12-20,France,france_y2021
ON445213.1,2021-12-20,France,france_y2021
ON445214.1,2021-12-20,France,france_y2021
ON445217.1,2021-12-20,France,france_y2021
ON445216.1,2021-12-20,France,france_y2021
ON445232.1,2021-12-20,France,france_y2021
ON445230.1,2021-12-20,France,france_y2021
ON445229.1,2021-12-20,France,france_y2021
ON445242.1,2021-12-20,France,france_y2021
ON445240.1,2021-12-20,France,france_y2021
ON445246.1,2021-12-20,France,france_y2021
ON445247.1,2021-12-20,France,france_y2021
ON445245.1,2021-12-20,France,france_y2021
ON445248.1,2021-12-20,France,france_y2021
ON445252.1,2021-12-20,France,france_y2021
ON445253.1,2021-12-20,France,france_y2021
ON445260.1,2021-12-20,France,france_y2021
ON445261.1,2021-12-20,France,france_y2021
ON445259.1,2021-12-20,France,france_y2021
ON445262.1,2021-12-20,France,france_y2021
