name,date,country,epidemic_key
OQ521562.1,2020-03-26,Cameroon,cameroon_y2020
OQ521174.1,2020-05-12,Cameroon,cameroon_y2020
OQ521281.1,2020-05-12,Cameroon,cameroon_y2020
OQ521167.1,2020-05-13,Cameroon,cameroon_y2020
OQ521289.1,2020-05-23,Cameroon,cameroon_y2020
OQ521312.1,2020-05-23,Cameroon,cameroon_y2020
OQ521538.1,2020-05-24,Cameroon,cameroon_y2020
OQ520888.1,2020-06-10,Cameroon,cameroon_y2020
OQ521173.1,2020-06-10,Cameroon,cameroon_y2020
OQ521292.1,2020-06-10,Cameroon,cameroon_y2020
OQ521155.1,2020-06-12,Cameroon,cameroon_y2020
OQ521559.1,2020-06-16,Cameroon,cameroon_y2020
OQ521556.1,2020-XX-XX,Cameroon,cameroon_y2020
OQ521147.1,2020-08-12,Cameroon,cameroon_y2020
OQ521359.1,2020-08-13,Cameroon,cameroon_y2020
OQ521159.1,2020-10-23,Cameroon,cameroon_y2020
OQ521148.1,2020-10-26,Cameroon,cameroon_y2020
OQ521564.1,2020-10-26,Cameroon,cameroon_y2020
OQ521349.1,2020-11-17,Cameroon,cameroon_y2020
OQ521570.1,2020-11-19,Cameroon,cameroon_y2020
OQ521571.1,2020-11-19,Cameroon,cameroon_y2020
OQ521568.1,2020-11-19,Cameroon,cameroon_y2020
OQ521576.1,2020-12-03,Cameroon,cameroon_y2020
OQ521177.1,2020-12-07,Cameroon,cameroon_y2020
OQ521200.1,2020-12-07,Cameroon,cameroon_y2020
OQ520885.1,2020-12-21,Cameroon,cameroon_y2020
OQ521176.1,2020-12-21,Cameroon,cameroon_y2020
OQ520932.1,2020-12-29,Cameroon,cameroon_y2020
OQ520995.1,2020-12-29,Cameroon,cameroon_y2020
OQ520918.1,2020-12-29,Cameroon,cameroon_y2020
OQ520992.1,2020-12-30,Cameroon,cameroon_y2020
