name,date,country,epidemic_key
BS006506.1,2022-12-01,Japan,japan_y2022
BS015858.1,2022-12-02,Japan,japan_y2022
BS010385.1,2022-12-02,Japan,japan_y2022
BS010384.1,2022-12-02,Japan,japan_y2022
BS010386.1,2022-12-02,Japan,japan_y2022
LC749810.1,2022-12-02,Japan,japan_y2022
LC745968.1,2022-12-02,Japan,japan_y2022
LC745972.1,2022-12-02,Japan,japan_y2022
BS006532.1,2022-12-02,Japan,japan_y2022
BS006562.1,2022-12-02,Japan,japan_y2022
BS006563.1,2022-12-02,Japan,japan_y2022
BS015859.1,2022-12-03,Japan,japan_y2022
BS006533.1,2022-12-03,Japan,japan_y2022
BS006537.1,2022-12-03,Japan,japan_y2022
BS006539.1,2022-12-03,Japan,japan_y2022
BS006538.1,2022-12-03,Japan,japan_y2022
BS006535.1,2022-12-03,Japan,japan_y2022
BS006536.1,2022-12-03,Japan,japan_y2022
BS006534.1,2022-12-03,Japan,japan_y2022
BS006564.1,2022-12-03,Japan,japan_y2022
BS006567.1,2022-12-03,Japan,japan_y2022
BS015860.1,2022-12-04,Japan,japan_y2022
OQ789260.1,2022-12-04,Japan,japan_y2022
LC745978.1,2022-12-04,Japan,japan_y2022
BS006540.1,2022-12-04,Japan,japan_y2022
BS006541.1,2022-12-04,Japan,japan_y2022
BS006550.1,2022-12-04,Japan,japan_y2022
BS006551.1,2022-12-04,Japan,japan_y2022
BS006553.1,2022-12-04,Japan,japan_y2022
BS006552.1,2022-12-04,Japan,japan_y2022
BS006565.1,2022-12-04,Japan,japan_y2022
BS006554.1,2022-12-04,Japan,japan_y2022
BS015862.1,2022-12-05,Japan,japan_y2022
BS015861.1,2022-12-05,Japan,japan_y2022
BS015864.1,2022-12-05,Japan,japan_y2022
BS015863.1,2022-12-05,Japan,japan_y2022
BS010388.1,2022-12-05,Japan,japan_y2022
BS010387.1,2022-12-05,Japan,japan_y2022
BS006542.1,2022-12-05,Japan,japan_y2022
BS006544.1,2022-12-05,Japan,japan_y2022
BS006543.1,2022-12-05,Japan,japan_y2022
BS006545.1,2022-12-05,Japan,japan_y2022
BS006547.1,2022-12-05,Japan,japan_y2022
BS006546.1,2022-12-05,Japan,japan_y2022
BS006549.1,2022-12-05,Japan,japan_y2022
BS006548.1,2022-12-05,Japan,japan_y2022
BS006555.1,2022-12-05,Japan,japan_y2022
BS006558.1,2022-12-05,Japan,japan_y2022
BS006556.1,2022-12-05,Japan,japan_y2022
BS006557.1,2022-12-05,Japan,japan_y2022
BS006566.1,2022-12-05,Japan,japan_y2022
BS006568.1,2022-12-05,Japan,japan_y2022
BS006575.1,2022-12-05,Japan,japan_y2022
BS006576.1,2022-12-05,Japan,japan_y2022
BS006578.1,2022-12-05,Japan,japan_y2022
BS006577.1,2022-12-05,Japan,japan_y2022
BS006581.1,2022-12-05,Japan,japan_y2022
BS006579.1,2022-12-05,Japan,japan_y2022
BS006583.1,2022-12-05,Japan,japan_y2022
BS006580.1,2022-12-05,Japan,japan_y2022
BS010389.1,2022-12-06,Japan,japan_y2022
BS010390.1,2022-12-06,Japan,japan_y2022
BS010392.1,2022-12-06,Japan,japan_y2022
BS010391.1,2022-12-06,Japan,japan_y2022
OQ787701.1,2022-12-06,Japan,japan_y2022
OQ787703.1,2022-12-06,Japan,japan_y2022
LC745975.1,2022-12-06,Japan,japan_y2022
BS006571.1,2022-12-06,Japan,japan_y2022
BS006570.1,2022-12-06,Japan,japan_y2022
BS006572.1,2022-12-06,Japan,japan_y2022
BS006574.1,2022-12-06,Japan,japan_y2022
BS006585.1,2022-12-06,Japan,japan_y2022
BS006584.1,2022-12-06,Japan,japan_y2022
BS006586.1,2022-12-06,Japan,japan_y2022
BS006588.1,2022-12-06,Japan,japan_y2022
BS006587.1,2022-12-06,Japan,japan_y2022
BS006589.1,2022-12-06,Japan,japan_y2022
BS006621.1,2022-12-06,Japan,japan_y2022
BS006636.1,2022-12-06,Japan,japan_y2022
BS006635.1,2022-12-06,Japan,japan_y2022
BS006519.1,2022-12-06,Japan,japan_y2022
BS015865.1,2022-12-07,Japan,japan_y2022
BS015866.1,2022-12-07,Japan,japan_y2022
BS010393.1,2022-12-07,Japan,japan_y2022
BS010395.1,2022-12-07,Japan,japan_y2022
BS010394.1,2022-12-07,Japan,japan_y2022
BS010399.1,2022-12-07,Japan,japan_y2022
BS010398.1,2022-12-07,Japan,japan_y2022
BS010397.1,2022-12-07,Japan,japan_y2022
BS010396.1,2022-12-07,Japan,japan_y2022
LC745980.1,2022-12-07,Japan,japan_y2022
LC745977.1,2022-12-07,Japan,japan_y2022
BS006582.1,2022-12-07,Japan,japan_y2022
BS006591.1,2022-12-07,Japan,japan_y2022
BS006590.1,2022-12-07,Japan,japan_y2022
BS006622.1,2022-12-07,Japan,japan_y2022
BS006623.1,2022-12-07,Japan,japan_y2022
BS006625.1,2022-12-07,Japan,japan_y2022
BS006624.1,2022-12-07,Japan,japan_y2022
BS006626.1,2022-12-07,Japan,japan_y2022
BS006627.1,2022-12-07,Japan,japan_y2022
BS006628.1,2022-12-07,Japan,japan_y2022
BS006637.1,2022-12-07,Japan,japan_y2022
BS006641.1,2022-12-07,Japan,japan_y2022
BS006639.1,2022-12-07,Japan,japan_y2022
BS006638.1,2022-12-07,Japan,japan_y2022
BS006640.1,2022-12-07,Japan,japan_y2022
BS015867.1,2022-12-08,Japan,japan_y2022
BS015871.1,2022-12-08,Japan,japan_y2022
BS015870.1,2022-12-08,Japan,japan_y2022
BS015869.1,2022-12-08,Japan,japan_y2022
BS015868.1,2022-12-08,Japan,japan_y2022
BS010400.1,2022-12-08,Japan,japan_y2022
BS010401.1,2022-12-08,Japan,japan_y2022
BS010403.1,2022-12-08,Japan,japan_y2022
BS010402.1,2022-12-08,Japan,japan_y2022
BS010404.1,2022-12-08,Japan,japan_y2022
BS010407.1,2022-12-08,Japan,japan_y2022
BS010406.1,2022-12-08,Japan,japan_y2022
BS010405.1,2022-12-08,Japan,japan_y2022
OQ804217.1,2022-12-08,Japan,japan_y2022
BS006629.1,2022-12-08,Japan,japan_y2022
BS006631.1,2022-12-08,Japan,japan_y2022
BS006630.1,2022-12-08,Japan,japan_y2022
BS006642.1,2022-12-08,Japan,japan_y2022
BS006633.1,2022-12-08,Japan,japan_y2022
BS006644.1,2022-12-08,Japan,japan_y2022
BS006632.1,2022-12-08,Japan,japan_y2022
BS006645.1,2022-12-08,Japan,japan_y2022
BS006650.1,2022-12-08,Japan,japan_y2022
BS006649.1,2022-12-08,Japan,japan_y2022
BS006646.1,2022-12-08,Japan,japan_y2022
BS006647.1,2022-12-08,Japan,japan_y2022
BS006648.1,2022-12-08,Japan,japan_y2022
BS006634.1,2022-12-08,Japan,japan_y2022
BS006643.1,2022-12-08,Japan,japan_y2022
BS006668.1,2022-12-08,Japan,japan_y2022
BS006669.1,2022-12-08,Japan,japan_y2022
BS006671.1,2022-12-08,Japan,japan_y2022
BS006670.1,2022-12-08,Japan,japan_y2022
BS015872.1,2022-12-09,Japan,japan_y2022
BS010409.1,2022-12-09,Japan,japan_y2022
BS010410.1,2022-12-09,Japan,japan_y2022
BS010408.1,2022-12-09,Japan,japan_y2022
BS010412.1,2022-12-09,Japan,japan_y2022
BS010413.1,2022-12-09,Japan,japan_y2022
BS010411.1,2022-12-09,Japan,japan_y2022
OQ787689.1,2022-12-09,Japan,japan_y2022
LC745969.1,2022-12-09,Japan,japan_y2022
BS006654.1,2022-12-09,Japan,japan_y2022
BS006653.1,2022-12-09,Japan,japan_y2022
BS006672.1,2022-12-09,Japan,japan_y2022
BS006673.1,2022-12-09,Japan,japan_y2022
BS006515.1,2022-12-09,Japan,japan_y2022
BS015873.1,2022-12-10,Japan,japan_y2022
BS010414.1,2022-12-10,Japan,japan_y2022
BS010415.1,2022-12-10,Japan,japan_y2022
BS010417.1,2022-12-10,Japan,japan_y2022
BS010418.1,2022-12-10,Japan,japan_y2022
BS010416.1,2022-12-10,Japan,japan_y2022
LC745976.1,2022-12-10,Japan,japan_y2022
BS006656.1,2022-12-10,Japan,japan_y2022
BS006674.1,2022-12-10,Japan,japan_y2022
BS006516.1,2022-12-10,Japan,japan_y2022
BS010423.1,2022-12-11,Japan,japan_y2022
BS010419.1,2022-12-11,Japan,japan_y2022
BS010420.1,2022-12-11,Japan,japan_y2022
BS010422.1,2022-12-11,Japan,japan_y2022
BS010421.1,2022-12-11,Japan,japan_y2022
BS006761.1,2022-12-11,Japan,japan_y2022
BS006762.1,2022-12-11,Japan,japan_y2022
BS006660.1,2022-12-11,Japan,japan_y2022
BS006661.1,2022-12-11,Japan,japan_y2022
BS006657.1,2022-12-11,Japan,japan_y2022
BS006662.1,2022-12-11,Japan,japan_y2022
BS006663.1,2022-12-11,Japan,japan_y2022
BS006676.1,2022-12-11,Japan,japan_y2022
BS006675.1,2022-12-11,Japan,japan_y2022
BS015874.1,2022-12-12,Japan,japan_y2022
BS015875.1,2022-12-12,Japan,japan_y2022
BS010427.1,2022-12-12,Japan,japan_y2022
BS010425.1,2022-12-12,Japan,japan_y2022
BS010424.1,2022-12-12,Japan,japan_y2022
BS010429.1,2022-12-12,Japan,japan_y2022
BS010428.1,2022-12-12,Japan,japan_y2022
BS010430.1,2022-12-12,Japan,japan_y2022
BS010426.1,2022-12-12,Japan,japan_y2022
OQ787691.1,2022-12-12,Japan,japan_y2022
OQ787684.1,2022-12-12,Japan,japan_y2022
OQ569365.1,2022-12-12,Japan,japan_y2022
LC745981.1,2022-12-12,Japan,japan_y2022
LC745985.1,2022-12-12,Japan,japan_y2022
