name,date,country,epidemic_key
ON439608.1,2021-08-13,France,france_y2021
ON439615.1,2021-08-13,France,france_y2021
ON439618.1,2021-08-13,France,france_y2021
ON439627.1,2021-08-13,France,france_y2021
ON439616.1,2021-08-13,France,france_y2021
ON439625.1,2021-08-13,France,france_y2021
ON439629.1,2021-08-13,France,france_y2021
ON439626.1,2021-08-13,France,france_y2021
ON439620.1,2021-08-13,France,france_y2021
ON439622.1,2021-08-13,France,france_y2021
ON439619.1,2021-08-13,France,france_y2021
ON439621.1,2021-08-13,France,france_y2021
ON439632.1,2021-08-13,France,france_y2021
ON439624.1,2021-08-13,France,france_y2021
ON439630.1,2021-08-13,France,france_y2021
ON439628.1,2021-08-13,France,france_y2021
ON439633.1,2021-08-13,France,france_y2021
ON439607.1,2021-08-13,France,france_y2021
ON439636.1,2021-08-13,France,france_y2021
ON439639.1,2021-08-13,France,france_y2021
ON439638.1,2021-08-13,France,france_y2021
ON439634.1,2021-08-13,France,france_y2021
ON439637.1,2021-08-13,France,france_y2021
ON439644.1,2021-08-13,France,france_y2021
ON439642.1,2021-08-13,France,france_y2021
ON439643.1,2021-08-13,France,france_y2021
ON439648.1,2021-08-13,France,france_y2021
ON439640.1,2021-08-13,France,france_y2021
ON439645.1,2021-08-13,France,france_y2021
ON439647.1,2021-08-13,France,france_y2021
ON439646.1,2021-08-13,France,france_y2021
ON439649.1,2021-08-13,France,france_y2021
ON439655.1,2021-08-13,France,france_y2021
ON439654.1,2021-08-13,France,france_y2021
ON439662.1,2021-08-13,France,france_y2021
ON439659.1,2021-08-13,France,france_y2021
ON439656.1,2021-08-13,France,france_y2021
ON439652.1,2021-08-13,France,france_y2021
ON439650.1,2021-08-13,France,france_y2021
ON439657.1,2021-08-13,France,france_y2021
ON439665.1,2021-08-13,France,france_y2021
ON439660.1,2021-08-13,France,france_y2021
ON439653.1,2021-08-13,France,france_y2021
ON439666.1,2021-08-13,France,france_y2021
ON439668.1,2021-08-13,France,france_y2021
ON439671.1,2021-08-13,France,france_y2021
ON439669.1,2021-08-13,France,france_y2021
ON439674.1,2021-08-13,France,france_y2021
ON439672.1,2021-08-13,France,france_y2021
ON439673.1,2021-08-13,France,france_y2021
ON439675.1,2021-08-13,France,france_y2021
ON439677.1,2021-08-13,France,france_y2021
ON439676.1,2021-08-13,France,france_y2021
ON439678.1,2021-08-13,France,france_y2021
ON439684.1,2021-08-13,France,france_y2021
ON439683.1,2021-08-13,France,france_y2021
ON439679.1,2021-08-13,France,france_y2021
ON439681.1,2021-08-13,France,france_y2021
ON439680.1,2021-08-13,France,france_y2021
ON439685.1,2021-08-13,France,france_y2021
ON439670.1,2021-08-13,France,france_y2021
ON439878.1,2021-08-13,France,france_y2021
ON439877.1,2021-08-13,France,france_y2021
ON439879.1,2021-08-13,France,france_y2021
ON439882.1,2021-08-13,France,france_y2021
ON289314.1,2021-08-13,France,france_y2021
ON291248.1,2021-08-13,France,france_y2021
ON291254.1,2021-08-13,France,france_y2021
ON291252.1,2021-08-13,France,france_y2021
ON291251.1,2021-08-13,France,france_y2021
ON291253.1,2021-08-13,France,france_y2021
ON291256.1,2021-08-13,France,france_y2021
ON291258.1,2021-08-13,France,france_y2021
ON291257.1,2021-08-13,France,france_y2021
ON291255.1,2021-08-13,France,france_y2021
ON291260.1,2021-08-13,France,france_y2021
ON291259.1,2021-08-13,France,france_y2021
ON291261.1,2021-08-13,France,france_y2021
ON291263.1,2021-08-13,France,france_y2021
ON291262.1,2021-08-13,France,france_y2021
ON291264.1,2021-08-13,France,france_y2021
ON291249.1,2021-08-13,France,france_y2021
ON291269.1,2021-08-13,France,france_y2021
ON291268.1,2021-08-13,France,france_y2021
ON291265.1,2021-08-13,France,france_y2021
ON291267.1,2021-08-13,France,france_y2021
ON291271.1,2021-08-13,France,france_y2021
ON291273.1,2021-08-13,France,france_y2021
ON291272.1,2021-08-13,France,france_y2021
ON291270.1,2021-08-13,France,france_y2021
ON291280.1,2021-08-13,France,france_y2021
ON291279.1,2021-08-13,France,france_y2021
ON291274.1,2021-08-13,France,france_y2021
ON291276.1,2021-08-13,France,france_y2021
ON291277.1,2021-08-13,France,france_y2021
ON291281.1,2021-08-13,France,france_y2021
ON291341.1,2021-08-13,France,france_y2021
ON291342.1,2021-08-13,France,france_y2021
ON291345.1,2021-08-13,France,france_y2021
ON291344.1,2021-08-13,France,france_y2021
ON291347.1,2021-08-13,France,france_y2021
PQ979904.1,2021-08-14,France,france_y2021
ON291285.1,2021-08-14,France,france_y2021
ON291284.1,2021-08-14,France,france_y2021
ON291286.1,2021-08-14,France,france_y2021
ON291292.1,2021-08-14,France,france_y2021
ON291291.1,2021-08-14,France,france_y2021
ON291287.1,2021-08-14,France,france_y2021
ON291289.1,2021-08-14,France,france_y2021
ON291349.1,2021-08-14,France,france_y2021
PQ979914.1,2021-08-15,France,france_y2021
PQ979912.1,2021-08-15,France,france_y2021
PQ979919.1,2021-08-15,France,france_y2021
PQ980730.1,2021-08-15,France,france_y2021
PQ980875.1,2021-08-15,France,france_y2021
OR322716.1,2021-08-XX,France,france_y2021
OR322734.1,2021-08-XX,France,france_y2021
OR322992.1,2021-08-XX,France,france_y2021
OR322988.1,2021-08-XX,France,france_y2021
OR323007.1,2021-08-XX,France,france_y2021
OR323008.1,2021-08-XX,France,france_y2021
OR323009.1,2021-08-XX,France,france_y2021
OR322997.1,2021-08-XX,France,france_y2021
OR323010.1,2021-08-XX,France,france_y2021
OR322990.1,2021-08-XX,France,france_y2021
OR322991.1,2021-08-XX,France,france_y2021
OR322993.1,2021-08-XX,France,france_y2021
OR322986.1,2021-08-XX,France,france_y2021
OR323011.1,2021-08-XX,France,france_y2021
OR323006.1,2021-08-XX,France,france_y2021
OR322989.1,2021-08-XX,France,france_y2021
OR294564.1,2021-08-XX,France,france_y2021
OR272619.1,2021-08-XX,France,france_y2021
OR272678.1,2021-08-XX,France,france_y2021
OR272973.1,2021-08-XX,France,france_y2021
OR273466.1,2021-08-XX,France,france_y2021
OR273592.1,2021-08-XX,France,france_y2021
OR273739.1,2021-08-XX,France,france_y2021
OR273993.1,2021-08-XX,France,france_y2021
OR274115.1,2021-08-XX,France,france_y2021
OR275262.1,2021-08-XX,France,france_y2021
OR275279.1,2021-08-XX,France,france_y2021
OR275270.1,2021-08-XX,France,france_y2021
OR276481.1,2021-08-XX,France,france_y2021
OR276581.1,2021-08-XX,France,france_y2021
OR276653.1,2021-08-XX,France,france_y2021
OR277391.1,2021-08-XX,France,france_y2021
OR277526.1,2021-08-XX,France,france_y2021
OR277597.1,2021-08-XX,France,france_y2021
OR277806.1,2021-08-XX,France,france_y2021
OR278174.1,2021-08-XX,France,france_y2021
OR278175.1,2021-08-XX,France,france_y2021
OR278211.1,2021-08-XX,France,france_y2021
OR278391.1,2021-08-XX,France,france_y2021
OR278592.1,2021-08-XX,France,france_y2021
OR279596.1,2021-08-XX,France,france_y2021
OR279796.1,2021-08-XX,France,france_y2021
OR279800.1,2021-08-XX,France,france_y2021
OR279977.1,2021-08-XX,France,france_y2021
OR280590.1,2021-08-XX,France,france_y2021
OR281433.1,2021-08-XX,France,france_y2021
OR282035.1,2021-08-XX,France,france_y2021
OR282142.1,2021-08-XX,France,france_y2021
OQ895917.1,2021-08-XX,France,france_y2021
OQ895920.1,2021-08-XX,France,france_y2021
OQ895919.1,2021-08-XX,France,france_y2021
OQ895918.1,2021-08-XX,France,france_y2021
OQ895915.1,2021-08-XX,France,france_y2021
OQ895925.1,2021-08-XX,France,france_y2021
OQ895924.1,2021-08-XX,France,france_y2021
OQ895922.1,2021-08-XX,France,france_y2021
OQ895926.1,2021-08-XX,France,france_y2021
OQ895927.1,2021-08-XX,France,france_y2021
OQ896652.1,2021-08-XX,France,france_y2021
OQ896643.1,2021-08-XX,France,france_y2021
OQ896644.1,2021-08-XX,France,france_y2021
OQ896649.1,2021-08-XX,France,france_y2021
OQ896648.1,2021-08-XX,France,france_y2021
OQ896646.1,2021-08-XX,France,france_y2021
OQ896647.1,2021-08-XX,France,france_y2021
OQ896645.1,2021-08-XX,France,france_y2021
OQ896653.1,2021-08-XX,France,france_y2021
OQ896660.1,2021-08-XX,France,france_y2021
OQ896650.1,2021-08-XX,France,france_y2021
OQ896656.1,2021-08-XX,France,france_y2021
OQ896651.1,2021-08-XX,France,france_y2021
OQ896654.1,2021-08-XX,France,france_y2021
OQ896658.1,2021-08-XX,France,france_y2021
OQ896661.1,2021-08-XX,France,france_y2021
OQ896667.1,2021-08-XX,France,france_y2021
OQ896662.1,2021-08-XX,France,france_y2021
OQ896663.1,2021-08-XX,France,france_y2021
OQ896664.1,2021-08-XX,France,france_y2021
OQ896669.1,2021-08-XX,France,france_y2021
OQ896670.1,2021-08-XX,France,france_y2021
OQ896668.1,2021-08-XX,France,france_y2021
OQ896673.1,2021-08-XX,France,france_y2021
OQ896676.1,2021-08-XX,France,france_y2021
OQ896680.1,2021-08-XX,France,france_y2021
OQ896671.1,2021-08-XX,France,france_y2021
OQ896681.1,2021-08-XX,France,france_y2021
OQ896678.1,2021-08-XX,France,france_y2021
OQ896675.1,2021-08-XX,France,france_y2021
OQ896672.1,2021-08-XX,France,france_y2021
OQ896687.1,2021-08-XX,France,france_y2021
OQ896679.1,2021-08-XX,France,france_y2021
OQ896685.1,2021-08-XX,France,france_y2021
OQ896686.1,2021-08-XX,France,france_y2021
OQ896684.1,2021-08-XX,France,france_y2021
OQ896688.1,2021-08-XX,France,france_y2021
OQ896683.1,2021-08-XX,France,france_y2021
OQ896691.1,2021-08-XX,France,france_y2021
OQ896682.1,2021-08-XX,France,france_y2021
OQ896695.1,2021-08-XX,France,france_y2021
OQ896689.1,2021-08-XX,France,france_y2021
OQ896693.1,2021-08-XX,France,france_y2021
OQ896694.1,2021-08-XX,France,france_y2021
OQ896692.1,2021-08-XX,France,france_y2021
OQ896704.1,2021-08-XX,France,france_y2021
OQ896698.1,2021-08-XX,France,france_y2021
OQ896696.1,2021-08-XX,France,france_y2021
OQ896699.1,2021-08-XX,France,france_y2021
OQ896700.1,2021-08-XX,France,france_y2021
OQ896701.1,2021-08-XX,France,france_y2021
OQ896702.1,2021-08-XX,France,france_y2021
OQ896703.1,2021-08-XX,France,france_y2021
OQ896665.1,2021-08-XX,France,france_y2021
OQ896710.1,2021-08-XX,France,france_y2021
OQ896709.1,2021-08-XX,France,france_y2021
OQ896706.1,2021-08-XX,France,france_y2021
OQ896708.1,2021-08-XX,France,france_y2021
OQ896705.1,2021-08-XX,France,france_y2021
OQ896715.1,2021-08-XX,France,france_y2021
OQ896713.1,2021-08-XX,France,france_y2021
