name,date,country,epidemic_key
OM692350.1,2021-02-24,South Korea,south_korea_y2021
OL966993.1,2021-XX-XX,South Korea,south_korea_y2021
OL966992.1,2021-XX-XX,South Korea,south_korea_y2021
OL966962.1,2021-XX-XX,South Korea,south_korea_y2021
OL966996.1,2021-XX-XX,South Korea,south_korea_y2021
OL966995.1,2021-XX-XX,South Korea,south_korea_y2021
OL966994.1,2021-XX-XX,South Korea,south_korea_y2021
OL966997.1,2021-XX-XX,South Korea,south_korea_y2021
OL958607.1,2021-XX-XX,South Korea,south_korea_y2021
OL958606.1,2021-XX-XX,South Korea,south_korea_y2021
PP915627.1,2021-09-19,South Korea,south_korea_y2021
ON797335.1,2021-11-24,South Korea,south_korea_y2021
ON797342.1,2021-11-28,South Korea,south_korea_y2021
ON797343.1,2021-11-30,South Korea,south_korea_y2021
ON797344.1,2021-11-30,South Korea,south_korea_y2021
ON797345.1,2021-12-01,South Korea,south_korea_y2021
ON797346.1,2021-12-02,South Korea,south_korea_y2021
ON797347.1,2021-12-03,South Korea,south_korea_y2021
ON797336.1,2021-12-04,South Korea,south_korea_y2021
ON797337.1,2021-12-04,South Korea,south_korea_y2021
ON797349.1,2021-12-04,South Korea,south_korea_y2021
ON797338.1,2021-12-06,South Korea,south_korea_y2021
ON797339.1,2021-12-07,South Korea,south_korea_y2021
ON797340.1,2021-12-07,South Korea,south_korea_y2021
ON797341.1,2021-12-07,South Korea,south_korea_y2021
