name,date,country,epidemic_key
OK041128.1,2020-01-29,United Kingdom,united_kingdom_y2020
OK041134.1,2020-01-29,United Kingdom,united_kingdom_y2020
OK041133.1,2020-01-29,United Kingdom,united_kingdom_y2020
OK041132.1,2020-01-29,United Kingdom,united_kingdom_y2020
OK041131.1,2020-01-29,United Kingdom,united_kingdom_y2020
OK041127.1,2020-01-29,United Kingdom,united_kingdom_y2020
OK041130.1,2020-01-29,United Kingdom,united_kingdom_y2020
OK041129.1,2020-01-29,United Kingdom,united_kingdom_y2020
MW059036.1,2020-01-29,United Kingdom,united_kingdom_y2020
MT873892.1,2020-03-18,United Kingdom,united_kingdom_y2020
OL989057.1,2020-03-19,United Kingdom,united_kingdom_y2020
OL989059.1,2020-03-19,United Kingdom,united_kingdom_y2020
OP777407.1,2020-03-22,United Kingdom,united_kingdom_y2020
PQ461239.1,2020-03-23,United Kingdom,united_kingdom_y2020
OP777347.1,2020-03-24,United Kingdom,united_kingdom_y2020
MT882022.1,2020-03-27,United Kingdom,united_kingdom_y2020
MW255832.1,2020-03-29,United Kingdom,united_kingdom_y2020
OP777352.1,2020-03-31,United Kingdom,united_kingdom_y2020
OP777357.1,2020-04-02,United Kingdom,united_kingdom_y2020
OP777356.1,2020-04-02,United Kingdom,united_kingdom_y2020
OP777355.1,2020-04-02,United Kingdom,united_kingdom_y2020
PQ460051.1,2020-04-07,United Kingdom,united_kingdom_y2020
PQ460052.1,2020-04-09,United Kingdom,united_kingdom_y2020
OP777368.1,2020-04-09,United Kingdom,united_kingdom_y2020
OP777369.1,2020-04-09,United Kingdom,united_kingdom_y2020
OP777363.1,2020-04-09,United Kingdom,united_kingdom_y2020
OP777367.1,2020-04-09,United Kingdom,united_kingdom_y2020
OP777366.1,2020-04-09,United Kingdom,united_kingdom_y2020
OP777371.1,2020-04-11,United Kingdom,united_kingdom_y2020
MT906650.1,2020-04-11,United Kingdom,united_kingdom_y2020
OP777372.1,2020-04-12,United Kingdom,united_kingdom_y2020
OP777373.1,2020-04-16,United Kingdom,united_kingdom_y2020
OP777374.1,2020-04-17,United Kingdom,united_kingdom_y2020
OP777376.1,2020-04-17,United Kingdom,united_kingdom_y2020
OP777383.1,2020-04-22,United Kingdom,united_kingdom_y2020
OP777384.1,2020-04-22,United Kingdom,united_kingdom_y2020
OP777386.1,2020-04-26,United Kingdom,united_kingdom_y2020
PV367225.1,2020-04-27,United Kingdom,united_kingdom_y2020
OP777387.1,2020-04-27,United Kingdom,united_kingdom_y2020
OP777391.1,2020-04-28,United Kingdom,united_kingdom_y2020
OP777389.1,2020-04-28,United Kingdom,united_kingdom_y2020
OP777392.1,2020-04-28,United Kingdom,united_kingdom_y2020
OP777394.1,2020-04-28,United Kingdom,united_kingdom_y2020
OP777396.1,2020-04-30,United Kingdom,united_kingdom_y2020
MW041156.1,2020-05-01,United Kingdom,united_kingdom_y2020
OP777397.1,2020-05-06,United Kingdom,united_kingdom_y2020
OP777398.1,2020-05-11,United Kingdom,united_kingdom_y2020
OP777401.1,2020-05-11,United Kingdom,united_kingdom_y2020
OP777400.1,2020-05-11,United Kingdom,united_kingdom_y2020
OP777403.1,2020-05-14,United Kingdom,united_kingdom_y2020
OP777404.1,2020-05-27,United Kingdom,united_kingdom_y2020
MT906649.1,2020-06-18,United Kingdom,united_kingdom_y2020
OM294022.1,2020-07-15,United Kingdom,united_kingdom_y2020
ON911332.1,2020-10-13,United Kingdom,united_kingdom_y2020
PQ460057.1,2020-10-22,United Kingdom,united_kingdom_y2020
PQ460058.1,2020-10-23,United Kingdom,united_kingdom_y2020
PQ460060.1,2020-10-28,United Kingdom,united_kingdom_y2020
PQ460061.1,2020-10-29,United Kingdom,united_kingdom_y2020
PQ460062.1,2020-11-03,United Kingdom,united_kingdom_y2020
PQ460063.1,2020-11-03,United Kingdom,united_kingdom_y2020
PQ460065.1,2020-11-06,United Kingdom,united_kingdom_y2020
PQ460066.1,2020-11-08,United Kingdom,united_kingdom_y2020
PQ460067.1,2020-11-09,United Kingdom,united_kingdom_y2020
OQ847681.1,2020-11-11,United Kingdom,united_kingdom_y2020
PQ460068.1,2020-11-14,United Kingdom,united_kingdom_y2020
MZ376737.1,2020-11-24,United Kingdom,united_kingdom_y2020
PQ460079.1,2020-12-18,United Kingdom,united_kingdom_y2020
PQ460080.1,2020-12-24,United Kingdom,united_kingdom_y2020
