name,date,country,epidemic_key
OR323821.1,2022-02-XX,France,france_y2022
OR323819.1,2022-02-XX,France,france_y2022
OR323812.1,2022-02-XX,France,france_y2022
OR323826.1,2022-02-XX,France,france_y2022
OR323706.1,2022-02-XX,France,france_y2022
OR323975.1,2022-02-XX,France,france_y2022
OR323986.1,2022-02-XX,France,france_y2022
OR323996.1,2022-02-XX,France,france_y2022
OR323993.1,2022-02-XX,France,france_y2022
OR324001.1,2022-02-XX,France,france_y2022
OR323998.1,2022-02-XX,France,france_y2022
OR324013.1,2022-02-XX,France,france_y2022
OR324011.1,2022-02-XX,France,france_y2022
OR324014.1,2022-02-XX,France,france_y2022
OR324010.1,2022-02-XX,France,france_y2022
OR324015.1,2022-02-XX,France,france_y2022
OR324017.1,2022-02-XX,France,france_y2022
OR324020.1,2022-02-XX,France,france_y2022
OR324018.1,2022-02-XX,France,france_y2022
OR324030.1,2022-02-XX,France,france_y2022
OR324032.1,2022-02-XX,France,france_y2022
OR324022.1,2022-02-XX,France,france_y2022
OR324024.1,2022-02-XX,France,france_y2022
OR324023.1,2022-02-XX,France,france_y2022
OR324025.1,2022-02-XX,France,france_y2022
OR324027.1,2022-02-XX,France,france_y2022
OR324035.1,2022-02-XX,France,france_y2022
OR324028.1,2022-02-XX,France,france_y2022
OR324021.1,2022-02-XX,France,france_y2022
OR324031.1,2022-02-XX,France,france_y2022
OR324037.1,2022-02-XX,France,france_y2022
OR324042.1,2022-02-XX,France,france_y2022
OR324038.1,2022-02-XX,France,france_y2022
OR324039.1,2022-02-XX,France,france_y2022
OR324036.1,2022-02-XX,France,france_y2022
OR324045.1,2022-02-XX,France,france_y2022
OR324048.1,2022-02-XX,France,france_y2022
OR324060.1,2022-02-XX,France,france_y2022
OR324057.1,2022-02-XX,France,france_y2022
OR324054.1,2022-02-XX,France,france_y2022
OR324056.1,2022-02-XX,France,france_y2022
OR324053.1,2022-02-XX,France,france_y2022
OR324065.1,2022-02-XX,France,france_y2022
OR324050.1,2022-02-XX,France,france_y2022
OR324059.1,2022-02-XX,France,france_y2022
OR324049.1,2022-02-XX,France,france_y2022
OR324052.1,2022-02-XX,France,france_y2022
OR272579.1,2022-02-XX,France,france_y2022
OR272595.1,2022-02-XX,France,france_y2022
OR272800.1,2022-02-XX,France,france_y2022
OR272728.1,2022-02-XX,France,france_y2022
OR272889.1,2022-02-XX,France,france_y2022
OR272866.1,2022-02-XX,France,france_y2022
OR272897.1,2022-02-XX,France,france_y2022
OR272939.1,2022-02-XX,France,france_y2022
OR272972.1,2022-02-XX,France,france_y2022
OR272988.1,2022-02-XX,France,france_y2022
OR272990.1,2022-02-XX,France,france_y2022
OR273106.1,2022-02-XX,France,france_y2022
OR273121.1,2022-02-XX,France,france_y2022
OR273138.1,2022-02-XX,France,france_y2022
OR273143.1,2022-02-XX,France,france_y2022
OR273211.1,2022-02-XX,France,france_y2022
OR273343.1,2022-02-XX,France,france_y2022
