name,date,country,epidemic_key
PP522302.1,2022-01-02,South Africa,south_africa_y2022
PP522013.1,2022-01-03,South Africa,south_africa_y2022
PP522394.1,2022-01-10,South Africa,south_africa_y2022
PP522010.1,2022-01-11,South Africa,south_africa_y2022
PP522341.1,2022-01-11,South Africa,south_africa_y2022
PP521926.1,2022-01-13,South Africa,south_africa_y2022
PP522345.1,2022-01-13,South Africa,south_africa_y2022
PP521884.1,2022-01-14,South Africa,south_africa_y2022
OM725300.1,2022-01-14,South Africa,south_africa_y2022
PP521862.1,2022-01-15,South Africa,south_africa_y2022
OM773207.1,2022-01-15,South Africa,south_africa_y2022
PP522391.1,2022-01-16,South Africa,south_africa_y2022
PP521844.1,2022-01-18,South Africa,south_africa_y2022
PP521866.1,2022-01-18,South Africa,south_africa_y2022
OM773202.1,2022-01-18,South Africa,south_africa_y2022
OM773465.1,2022-01-18,South Africa,south_africa_y2022
PP521549.1,2022-01-19,South Africa,south_africa_y2022
PP521842.1,2022-01-19,South Africa,south_africa_y2022
PP521889.1,2022-01-19,South Africa,south_africa_y2022
OM773467.1,2022-01-19,South Africa,south_africa_y2022
OM725294.1,2022-01-19,South Africa,south_africa_y2022
OM725295.1,2022-01-19,South Africa,south_africa_y2022
PP521860.1,2022-01-20,South Africa,south_africa_y2022
PP522392.1,2022-01-20,South Africa,south_africa_y2022
OM773210.1,2022-01-20,South Africa,south_africa_y2022
PP522339.1,2022-01-23,South Africa,south_africa_y2022
OM857899.1,2022-01-24,South Africa,south_africa_y2022
OM857842.1,2022-01-24,South Africa,south_africa_y2022
OM857846.1,2022-01-25,South Africa,south_africa_y2022
PP522009.1,2022-01-27,South Africa,south_africa_y2022
ON116570.1,2022-01-31,South Africa,south_africa_y2022
PP522014.1,2022-02-04,South Africa,south_africa_y2022
PP522050.1,2022-02-10,South Africa,south_africa_y2022
ON078351.1,2022-02-14,South Africa,south_africa_y2022
PP522355.1,2022-02-15,South Africa,south_africa_y2022
PP522026.1,2022-02-21,South Africa,south_africa_y2022
ON322643.1,2022-03-03,South Africa,south_africa_y2022
PP522029.1,2022-03-08,South Africa,south_africa_y2022
OQ341824.1,2022-03-11,South Africa,south_africa_y2022
PP522356.1,2022-03-14,South Africa,south_africa_y2022
PP522349.1,2022-03-17,South Africa,south_africa_y2022
PP522067.1,2022-03-21,South Africa,south_africa_y2022
ON324312.1,2022-03-23,South Africa,south_africa_y2022
OP093374.1,2022-03-25,South Africa,south_africa_y2022
ON324344.1,2022-03-25,South Africa,south_africa_y2022
PP521930.1,2022-03-28,South Africa,south_africa_y2022
OR939724.1,2022-03-29,South Africa,south_africa_y2022
PP522280.1,2022-04-07,South Africa,south_africa_y2022
ON647528.1,2022-04-07,South Africa,south_africa_y2022
PP522264.1,2022-04-08,South Africa,south_africa_y2022
ON647509.1,2022-04-09,South Africa,south_africa_y2022
ON647447.1,2022-04-11,South Africa,south_africa_y2022
ON647489.1,2022-04-11,South Africa,south_africa_y2022
ON647508.1,2022-04-11,South Africa,south_africa_y2022
ON647518.1,2022-04-11,South Africa,south_africa_y2022
ON647462.1,2022-04-12,South Africa,south_africa_y2022
ON647507.1,2022-04-12,South Africa,south_africa_y2022
ON647516.1,2022-04-12,South Africa,south_africa_y2022
ON647457.1,2022-04-13,South Africa,south_africa_y2022
ON647449.1,2022-04-13,South Africa,south_africa_y2022
ON647458.1,2022-04-13,South Africa,south_africa_y2022
ON647465.1,2022-04-13,South Africa,south_africa_y2022
ON647463.1,2022-04-13,South Africa,south_africa_y2022
ON647491.1,2022-04-13,South Africa,south_africa_y2022
ON647490.1,2022-04-13,South Africa,south_africa_y2022
ON647495.1,2022-04-13,South Africa,south_africa_y2022
ON647511.1,2022-04-13,South Africa,south_africa_y2022
ON647510.1,2022-04-13,South Africa,south_africa_y2022
ON647504.1,2022-04-13,South Africa,south_africa_y2022
ON647532.1,2022-04-13,South Africa,south_africa_y2022
ON647524.1,2022-04-13,South Africa,south_africa_y2022
ON647501.1,2022-04-14,South Africa,south_africa_y2022
ON647515.1,2022-04-14,South Africa,south_africa_y2022
ON647523.1,2022-04-14,South Africa,south_africa_y2022
PP522021.1,2022-04-19,South Africa,south_africa_y2022
PP522352.1,2022-04-19,South Africa,south_africa_y2022
OP093373.1,2022-04-20,South Africa,south_africa_y2022
ON647577.1,2022-04-21,South Africa,south_africa_y2022
PP521978.1,2022-04-24,South Africa,south_africa_y2022
ON647556.1,2022-04-25,South Africa,south_africa_y2022
ON647590.1,2022-04-25,South Africa,south_africa_y2022
OR939737.1,2022-04-26,South Africa,south_africa_y2022
ON647586.1,2022-04-26,South Africa,south_africa_y2022
ON647585.1,2022-04-28,South Africa,south_africa_y2022
ON647646.1,2022-05-04,South Africa,south_africa_y2022
ON647695.1,2022-05-04,South Africa,south_africa_y2022
OQ341826.1,2022-05-05,South Africa,south_africa_y2022
ON647658.1,2022-05-05,South Africa,south_africa_y2022
PP522271.1,2022-05-06,South Africa,south_africa_y2022
PP522286.1,2022-05-06,South Africa,south_africa_y2022
PP522404.1,2022-05-09,South Africa,south_africa_y2022
OP053394.1,2022-05-09,South Africa,south_africa_y2022
OP053395.1,2022-05-09,South Africa,south_africa_y2022
OP053389.1,2022-05-09,South Africa,south_africa_y2022
OP053406.1,2022-05-09,South Africa,south_africa_y2022
OP053432.1,2022-05-09,South Africa,south_africa_y2022
OP053424.1,2022-05-09,South Africa,south_africa_y2022
OP053423.1,2022-05-09,South Africa,south_africa_y2022
OQ341827.1,2022-05-10,South Africa,south_africa_y2022
OP053400.1,2022-05-10,South Africa,south_africa_y2022
OP053399.1,2022-05-10,South Africa,south_africa_y2022
OP053427.1,2022-05-10,South Africa,south_africa_y2022
PP522032.1,2022-05-11,South Africa,south_africa_y2022
OP053421.1,2022-05-11,South Africa,south_africa_y2022
OP053459.1,2022-05-11,South Africa,south_africa_y2022
OP053460.1,2022-05-11,South Africa,south_africa_y2022
OP053458.1,2022-05-11,South Africa,south_africa_y2022
OP053464.1,2022-05-11,South Africa,south_africa_y2022
PP521977.1,2022-05-12,South Africa,south_africa_y2022
PP522024.1,2022-05-12,South Africa,south_africa_y2022
OP053397.1,2022-05-12,South Africa,south_africa_y2022
OP053419.1,2022-05-12,South Africa,south_africa_y2022
PP522063.1,2022-05-13,South Africa,south_africa_y2022
