name,date,country,epidemic_key
BS002241.1,2021-08-27,Japan,japan_y2021
BS002236.1,2021-08-27,Japan,japan_y2021
BS002237.1,2021-08-27,Japan,japan_y2021
BS002245.1,2021-08-27,Japan,japan_y2021
BS002244.1,2021-08-27,Japan,japan_y2021
BS002243.1,2021-08-27,Japan,japan_y2021
BS002242.1,2021-08-27,Japan,japan_y2021
BS010877.1,2021-08-28,Japan,japan_y2021
BS010878.1,2021-08-28,Japan,japan_y2021
BS010879.1,2021-08-28,Japan,japan_y2021
BS008083.1,2021-08-28,Japan,japan_y2021
BS008082.1,2021-08-28,Japan,japan_y2021
BS008081.1,2021-08-28,Japan,japan_y2021
OM982829.1,2021-08-28,Japan,japan_y2021
OM982828.1,2021-08-28,Japan,japan_y2021
BS001948.1,2021-08-28,Japan,japan_y2021
BS002246.1,2021-08-28,Japan,japan_y2021
BS002247.1,2021-08-28,Japan,japan_y2021
BS002248.1,2021-08-28,Japan,japan_y2021
BS002249.1,2021-08-28,Japan,japan_y2021
BS002250.1,2021-08-28,Japan,japan_y2021
BS002251.1,2021-08-28,Japan,japan_y2021
BS002254.1,2021-08-28,Japan,japan_y2021
BS002253.1,2021-08-28,Japan,japan_y2021
BS002256.1,2021-08-28,Japan,japan_y2021
BS002258.1,2021-08-28,Japan,japan_y2021
BS002257.1,2021-08-28,Japan,japan_y2021
BS002255.1,2021-08-28,Japan,japan_y2021
BS002252.1,2021-08-28,Japan,japan_y2021
BS010881.1,2021-08-29,Japan,japan_y2021
BS010880.1,2021-08-29,Japan,japan_y2021
BS008084.1,2021-08-29,Japan,japan_y2021
BS008085.1,2021-08-29,Japan,japan_y2021
BS008086.1,2021-08-29,Japan,japan_y2021
BS002261.1,2021-08-29,Japan,japan_y2021
BS002262.1,2021-08-29,Japan,japan_y2021
BS002260.1,2021-08-29,Japan,japan_y2021
BS002259.1,2021-08-29,Japan,japan_y2021
BS002263.1,2021-08-29,Japan,japan_y2021
BS008088.1,2021-08-30,Japan,japan_y2021
BS008087.1,2021-08-30,Japan,japan_y2021
BS008091.1,2021-08-30,Japan,japan_y2021
BS008089.1,2021-08-30,Japan,japan_y2021
BS008090.1,2021-08-30,Japan,japan_y2021
OM982830.1,2021-08-30,Japan,japan_y2021
OM368702.1,2021-08-30,Japan,japan_y2021
BS001942.1,2021-08-30,Japan,japan_y2021
BS001941.1,2021-08-30,Japan,japan_y2021
BS001943.1,2021-08-30,Japan,japan_y2021
BS001940.1,2021-08-30,Japan,japan_y2021
BS001945.1,2021-08-30,Japan,japan_y2021
BS001944.1,2021-08-30,Japan,japan_y2021
BS001946.1,2021-08-30,Japan,japan_y2021
BS001951.1,2021-08-30,Japan,japan_y2021
BS001947.1,2021-08-30,Japan,japan_y2021
BS001954.1,2021-08-30,Japan,japan_y2021
BS001955.1,2021-08-30,Japan,japan_y2021
BS001957.1,2021-08-30,Japan,japan_y2021
BS001952.1,2021-08-30,Japan,japan_y2021
BS001956.1,2021-08-30,Japan,japan_y2021
BS001959.1,2021-08-30,Japan,japan_y2021
BS001953.1,2021-08-30,Japan,japan_y2021
BS001960.1,2021-08-30,Japan,japan_y2021
BS001962.1,2021-08-30,Japan,japan_y2021
BS001963.1,2021-08-30,Japan,japan_y2021
BS001961.1,2021-08-30,Japan,japan_y2021
BS001965.1,2021-08-30,Japan,japan_y2021
BS001964.1,2021-08-30,Japan,japan_y2021
BS001958.1,2021-08-30,Japan,japan_y2021
BS002019.1,2021-08-30,Japan,japan_y2021
BS002020.1,2021-08-30,Japan,japan_y2021
BS002136.1,2021-08-30,Japan,japan_y2021
BS002270.1,2021-08-30,Japan,japan_y2021
BS002268.1,2021-08-30,Japan,japan_y2021
