name,date,country,epidemic_key
PP522090.1,2020-07-03,South Africa,south_africa_y2020
PP522218.1,2020-07-03,South Africa,south_africa_y2020
PP522412.1,2020-07-03,South Africa,south_africa_y2020
PP522092.1,2020-07-06,South Africa,south_africa_y2020
PP522091.1,2020-07-06,South Africa,south_africa_y2020
PP522220.1,2020-07-06,South Africa,south_africa_y2020
PP522219.1,2020-07-06,South Africa,south_africa_y2020
PP522093.1,2020-07-07,South Africa,south_africa_y2020
PP518833.1,2020-07-08,South Africa,south_africa_y2020
PP522094.1,2020-07-08,South Africa,south_africa_y2020
PP522152.1,2020-07-08,South Africa,south_africa_y2020
ON322581.1,2020-07-08,South Africa,south_africa_y2020
ON322585.1,2020-07-08,South Africa,south_africa_y2020
ON322584.1,2020-07-08,South Africa,south_africa_y2020
OM739109.1,2020-07-08,South Africa,south_africa_y2020
PP518882.1,2020-07-09,South Africa,south_africa_y2020
OM739110.1,2020-07-09,South Africa,south_africa_y2020
ON322718.1,2020-07-10,South Africa,south_africa_y2020
PP522217.1,2020-07-13,South Africa,south_africa_y2020
PP518883.1,2020-07-21,South Africa,south_africa_y2020
OQ341830.1,2020-07-21,South Africa,south_africa_y2020
OM725370.1,2020-07-21,South Africa,south_africa_y2020
PP522156.1,2020-07-28,South Africa,south_africa_y2020
PP522157.1,2020-07-29,South Africa,south_africa_y2020
PP520432.1,2020-07-30,South Africa,south_africa_y2020
PP522158.1,2020-07-30,South Africa,south_africa_y2020
OM725548.1,2020-07-30,South Africa,south_africa_y2020
PP518828.1,2020-08-03,South Africa,south_africa_y2020
PP519099.1,2020-08-03,South Africa,south_africa_y2020
ON078363.1,2020-08-03,South Africa,south_africa_y2020
OM739076.1,2020-08-03,South Africa,south_africa_y2020
OM739079.1,2020-08-03,South Africa,south_africa_y2020
PP518623.1,2020-08-05,South Africa,south_africa_y2020
PP519594.1,2020-08-05,South Africa,south_africa_y2020
OM739078.1,2020-08-05,South Africa,south_africa_y2020
OM739080.1,2020-08-05,South Africa,south_africa_y2020
PP519134.1,2020-08-06,South Africa,south_africa_y2020
PP519181.1,2020-08-06,South Africa,south_africa_y2020
PP519169.1,2020-08-06,South Africa,south_africa_y2020
PP522161.1,2020-08-06,South Africa,south_africa_y2020
PP522160.1,2020-08-06,South Africa,south_africa_y2020
OM739077.1,2020-08-06,South Africa,south_africa_y2020
OM739081.1,2020-08-06,South Africa,south_africa_y2020
OM739082.1,2020-08-06,South Africa,south_africa_y2020
