name,date,country,epidemic_key
MT007544.1,2020-01-25,Australia,australia_y2020
MT745746.1,2020-01-30,Australia,australia_y2020
MT745747.1,2020-01-30,Australia,australia_y2020
MT745749.1,2020-01-30,Australia,australia_y2020
MT745748.1,2020-01-30,Australia,australia_y2020
MT641646.1,2020-02-21,Australia,australia_y2020
MT641645.1,2020-02-21,Australia,australia_y2020
MT641648.1,2020-02-24,Australia,australia_y2020
MT973391.1,2020-03-05,Australia,australia_y2020
MW192766.1,2020-03-07,Australia,australia_y2020
MT450932.1,2020-03-07,Australia,australia_y2020
MT450935.1,2020-03-08,Australia,australia_y2020
MT450938.1,2020-03-09,Australia,australia_y2020
MT450936.1,2020-03-09,Australia,australia_y2020
MT450941.1,2020-03-10,Australia,australia_y2020
MT450942.1,2020-03-10,Australia,australia_y2020
MT450943.1,2020-03-10,Australia,australia_y2020
MT450944.1,2020-03-10,Australia,australia_y2020
MT450949.1,2020-03-10,Australia,australia_y2020
MT450946.1,2020-03-10,Australia,australia_y2020
MT450950.1,2020-03-10,Australia,australia_y2020
MT450951.1,2020-03-10,Australia,australia_y2020
MT450948.1,2020-03-10,Australia,australia_y2020
MT450955.1,2020-03-11,Australia,australia_y2020
MT450954.1,2020-03-11,Australia,australia_y2020
MT450957.1,2020-03-11,Australia,australia_y2020
MT450960.1,2020-03-11,Australia,australia_y2020
MT450961.1,2020-03-11,Australia,australia_y2020
MT450956.1,2020-03-11,Australia,australia_y2020
MT450965.1,2020-03-12,Australia,australia_y2020
MT450963.1,2020-03-12,Australia,australia_y2020
MT450966.1,2020-03-12,Australia,australia_y2020
MT450962.1,2020-03-12,Australia,australia_y2020
MT450969.1,2020-03-12,Australia,australia_y2020
MT450968.1,2020-03-12,Australia,australia_y2020
MT450970.1,2020-03-12,Australia,australia_y2020
MT450971.1,2020-03-12,Australia,australia_y2020
MT450973.1,2020-03-12,Australia,australia_y2020
MT450972.1,2020-03-12,Australia,australia_y2020
