name,date,country,epidemic_key
ON445747.1,2021-11-29,France,france_y2021
ON445749.1,2021-11-29,France,france_y2021
ON445697.1,2021-11-29,France,france_y2021
ON445751.1,2021-11-29,France,france_y2021
ON445750.1,2021-11-29,France,france_y2021
ON445753.1,2021-11-29,France,france_y2021
ON445755.1,2021-11-29,France,france_y2021
ON445760.1,2021-11-29,France,france_y2021
ON445759.1,2021-11-29,France,france_y2021
ON445754.1,2021-11-29,France,france_y2021
ON445763.1,2021-11-29,France,france_y2021
ON445764.1,2021-11-29,France,france_y2021
ON445761.1,2021-11-29,France,france_y2021
ON445766.1,2021-11-29,France,france_y2021
ON445769.1,2021-11-29,France,france_y2021
ON445767.1,2021-11-29,France,france_y2021
ON445768.1,2021-11-29,France,france_y2021
ON445773.1,2021-11-29,France,france_y2021
ON445772.1,2021-11-29,France,france_y2021
ON445771.1,2021-11-29,France,france_y2021
ON445770.1,2021-11-29,France,france_y2021
ON445776.1,2021-11-29,France,france_y2021
ON445775.1,2021-11-29,France,france_y2021
ON445774.1,2021-11-29,France,france_y2021
ON445777.1,2021-11-29,France,france_y2021
ON445782.1,2021-11-29,France,france_y2021
ON445778.1,2021-11-29,France,france_y2021
ON445779.1,2021-11-29,France,france_y2021
ON445780.1,2021-11-29,France,france_y2021
ON445783.1,2021-11-29,France,france_y2021
ON445785.1,2021-11-29,France,france_y2021
ON445786.1,2021-11-29,France,france_y2021
ON445784.1,2021-11-29,France,france_y2021
ON445765.1,2021-11-29,France,france_y2021
ON445789.1,2021-11-29,France,france_y2021
ON445790.1,2021-11-29,France,france_y2021
ON445788.1,2021-11-29,France,france_y2021
ON445787.1,2021-11-29,France,france_y2021
ON447094.1,2021-11-29,France,france_y2021
ON268652.1,2021-11-29,France,france_y2021
ON268655.1,2021-11-29,France,france_y2021
ON268658.1,2021-11-29,France,france_y2021
ON268659.1,2021-11-29,France,france_y2021
ON268664.1,2021-11-29,France,france_y2021
ON268667.1,2021-11-29,France,france_y2021
ON268668.1,2021-11-29,France,france_y2021
ON268670.1,2021-11-29,France,france_y2021
ON268679.1,2021-11-29,France,france_y2021
ON268678.1,2021-11-29,France,france_y2021
ON268689.1,2021-11-29,France,france_y2021
ON268692.1,2021-11-29,France,france_y2021
ON268697.1,2021-11-29,France,france_y2021
ON268713.1,2021-11-29,France,france_y2021
ON268704.1,2021-11-29,France,france_y2021
ON268709.1,2021-11-29,France,france_y2021
ON268710.1,2021-11-29,France,france_y2021
ON268712.1,2021-11-29,France,france_y2021
ON268711.1,2021-11-29,France,france_y2021
ON268750.1,2021-11-29,France,france_y2021
ON268747.1,2021-11-29,France,france_y2021
ON268757.1,2021-11-29,France,france_y2021
ON268837.1,2021-11-29,France,france_y2021
ON268807.1,2021-11-29,France,france_y2021
ON268903.1,2021-11-29,France,france_y2021
ON268933.1,2021-11-29,France,france_y2021
ON268923.1,2021-11-29,France,france_y2021
ON268982.1,2021-11-29,France,france_y2021
ON269011.1,2021-11-29,France,france_y2021
ON269010.1,2021-11-29,France,france_y2021
ON269014.1,2021-11-29,France,france_y2021
ON269015.1,2021-11-29,France,france_y2021
ON269019.1,2021-11-29,France,france_y2021
ON269018.1,2021-11-29,France,france_y2021
ON269016.1,2021-11-29,France,france_y2021
ON269023.1,2021-11-29,France,france_y2021
ON269029.1,2021-11-29,France,france_y2021
ON269031.1,2021-11-29,France,france_y2021
ON269030.1,2021-11-29,France,france_y2021
