name,date,country,epidemic_key
OM961302.1,2022-01-03,Mongolia,mongolia_y2022
OM961304.1,2022-01-04,Mongolia,mongolia_y2022
OM961308.1,2022-01-04,Mongolia,mongolia_y2022
OM961307.1,2022-01-04,Mongolia,mongolia_y2022
OM961306.1,2022-01-04,Mongolia,mongolia_y2022
OM961309.1,2022-01-04,Mongolia,mongolia_y2022
OM961305.1,2022-01-04,Mongolia,mongolia_y2022
OM961303.1,2022-01-04,Mongolia,mongolia_y2022
OM961310.1,2022-01-05,Mongolia,mongolia_y2022
OM961311.1,2022-01-05,Mongolia,mongolia_y2022
OM961312.1,2022-01-05,Mongolia,mongolia_y2022
OM961315.1,2022-01-06,Mongolia,mongolia_y2022
OM961313.1,2022-01-06,Mongolia,mongolia_y2022
OM961314.1,2022-01-06,Mongolia,mongolia_y2022
OM961316.1,2022-01-06,Mongolia,mongolia_y2022
OM961317.1,2022-01-06,Mongolia,mongolia_y2022
OM961318.1,2022-01-06,Mongolia,mongolia_y2022
OM961319.1,2022-01-07,Mongolia,mongolia_y2022
OM961321.1,2022-01-07,Mongolia,mongolia_y2022
OM961320.1,2022-01-07,Mongolia,mongolia_y2022
OM961322.1,2022-01-08,Mongolia,mongolia_y2022
OM961323.1,2022-01-08,Mongolia,mongolia_y2022
OM961324.1,2022-01-08,Mongolia,mongolia_y2022
OM961326.1,2022-01-08,Mongolia,mongolia_y2022
OM961325.1,2022-01-08,Mongolia,mongolia_y2022
OM961327.1,2022-01-09,Mongolia,mongolia_y2022
OM961329.1,2022-01-10,Mongolia,mongolia_y2022
OM961328.1,2022-01-10,Mongolia,mongolia_y2022
OM961330.1,2022-01-10,Mongolia,mongolia_y2022
OM961332.1,2022-01-10,Mongolia,mongolia_y2022
OM961333.1,2022-01-10,Mongolia,mongolia_y2022
OM961335.1,2022-01-11,Mongolia,mongolia_y2022
OM961334.1,2022-01-11,Mongolia,mongolia_y2022
OM961339.1,2022-01-11,Mongolia,mongolia_y2022
OM961338.1,2022-01-11,Mongolia,mongolia_y2022
OM961336.1,2022-01-11,Mongolia,mongolia_y2022
OM961337.1,2022-01-11,Mongolia,mongolia_y2022
OM961342.1,2022-01-11,Mongolia,mongolia_y2022
OM961341.1,2022-01-11,Mongolia,mongolia_y2022
OM961340.1,2022-01-11,Mongolia,mongolia_y2022
OM961343.1,2022-01-11,Mongolia,mongolia_y2022
OM961344.1,2022-01-11,Mongolia,mongolia_y2022
OM961345.1,2022-01-11,Mongolia,mongolia_y2022
OM961346.1,2022-01-11,Mongolia,mongolia_y2022
OM961348.1,2022-01-12,Mongolia,mongolia_y2022
OM961347.1,2022-01-12,Mongolia,mongolia_y2022
OM961349.1,2022-01-12,Mongolia,mongolia_y2022
OM961352.1,2022-01-12,Mongolia,mongolia_y2022
OM961353.1,2022-01-12,Mongolia,mongolia_y2022
OM961350.1,2022-01-12,Mongolia,mongolia_y2022
OM961351.1,2022-01-12,Mongolia,mongolia_y2022
OM961355.1,2022-01-12,Mongolia,mongolia_y2022
OM961356.1,2022-01-12,Mongolia,mongolia_y2022
OM961354.1,2022-01-12,Mongolia,mongolia_y2022
OM961357.1,2022-01-13,Mongolia,mongolia_y2022
OM961360.1,2022-01-13,Mongolia,mongolia_y2022
OM961358.1,2022-01-13,Mongolia,mongolia_y2022
OM961361.1,2022-01-13,Mongolia,mongolia_y2022
OM961359.1,2022-01-13,Mongolia,mongolia_y2022
OM961366.1,2022-01-13,Mongolia,mongolia_y2022
OM961364.1,2022-01-13,Mongolia,mongolia_y2022
OM961363.1,2022-01-13,Mongolia,mongolia_y2022
OM961367.1,2022-01-13,Mongolia,mongolia_y2022
OM961369.1,2022-01-13,Mongolia,mongolia_y2022
OM961368.1,2022-01-13,Mongolia,mongolia_y2022
OM961362.1,2022-01-13,Mongolia,mongolia_y2022
OM961370.1,2022-01-14,Mongolia,mongolia_y2022
OM961371.1,2022-01-14,Mongolia,mongolia_y2022
OM961372.1,2022-01-14,Mongolia,mongolia_y2022
OM961373.1,2022-01-14,Mongolia,mongolia_y2022
OM961375.1,2022-01-14,Mongolia,mongolia_y2022
OM961374.1,2022-01-14,Mongolia,mongolia_y2022
OM961376.1,2022-01-14,Mongolia,mongolia_y2022
OM961377.1,2022-01-14,Mongolia,mongolia_y2022
OM961378.1,2022-01-14,Mongolia,mongolia_y2022
OM961379.1,2022-01-14,Mongolia,mongolia_y2022
OM961380.1,2022-01-14,Mongolia,mongolia_y2022
OM961381.1,2022-01-14,Mongolia,mongolia_y2022
OM961382.1,2022-01-14,Mongolia,mongolia_y2022
OM961383.1,2022-01-15,Mongolia,mongolia_y2022
OM961385.1,2022-01-15,Mongolia,mongolia_y2022
OM961384.1,2022-01-15,Mongolia,mongolia_y2022
OM961386.1,2022-01-15,Mongolia,mongolia_y2022
OM961391.1,2022-01-15,Mongolia,mongolia_y2022
OM961393.1,2022-01-15,Mongolia,mongolia_y2022
OM961392.1,2022-01-15,Mongolia,mongolia_y2022
OM961388.1,2022-01-15,Mongolia,mongolia_y2022
OM961387.1,2022-01-15,Mongolia,mongolia_y2022
OM961390.1,2022-01-15,Mongolia,mongolia_y2022
OM961389.1,2022-01-15,Mongolia,mongolia_y2022
