name,date,country,epidemic_key
ON583298.1,2021-12-09,Brazil,brazil_y2021
ON583441.1,2021-12-09,Brazil,brazil_y2021
ON583447.1,2021-12-09,Brazil,brazil_y2021
ON583455.1,2021-12-09,Brazil,brazil_y2021
ON583458.1,2021-12-09,Brazil,brazil_y2021
ON583460.1,2021-12-09,Brazil,brazil_y2021
ON583485.1,2021-12-09,Brazil,brazil_y2021
ON583491.1,2021-12-09,Brazil,brazil_y2021
ON583494.1,2021-12-09,Brazil,brazil_y2021
ON583496.1,2021-12-09,Brazil,brazil_y2021
ON583515.1,2021-12-09,Brazil,brazil_y2021
ON583475.1,2021-12-09,Brazil,brazil_y2021
ON583536.1,2021-12-09,Brazil,brazil_y2021
ON583548.1,2021-12-09,Brazil,brazil_y2021
ON583591.1,2021-12-09,Brazil,brazil_y2021
ON583675.1,2021-12-09,Brazil,brazil_y2021
ON583680.1,2021-12-09,Brazil,brazil_y2021
ON583763.1,2021-12-09,Brazil,brazil_y2021
OQ523323.1,2021-12-10,Brazil,brazil_y2021
OQ523324.1,2021-12-10,Brazil,brazil_y2021
OQ523322.1,2021-12-10,Brazil,brazil_y2021
OQ523335.1,2021-12-10,Brazil,brazil_y2021
OQ523374.1,2021-12-10,Brazil,brazil_y2021
OQ523387.1,2021-12-10,Brazil,brazil_y2021
OQ523416.1,2021-12-10,Brazil,brazil_y2021
OQ523415.1,2021-12-10,Brazil,brazil_y2021
OQ523424.1,2021-12-10,Brazil,brazil_y2021
ON582937.1,2021-12-10,Brazil,brazil_y2021
ON582941.1,2021-12-10,Brazil,brazil_y2021
ON582963.1,2021-12-10,Brazil,brazil_y2021
ON582985.1,2021-12-10,Brazil,brazil_y2021
ON582991.1,2021-12-10,Brazil,brazil_y2021
ON582994.1,2021-12-10,Brazil,brazil_y2021
ON582996.1,2021-12-10,Brazil,brazil_y2021
ON583001.1,2021-12-10,Brazil,brazil_y2021
ON583009.1,2021-12-10,Brazil,brazil_y2021
ON583027.1,2021-12-10,Brazil,brazil_y2021
ON583033.1,2021-12-10,Brazil,brazil_y2021
ON583016.1,2021-12-10,Brazil,brazil_y2021
ON583053.1,2021-12-10,Brazil,brazil_y2021
ON583058.1,2021-12-10,Brazil,brazil_y2021
ON583087.1,2021-12-10,Brazil,brazil_y2021
ON583107.1,2021-12-10,Brazil,brazil_y2021
ON583108.1,2021-12-10,Brazil,brazil_y2021
ON583161.1,2021-12-10,Brazil,brazil_y2021
ON583157.1,2021-12-10,Brazil,brazil_y2021
ON583167.1,2021-12-10,Brazil,brazil_y2021
ON583165.1,2021-12-10,Brazil,brazil_y2021
ON583163.1,2021-12-10,Brazil,brazil_y2021
ON583159.1,2021-12-10,Brazil,brazil_y2021
ON583400.1,2021-12-10,Brazil,brazil_y2021
ON583397.1,2021-12-10,Brazil,brazil_y2021
ON583423.1,2021-12-10,Brazil,brazil_y2021
ON583453.1,2021-12-10,Brazil,brazil_y2021
ON583451.1,2021-12-10,Brazil,brazil_y2021
ON583456.1,2021-12-10,Brazil,brazil_y2021
ON583457.1,2021-12-10,Brazil,brazil_y2021
ON583467.1,2021-12-10,Brazil,brazil_y2021
ON583477.1,2021-12-10,Brazil,brazil_y2021
ON583479.1,2021-12-10,Brazil,brazil_y2021
ON583489.1,2021-12-10,Brazil,brazil_y2021
ON583488.1,2021-12-10,Brazil,brazil_y2021
ON583497.1,2021-12-10,Brazil,brazil_y2021
ON583503.1,2021-12-10,Brazil,brazil_y2021
ON583502.1,2021-12-10,Brazil,brazil_y2021
ON583517.1,2021-12-10,Brazil,brazil_y2021
ON583533.1,2021-12-10,Brazil,brazil_y2021
ON583546.1,2021-12-10,Brazil,brazil_y2021
ON583551.1,2021-12-10,Brazil,brazil_y2021
ON583553.1,2021-12-10,Brazil,brazil_y2021
ON583573.1,2021-12-10,Brazil,brazil_y2021
ON583579.1,2021-12-10,Brazil,brazil_y2021
ON582942.1,2021-12-11,Brazil,brazil_y2021
ON582972.1,2021-12-11,Brazil,brazil_y2021
ON583047.1,2021-12-11,Brazil,brazil_y2021
ON583096.1,2021-12-11,Brazil,brazil_y2021
ON583136.1,2021-12-11,Brazil,brazil_y2021
ON583138.1,2021-12-11,Brazil,brazil_y2021
ON583158.1,2021-12-11,Brazil,brazil_y2021
ON583164.1,2021-12-11,Brazil,brazil_y2021
ON583409.1,2021-12-11,Brazil,brazil_y2021
ON583468.1,2021-12-11,Brazil,brazil_y2021
ON583472.1,2021-12-11,Brazil,brazil_y2021
ON583481.1,2021-12-11,Brazil,brazil_y2021
ON583563.1,2021-12-11,Brazil,brazil_y2021
ON583606.1,2021-12-11,Brazil,brazil_y2021
ON583668.1,2021-12-11,Brazil,brazil_y2021
ON583676.1,2021-12-11,Brazil,brazil_y2021
OQ523370.1,2021-12-12,Brazil,brazil_y2021
OQ523368.1,2021-12-12,Brazil,brazil_y2021
OQ523436.1,2021-12-12,Brazil,brazil_y2021
OQ523573.1,2021-12-12,Brazil,brazil_y2021
OQ523572.1,2021-12-12,Brazil,brazil_y2021
OQ523574.1,2021-12-12,Brazil,brazil_y2021
ON583113.1,2021-12-12,Brazil,brazil_y2021
ON583133.1,2021-12-12,Brazil,brazil_y2021
ON583389.1,2021-12-12,Brazil,brazil_y2021
ON583396.1,2021-12-12,Brazil,brazil_y2021
ON583398.1,2021-12-12,Brazil,brazil_y2021
ON583411.1,2021-12-12,Brazil,brazil_y2021
ON583413.1,2021-12-12,Brazil,brazil_y2021
ON583473.1,2021-12-12,Brazil,brazil_y2021
ON583474.1,2021-12-12,Brazil,brazil_y2021
ON583484.1,2021-12-12,Brazil,brazil_y2021
ON583615.1,2021-12-12,Brazil,brazil_y2021
ON583768.1,2021-12-12,Brazil,brazil_y2021
OQ523306.1,2021-12-13,Brazil,brazil_y2021
OQ523326.1,2021-12-13,Brazil,brazil_y2021
OQ523325.1,2021-12-13,Brazil,brazil_y2021
OQ523327.1,2021-12-13,Brazil,brazil_y2021
OQ523338.1,2021-12-13,Brazil,brazil_y2021
OQ523382.1,2021-12-13,Brazil,brazil_y2021
OQ523386.1,2021-12-13,Brazil,brazil_y2021
OQ523420.1,2021-12-13,Brazil,brazil_y2021
OQ523421.1,2021-12-13,Brazil,brazil_y2021
OQ523418.1,2021-12-13,Brazil,brazil_y2021
OQ523432.1,2021-12-13,Brazil,brazil_y2021
OQ523419.1,2021-12-13,Brazil,brazil_y2021
OQ524549.1,2021-12-13,Brazil,brazil_y2021
ON582954.1,2021-12-13,Brazil,brazil_y2021
ON582984.1,2021-12-13,Brazil,brazil_y2021
ON582983.1,2021-12-13,Brazil,brazil_y2021
ON582988.1,2021-12-13,Brazil,brazil_y2021
ON582998.1,2021-12-13,Brazil,brazil_y2021
ON583002.1,2021-12-13,Brazil,brazil_y2021
ON583028.1,2021-12-13,Brazil,brazil_y2021
ON583043.1,2021-12-13,Brazil,brazil_y2021
ON583046.1,2021-12-13,Brazil,brazil_y2021
ON583071.1,2021-12-13,Brazil,brazil_y2021
ON583093.1,2021-12-13,Brazil,brazil_y2021
ON583090.1,2021-12-13,Brazil,brazil_y2021
ON583124.1,2021-12-13,Brazil,brazil_y2021
ON583130.1,2021-12-13,Brazil,brazil_y2021
