name,date,country,epidemic_key
OP295523.1,2022-08-21,Bahrain,bahrain_y2022
OP295533.1,2022-08-21,Bahrain,bahrain_y2022
OP295510.1,2022-08-21,Bahrain,bahrain_y2022
OP295537.1,2022-08-21,Bahrain,bahrain_y2022
OP295557.1,2022-08-21,Bahrain,bahrain_y2022
OP295573.1,2022-08-21,Bahrain,bahrain_y2022
OP295565.1,2022-08-21,Bahrain,bahrain_y2022
OP295580.1,2022-08-21,Bahrain,bahrain_y2022
OP295579.1,2022-08-21,Bahrain,bahrain_y2022
OP295590.1,2022-08-21,Bahrain,bahrain_y2022
OP295587.1,2022-08-21,Bahrain,bahrain_y2022
OP295528.1,2022-08-22,Bahrain,bahrain_y2022
OP295534.1,2022-08-22,Bahrain,bahrain_y2022
OP295536.1,2022-08-22,Bahrain,bahrain_y2022
OP295545.1,2022-08-22,Bahrain,bahrain_y2022
OP295558.1,2022-08-22,Bahrain,bahrain_y2022
OP295567.1,2022-08-22,Bahrain,bahrain_y2022
OP295508.1,2022-08-23,Bahrain,bahrain_y2022
OP295559.1,2022-08-23,Bahrain,bahrain_y2022
OP295562.1,2022-08-23,Bahrain,bahrain_y2022
OP365009.1,2022-08-24,Bahrain,bahrain_y2022
OP365010.1,2022-08-24,Bahrain,bahrain_y2022
OP365086.1,2022-08-26,Bahrain,bahrain_y2022
OP365055.1,2022-08-27,Bahrain,bahrain_y2022
OP365079.1,2022-08-30,Bahrain,bahrain_y2022
OP365038.1,2022-08-31,Bahrain,bahrain_y2022
OP365033.1,2022-08-31,Bahrain,bahrain_y2022
OP365085.1,2022-08-31,Bahrain,bahrain_y2022
OP365084.1,2022-08-31,Bahrain,bahrain_y2022
OP365063.1,2022-08-31,Bahrain,bahrain_y2022
OP457153.1,2022-09-08,Bahrain,bahrain_y2022
OP457123.1,2022-09-09,Bahrain,bahrain_y2022
OP457145.1,2022-09-10,Bahrain,bahrain_y2022
OP457104.1,2022-09-12,Bahrain,bahrain_y2022
OP457169.1,2022-09-13,Bahrain,bahrain_y2022
OP585816.1,2022-09-15,Bahrain,bahrain_y2022
OP585818.1,2022-09-26,Bahrain,bahrain_y2022
OP585857.1,2022-09-29,Bahrain,bahrain_y2022
OP585835.1,2022-09-29,Bahrain,bahrain_y2022
OP585859.1,2022-09-30,Bahrain,bahrain_y2022
OP733097.1,2022-10-15,Bahrain,bahrain_y2022
OP727454.1,2022-10-16,Bahrain,bahrain_y2022
OP727441.1,2022-10-16,Bahrain,bahrain_y2022
OP727476.1,2022-10-16,Bahrain,bahrain_y2022
OP727480.1,2022-10-16,Bahrain,bahrain_y2022
OP727479.1,2022-10-16,Bahrain,bahrain_y2022
OP727506.1,2022-10-16,Bahrain,bahrain_y2022
OP727503.1,2022-10-16,Bahrain,bahrain_y2022
OP733053.1,2022-10-17,Bahrain,bahrain_y2022
OP733039.1,2022-10-18,Bahrain,bahrain_y2022
OP733080.1,2022-10-18,Bahrain,bahrain_y2022
OP733073.1,2022-10-19,Bahrain,bahrain_y2022
OP733031.1,2022-10-20,Bahrain,bahrain_y2022
OP733044.1,2022-10-21,Bahrain,bahrain_y2022
OP733045.1,2022-10-21,Bahrain,bahrain_y2022
OP733040.1,2022-10-21,Bahrain,bahrain_y2022
OP733051.1,2022-10-22,Bahrain,bahrain_y2022
OP733019.1,2022-10-23,Bahrain,bahrain_y2022
OP733027.1,2022-10-23,Bahrain,bahrain_y2022
OP733057.1,2022-10-23,Bahrain,bahrain_y2022
OP733046.1,2022-10-24,Bahrain,bahrain_y2022
OP733065.1,2022-10-24,Bahrain,bahrain_y2022
OP889464.1,2022-10-26,Bahrain,bahrain_y2022
OP889381.1,2022-10-31,Bahrain,bahrain_y2022
OP889387.1,2022-11-01,Bahrain,bahrain_y2022
OP889408.1,2022-11-01,Bahrain,bahrain_y2022
OP889460.1,2022-11-03,Bahrain,bahrain_y2022
OP889510.1,2022-11-03,Bahrain,bahrain_y2022
OP889589.1,2022-11-06,Bahrain,bahrain_y2022
OP889629.1,2022-11-07,Bahrain,bahrain_y2022
OP889637.1,2022-11-09,Bahrain,bahrain_y2022
OP889634.1,2022-11-10,Bahrain,bahrain_y2022
OP889667.1,2022-11-11,Bahrain,bahrain_y2022
OP889654.1,2022-11-12,Bahrain,bahrain_y2022
OP889636.1,2022-11-14,Bahrain,bahrain_y2022
OP889649.1,2022-11-14,Bahrain,bahrain_y2022
OP889669.1,2022-11-14,Bahrain,bahrain_y2022
OQ438512.1,2022-11-15,Bahrain,bahrain_y2022
OQ438463.1,2022-11-16,Bahrain,bahrain_y2022
OP889715.1,2022-11-18,Bahrain,bahrain_y2022
OP889731.1,2022-11-20,Bahrain,bahrain_y2022
OP889781.1,2022-11-21,Bahrain,bahrain_y2022
OP889721.1,2022-11-21,Bahrain,bahrain_y2022
OQ438442.1,2022-11-23,Bahrain,bahrain_y2022
OQ438500.1,2022-11-28,Bahrain,bahrain_y2022
