name,date,country,epidemic_key
ON441253.1,2021-07-30,France,france_y2021
ON441251.1,2021-07-30,France,france_y2021
ON441249.1,2021-07-30,France,france_y2021
ON441250.1,2021-07-30,France,france_y2021
ON441248.1,2021-07-30,France,france_y2021
ON441252.1,2021-07-30,France,france_y2021
ON441246.1,2021-07-30,France,france_y2021
ON441234.1,2021-07-30,France,france_y2021
ON441494.1,2021-07-30,France,france_y2021
ON441495.1,2021-07-30,France,france_y2021
ON441519.1,2021-07-30,France,france_y2021
ON291931.1,2021-07-30,France,france_y2021
ON277150.1,2021-07-30,France,france_y2021
ON277152.1,2021-07-30,France,france_y2021
ON281077.1,2021-07-30,France,france_y2021
ON281078.1,2021-07-30,France,france_y2021
ON281179.1,2021-07-30,France,france_y2021
ON281178.1,2021-07-30,France,france_y2021
ON281180.1,2021-07-30,France,france_y2021
ON281190.1,2021-07-30,France,france_y2021
ON281182.1,2021-07-30,France,france_y2021
ON281184.1,2021-07-30,France,france_y2021
ON281185.1,2021-07-30,France,france_y2021
ON281187.1,2021-07-30,France,france_y2021
ON281189.1,2021-07-30,France,france_y2021
ON281188.1,2021-07-30,France,france_y2021
ON281186.1,2021-07-30,France,france_y2021
ON281194.1,2021-07-30,France,france_y2021
ON281195.1,2021-07-30,France,france_y2021
ON281191.1,2021-07-30,France,france_y2021
ON281193.1,2021-07-30,France,france_y2021
ON281196.1,2021-07-30,France,france_y2021
ON281197.1,2021-07-30,France,france_y2021
ON281181.1,2021-07-30,France,france_y2021
ON281331.1,2021-07-30,France,france_y2021
ON281338.1,2021-07-30,France,france_y2021
ON281332.1,2021-07-30,France,france_y2021
ON281333.1,2021-07-30,France,france_y2021
ON281334.1,2021-07-30,France,france_y2021
ON281337.1,2021-07-30,France,france_y2021
ON281336.1,2021-07-30,France,france_y2021
ON281344.1,2021-07-30,France,france_y2021
ON281335.1,2021-07-30,France,france_y2021
ON281343.1,2021-07-30,France,france_y2021
ON281346.1,2021-07-30,France,france_y2021
ON281341.1,2021-07-30,France,france_y2021
ON281340.1,2021-07-30,France,france_y2021
ON281339.1,2021-07-30,France,france_y2021
ON281345.1,2021-07-30,France,france_y2021
ON281349.1,2021-07-30,France,france_y2021
ON281348.1,2021-07-30,France,france_y2021
ON281347.1,2021-07-30,France,france_y2021
ON281354.1,2021-07-30,France,france_y2021
ON281342.1,2021-07-30,France,france_y2021
ON281350.1,2021-07-30,France,france_y2021
ON281353.1,2021-07-30,France,france_y2021
ON281351.1,2021-07-30,France,france_y2021
ON281352.1,2021-07-30,France,france_y2021
ON281355.1,2021-07-30,France,france_y2021
ON281356.1,2021-07-30,France,france_y2021
