name,date,country,epidemic_key
BS016135.1,2021-04-27,Japan,japan_y2021
BS016140.1,2021-04-27,Japan,japan_y2021
BS016134.1,2021-04-27,Japan,japan_y2021
BS016133.1,2021-04-27,Japan,japan_y2021
BS016144.1,2021-04-27,Japan,japan_y2021
BS016145.1,2021-04-27,Japan,japan_y2021
BS016142.1,2021-04-27,Japan,japan_y2021
BS016143.1,2021-04-27,Japan,japan_y2021
BS016141.1,2021-04-27,Japan,japan_y2021
BS007854.1,2021-04-27,Japan,japan_y2021
BS007853.1,2021-04-27,Japan,japan_y2021
BS007856.1,2021-04-27,Japan,japan_y2021
BS007855.1,2021-04-27,Japan,japan_y2021
BS007857.1,2021-04-27,Japan,japan_y2021
LC650847.1,2021-04-27,Japan,japan_y2021
BS001192.1,2021-04-27,Japan,japan_y2021
BS001193.1,2021-04-27,Japan,japan_y2021
BS001196.1,2021-04-27,Japan,japan_y2021
BS001194.1,2021-04-27,Japan,japan_y2021
BS001195.1,2021-04-27,Japan,japan_y2021
BS001197.1,2021-04-27,Japan,japan_y2021
BS001198.1,2021-04-27,Japan,japan_y2021
BS001199.1,2021-04-27,Japan,japan_y2021
BS001200.1,2021-04-27,Japan,japan_y2021
BS001201.1,2021-04-27,Japan,japan_y2021
BS001203.1,2021-04-27,Japan,japan_y2021
BS001202.1,2021-04-27,Japan,japan_y2021
BS001204.1,2021-04-27,Japan,japan_y2021
BS001205.1,2021-04-27,Japan,japan_y2021
BS001206.1,2021-04-27,Japan,japan_y2021
BS001207.1,2021-04-27,Japan,japan_y2021
BS001230.1,2021-04-27,Japan,japan_y2021
BS001190.1,2021-04-27,Japan,japan_y2021
BS016153.1,2021-04-28,Japan,japan_y2021
BS016156.1,2021-04-28,Japan,japan_y2021
BS016151.1,2021-04-28,Japan,japan_y2021
BS016148.1,2021-04-28,Japan,japan_y2021
BS016152.1,2021-04-28,Japan,japan_y2021
BS016149.1,2021-04-28,Japan,japan_y2021
BS016150.1,2021-04-28,Japan,japan_y2021
BS016146.1,2021-04-28,Japan,japan_y2021
BS016157.1,2021-04-28,Japan,japan_y2021
BS016154.1,2021-04-28,Japan,japan_y2021
BS016155.1,2021-04-28,Japan,japan_y2021
BS016147.1,2021-04-28,Japan,japan_y2021
BS010685.1,2021-04-28,Japan,japan_y2021
BS007859.1,2021-04-28,Japan,japan_y2021
BS007858.1,2021-04-28,Japan,japan_y2021
BS007860.1,2021-04-28,Japan,japan_y2021
BS007861.1,2021-04-28,Japan,japan_y2021
BS007862.1,2021-04-28,Japan,japan_y2021
BS001212.1,2021-04-28,Japan,japan_y2021
BS001213.1,2021-04-28,Japan,japan_y2021
BS001215.1,2021-04-28,Japan,japan_y2021
BS001214.1,2021-04-28,Japan,japan_y2021
BS001228.1,2021-04-28,Japan,japan_y2021
BS001186.1,2021-04-28,Japan,japan_y2021
BS001185.1,2021-04-28,Japan,japan_y2021
BS016161.1,2021-04-29,Japan,japan_y2021
BS016160.1,2021-04-29,Japan,japan_y2021
BS016158.1,2021-04-29,Japan,japan_y2021
BS016159.1,2021-04-29,Japan,japan_y2021
BS001216.1,2021-04-29,Japan,japan_y2021
BS001229.1,2021-04-29,Japan,japan_y2021
BS016162.1,2021-04-30,Japan,japan_y2021
BS007863.1,2021-04-30,Japan,japan_y2021
BS001218.1,2021-04-30,Japan,japan_y2021
BS001217.1,2021-04-30,Japan,japan_y2021
BS001231.1,2021-04-30,Japan,japan_y2021
BS001241.1,2021-04-30,Japan,japan_y2021
BS001191.1,2021-04-30,Japan,japan_y2021
BS016163.1,2021-05-01,Japan,japan_y2021
BS016165.1,2021-05-01,Japan,japan_y2021
BS016164.1,2021-05-01,Japan,japan_y2021
BS001242.1,2021-05-01,Japan,japan_y2021
BS016166.1,2021-05-02,Japan,japan_y2021
BS016167.1,2021-05-02,Japan,japan_y2021
BS001220.1,2021-05-02,Japan,japan_y2021
BS001221.1,2021-05-02,Japan,japan_y2021
BS001219.1,2021-05-02,Japan,japan_y2021
BS001223.1,2021-05-02,Japan,japan_y2021
BS001222.1,2021-05-02,Japan,japan_y2021
BS001235.1,2021-05-02,Japan,japan_y2021
BS001237.1,2021-05-02,Japan,japan_y2021
BS001236.1,2021-05-02,Japan,japan_y2021
BS016168.1,2021-05-03,Japan,japan_y2021
LC654329.1,2021-05-03,Japan,japan_y2021
LC650848.1,2021-05-03,Japan,japan_y2021
BS001238.1,2021-05-03,Japan,japan_y2021
BS016171.1,2021-05-04,Japan,japan_y2021
BS016169.1,2021-05-04,Japan,japan_y2021
BS016170.1,2021-05-04,Japan,japan_y2021
BS016173.1,2021-05-04,Japan,japan_y2021
BS016172.1,2021-05-04,Japan,japan_y2021
BS016174.1,2021-05-04,Japan,japan_y2021
BS001224.1,2021-05-04,Japan,japan_y2021
BS001225.1,2021-05-04,Japan,japan_y2021
BS001226.1,2021-05-04,Japan,japan_y2021
BS001227.1,2021-05-04,Japan,japan_y2021
BS016178.1,2021-05-05,Japan,japan_y2021
BS016177.1,2021-05-05,Japan,japan_y2021
BS016176.1,2021-05-05,Japan,japan_y2021
BS016175.1,2021-05-05,Japan,japan_y2021
BS016180.1,2021-05-06,Japan,japan_y2021
BS016181.1,2021-05-06,Japan,japan_y2021
BS016183.1,2021-05-06,Japan,japan_y2021
BS016182.1,2021-05-06,Japan,japan_y2021
BS010686.1,2021-05-06,Japan,japan_y2021
BS007866.1,2021-05-06,Japan,japan_y2021
BS007864.1,2021-05-06,Japan,japan_y2021
BS007869.1,2021-05-06,Japan,japan_y2021
BS007870.1,2021-05-06,Japan,japan_y2021
BS007868.1,2021-05-06,Japan,japan_y2021
BS007867.1,2021-05-06,Japan,japan_y2021
BS007865.1,2021-05-06,Japan,japan_y2021
BS007871.1,2021-05-06,Japan,japan_y2021
LC650849.1,2021-05-06,Japan,japan_y2021
BS016184.1,2021-05-07,Japan,japan_y2021
BS010687.1,2021-05-07,Japan,japan_y2021
BS007874.1,2021-05-07,Japan,japan_y2021
BS007872.1,2021-05-07,Japan,japan_y2021
BS007873.1,2021-05-07,Japan,japan_y2021
LC654330.1,2021-05-07,Japan,japan_y2021
BS016186.1,2021-05-08,Japan,japan_y2021
BS016187.1,2021-05-08,Japan,japan_y2021
BS016185.1,2021-05-08,Japan,japan_y2021
BS016189.1,2021-05-09,Japan,japan_y2021
BS016188.1,2021-05-09,Japan,japan_y2021
BS016190.1,2021-05-09,Japan,japan_y2021
BS016191.1,2021-05-09,Japan,japan_y2021
BS001243.1,2021-05-09,Japan,japan_y2021
BS016192.1,2021-05-10,Japan,japan_y2021
BS016195.1,2021-05-10,Japan,japan_y2021
BS016194.1,2021-05-10,Japan,japan_y2021
BS016193.1,2021-05-10,Japan,japan_y2021
BS010688.1,2021-05-10,Japan,japan_y2021
BS007876.1,2021-05-10,Japan,japan_y2021
BS007875.1,2021-05-10,Japan,japan_y2021
BS001244.1,2021-05-10,Japan,japan_y2021
BS001239.1,2021-05-10,Japan,japan_y2021
BS016197.1,2021-05-11,Japan,japan_y2021
BS016196.1,2021-05-11,Japan,japan_y2021
BS016198.1,2021-05-11,Japan,japan_y2021
BS010690.1,2021-05-11,Japan,japan_y2021
BS010689.1,2021-05-11,Japan,japan_y2021
BS007877.1,2021-05-11,Japan,japan_y2021
BS001240.1,2021-05-11,Japan,japan_y2021
BS001245.1,2021-05-11,Japan,japan_y2021
BS016199.1,2021-05-12,Japan,japan_y2021
BS016200.1,2021-05-12,Japan,japan_y2021
BS010691.1,2021-05-12,Japan,japan_y2021
BS010692.1,2021-05-12,Japan,japan_y2021
BS007878.1,2021-05-12,Japan,japan_y2021
LC650850.1,2021-05-12,Japan,japan_y2021
BS010694.1,2021-05-13,Japan,japan_y2021
BS010693.1,2021-05-13,Japan,japan_y2021
BS007879.1,2021-05-13,Japan,japan_y2021
BS007880.1,2021-05-13,Japan,japan_y2021
BS007882.1,2021-05-13,Japan,japan_y2021
BS007881.1,2021-05-13,Japan,japan_y2021
BS016201.1,2021-05-15,Japan,japan_y2021
LC666943.1,2021-05-XX,Japan,japan_y2021
LC643032.1,2021-05-XX,Japan,japan_y2021
LC643035.1,2021-05-XX,Japan,japan_y2021
LC643034.1,2021-05-XX,Japan,japan_y2021
LC643033.1,2021-05-XX,Japan,japan_y2021
LC643046.1,2021-05-XX,Japan,japan_y2021
LC638684.1,2021-05-XX,Japan,japan_y2021
LC638685.1,2021-05-XX,Japan,japan_y2021
LC638686.1,2021-05-XX,Japan,japan_y2021
LC638683.1,2021-05-XX,Japan,japan_y2021
LC638681.1,2021-05-XX,Japan,japan_y2021
LC638682.1,2021-05-XX,Japan,japan_y2021
LC638687.1,2021-05-XX,Japan,japan_y2021
LC636491.1,2021-05-XX,Japan,japan_y2021
LC636489.1,2021-05-XX,Japan,japan_y2021
LC636490.1,2021-05-XX,Japan,japan_y2021
LC636494.1,2021-05-XX,Japan,japan_y2021
LC636493.1,2021-05-XX,Japan,japan_y2021
LC636492.1,2021-05-XX,Japan,japan_y2021
BS016202.1,2021-05-16,Japan,japan_y2021
BS007883.1,2021-05-16,Japan,japan_y2021
