name,date,country,epidemic_key
MW156937.1,2020-08-28,Australia,australia_y2020
MW156934.1,2020-08-28,Australia,australia_y2020
MW156925.1,2020-08-28,Australia,australia_y2020
MW156964.1,2020-08-28,Australia,australia_y2020
MW156963.1,2020-08-28,Australia,australia_y2020
MW157009.1,2020-08-28,Australia,australia_y2020
MW157015.1,2020-08-28,Australia,australia_y2020
MW157034.1,2020-08-28,Australia,australia_y2020
MW157050.1,2020-08-28,Australia,australia_y2020
MW157048.1,2020-08-28,Australia,australia_y2020
MW157041.1,2020-08-28,Australia,australia_y2020
MW157045.1,2020-08-28,Australia,australia_y2020
MW157054.1,2020-08-28,Australia,australia_y2020
MW157061.1,2020-08-28,Australia,australia_y2020
MW157059.1,2020-08-28,Australia,australia_y2020
MW157062.1,2020-08-28,Australia,australia_y2020
MW157037.1,2020-08-28,Australia,australia_y2020
MW157075.1,2020-08-28,Australia,australia_y2020
MW157116.1,2020-08-28,Australia,australia_y2020
MW157149.1,2020-08-28,Australia,australia_y2020
MW157180.1,2020-08-28,Australia,australia_y2020
MW157194.1,2020-08-28,Australia,australia_y2020
MW157120.1,2020-08-28,Australia,australia_y2020
MW183931.1,2020-08-29,Australia,australia_y2020
MW184026.1,2020-08-29,Australia,australia_y2020
MW184376.1,2020-08-29,Australia,australia_y2020
MW184510.1,2020-08-29,Australia,australia_y2020
MW184640.1,2020-08-29,Australia,australia_y2020
MW184711.1,2020-08-29,Australia,australia_y2020
MW184832.1,2020-08-29,Australia,australia_y2020
MW184853.1,2020-08-29,Australia,australia_y2020
MW185193.1,2020-08-29,Australia,australia_y2020
MW185318.1,2020-08-29,Australia,australia_y2020
MW185422.1,2020-08-29,Australia,australia_y2020
MW155169.1,2020-08-29,Australia,australia_y2020
MW156898.1,2020-08-29,Australia,australia_y2020
MW156910.1,2020-08-29,Australia,australia_y2020
MW156912.1,2020-08-29,Australia,australia_y2020
MW156911.1,2020-08-29,Australia,australia_y2020
MW156935.1,2020-08-29,Australia,australia_y2020
MW156936.1,2020-08-29,Australia,australia_y2020
MW157020.1,2020-08-29,Australia,australia_y2020
MW157021.1,2020-08-29,Australia,australia_y2020
MW157023.1,2020-08-29,Australia,australia_y2020
MW157025.1,2020-08-29,Australia,australia_y2020
MW157022.1,2020-08-29,Australia,australia_y2020
MW157047.1,2020-08-29,Australia,australia_y2020
MW157039.1,2020-08-29,Australia,australia_y2020
MW157042.1,2020-08-29,Australia,australia_y2020
MW157044.1,2020-08-29,Australia,australia_y2020
MW157046.1,2020-08-29,Australia,australia_y2020
MW157043.1,2020-08-29,Australia,australia_y2020
MW157066.1,2020-08-29,Australia,australia_y2020
MW157065.1,2020-08-29,Australia,australia_y2020
MW157063.1,2020-08-29,Australia,australia_y2020
MW157068.1,2020-08-29,Australia,australia_y2020
MW157171.1,2020-08-29,Australia,australia_y2020
MW157170.1,2020-08-29,Australia,australia_y2020
MW157197.1,2020-08-29,Australia,australia_y2020
MW157199.1,2020-08-29,Australia,australia_y2020
MW184475.1,2020-08-30,Australia,australia_y2020
MW184611.1,2020-08-30,Australia,australia_y2020
MW184740.1,2020-08-30,Australia,australia_y2020
MW185187.1,2020-08-30,Australia,australia_y2020
MW156938.1,2020-08-30,Australia,australia_y2020
MW157027.1,2020-08-30,Australia,australia_y2020
MW157029.1,2020-08-30,Australia,australia_y2020
MW157033.1,2020-08-30,Australia,australia_y2020
MW157049.1,2020-08-30,Australia,australia_y2020
MW157055.1,2020-08-30,Australia,australia_y2020
MW157056.1,2020-08-30,Australia,australia_y2020
MW157057.1,2020-08-30,Australia,australia_y2020
MW157064.1,2020-08-30,Australia,australia_y2020
MW157071.1,2020-08-30,Australia,australia_y2020
MW157076.1,2020-08-30,Australia,australia_y2020
MW157051.1,2020-08-30,Australia,australia_y2020
MW157110.1,2020-08-30,Australia,australia_y2020
MW157147.1,2020-08-30,Australia,australia_y2020
MW157174.1,2020-08-30,Australia,australia_y2020
MW184271.1,2020-08-31,Australia,australia_y2020
MW184349.1,2020-08-31,Australia,australia_y2020
MW184365.1,2020-08-31,Australia,australia_y2020
MW184431.1,2020-08-31,Australia,australia_y2020
MW184761.1,2020-08-31,Australia,australia_y2020
MW184891.1,2020-08-31,Australia,australia_y2020
MW184961.1,2020-08-31,Australia,australia_y2020
MW185037.1,2020-08-31,Australia,australia_y2020
MW185256.1,2020-08-31,Australia,australia_y2020
MW185329.1,2020-08-31,Australia,australia_y2020
MW185403.1,2020-08-31,Australia,australia_y2020
MW185527.1,2020-08-31,Australia,australia_y2020
MW185685.1,2020-08-31,Australia,australia_y2020
MW155017.1,2020-08-31,Australia,australia_y2020
MW155029.1,2020-08-31,Australia,australia_y2020
MW155018.1,2020-08-31,Australia,australia_y2020
MW155022.1,2020-08-31,Australia,australia_y2020
MW155038.1,2020-08-31,Australia,australia_y2020
MW155062.1,2020-08-31,Australia,australia_y2020
MW155059.1,2020-08-31,Australia,australia_y2020
